OCHREL07,OCHID07,OCHSN07,Q35A1A,Q35A1B,Q35A1C,Q35A1D,Q35A1E,Q35A1F,Q35A1G,Q35A1H,Q35A1I,Q35A1J,Q35A1K,Q35A1L,Q35A1M,Q35A1N,Q35A2A,Q35A2B,Q35A2C,Q35A2D,Q35A2E,Q35A2F,Q35A2G,Q35A3,Q35A4,Q35A51,Q35A52,Q35A53,Q35A6,Q35A7,Q35A8A,Q35A8A1,Q35A8B,Q35A8B1,Q35A8C,Q35A8C1,Q35A8D,Q35A8D1,Q35A8E,Q35A8E1,Q35A8F,Q35A8F1,Q35A8G,Q35A8G1,Q35A9A,Q35A9B,Q35A9C,Q35A9D,Q35A10,Q35A11,Q35A11A1,Q35A11A2,Q35A11B1,Q35A11B2,Q35A12,Q35A13,Q35A141,Q35A142,Q35A143
1,6078,3,1,1,4,1,2,2,2,2,2,1,3,2,2,3,4,3,2,2,4,4,5,2,1,0,0,0,2,4,5,0,5,0,1,5,1,4,5,0,1,5,1,4,1,5,5,4,1,5,0,0,0,0,7,7,95,0,0
1,5442,3,1,3,3,1,5,3,1,4,2,1,3,4,1,3,5,3,4,2,5,5,5,4,5,8,3,0,4,4,5,0,5,0,1,6,5,0,1,5,1,5,1,5,2,5,2,3,1,1,3,3,5,3,7,8,1,0,0
1,7303,3,4,2,2,1,3,1,1,3,1,2,2,1,1,1,5,3,5,5,5,5,5,4,4,3,0,0,4,4,5,0,5,0,1,5,5,0,5,0,1,5,1,5,1,1,1,5,1,1,2,3,98,8,6,2,2,0,0
1,7303,4,2,2,2,1,3,2,1,1,2,1,1,1,1,1,5,1,5,4,5,4,5,3,1,0,0,0,5,4,5,0,1,3,1,3,5,0,1,5,1,5,1,5,1,1,1,5,1,1,2,3,98,8,6,2,2,0,0
1,4623,3,2,2,3,2,4,4,2,3,3,2,1,1,2,2,5,3,4,4,4,3,5,4,5,3,8,0,4,4,1,3,1,4,1,5,1,4,5,0,5,0,1,5,1,5,1,5,1,1,4,3,10,3,2,6,3,0,0
1,7261,3,2,2,4,1,4,4,1,1,3,1,3,4,2,2,5,3,4,3,3,2,5,1,1,0,0,0,4,4,5,0,1,4,1,4,1,5,1,5,1,4,5,0,4,1,3,3,2,5,0,0,0,0,6,6,95,0,0
1,4333,3,2,1,4,2,4,4,1,1,2,1,4,1,1,2,2,4,4,2,3,5,4,3,1,0,0,0,2,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,1,1,1,3,3,12,3,6,6,95,0,0
1,4333,4,2,2,3,1,2,2,1,1,2,1,4,3,3,1,3,2,3,2,2,4,5,3,1,0,0,0,2,4,5,0,1,6,1,5,5,0,5,0,5,0,5,0,5,1,2,2,1,1,4,3,10,3,6,6,95,0,0
1,3827,3,1,1,2,2,5,3,2,4,2,1,3,3,1,2,4,4,5,5,5,4,5,3,3,3,0,0,2,4,5,0,1,4,1,6,1,5,1,6,5,0,5,0,3,5,2,2,2,5,0,0,0,0,8,8,5,0,0
1,6024,4,1,1,2,1,5,3,4,4,1,1,1,2,1,2,5,4,5,5,4,3,5,3,6,3,0,0,4,2,5,0,5,0,1,5,5,0,1,5,1,5,1,5,5,1,1,5,1,1,1,3,10,3,8,6,4,5,0
1,4361,3,1,1,4,1,2,1,1,2,1,2,1,1,1,2,5,3,3,3,2,1,4,5,1,0,0,0,5,4,1,4,1,5,1,4,1,4,5,0,5,0,5,0,3,1,2,3,2,5,0,0,0,0,6,2,5,0,0
1,4361,4,1,1,4,2,1,1,1,2,1,2,1,1,1,2,5,2,1,3,2,2,4,5,1,0,0,0,4,4,1,4,1,5,1,4,5,0,1,5,1,4,5,0,3,1,2,3,2,1,3,3,8,3,5,2,4,0,0
1,2882,4,1,1,2,2,3,2,1,1,1,2,2,1,1,1,5,2,2,3,3,3,5,3,1,0,0,0,4,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,3,1,1,1,1,5,0,0,0,0,6,6,1,0,0
1,7571,5,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,4,1,0,0,0,3,2,5,0,5,0,1,4,5,0,5,0,5,0,5,0,4,4,1,1,1,5,0,0,0,0,2,2,17,0,0
1,7301,3,2,2,2,1,3,2,2,2,2,2,2,1,1,2,1,2,3,2,2,3,2,2,1,0,0,0,4,3,5,0,1,3,1,4,1,3,1,4,5,0,1,3,4,4,2,4,1,1,2,3,13,3,7,6,4,0,0
1,7301,4,2,1,4,1,4,2,2,2,3,1,2,1,1,2,1,2,2,2,1,4,1,3,1,0,0,0,4,3,5,0,1,5,1,5,1,3,1,3,1,4,1,3,4,4,2,2,1,1,2,3,12,3,6,5,10,0,0
1,2371,3,4,1,4,1,5,4,2,2,5,1,4,5,2,3,5,3,3,5,3,4,5,4,2,7,12,0,2,4,1,2,1,4,1,5,1,3,1,4,1,5,1,4,4,4,3,5,2,1,13,3,13,3,6,2,4,0,0
1,2371,4,4,1,4,1,2,1,2,1,2,1,4,4,2,2,5,2,2,5,2,4,5,4,3,15,14,0,5,4,5,0,1,5,1,5,1,4,1,5,1,5,1,5,5,5,4,5,2,1,10,3,11,3,6,2,4,0,0
1,3960,4,1,1,2,1,3,2,1,2,1,2,2,1,1,1,5,1,2,2,3,3,4,2,1,0,0,0,5,4,5,0,5,0,5,0,5,0,1,4,1,3,5,0,4,1,1,4,2,1,2,3,8,3,8,5,4,5,0
1,4840,3,1,4,4,1,5,4,1,3,2,2,2,1,2,4,5,2,4,4,4,5,5,4,1,0,0,0,4,3,5,0,1,4,1,5,1,4,1,4,1,4,5,0,1,1,1,5,2,1,2,3,12,3,5,5,2,0,0
1,4840,4,1,4,4,1,5,4,2,2,2,2,2,1,2,4,5,2,4,3,4,5,5,4,1,0,0,0,4,3,1,4,1,4,1,5,1,4,1,4,1,4,5,0,1,1,1,4,2,1,2,3,10,3,8,6,3,0,0
1,1384,3,2,2,1,2,2,3,1,2,1,1,1,1,1,2,4,3,1,3,3,1,3,3,1,0,0,0,3,4,1,5,1,5,1,5,1,3,5,0,1,5,1,5,3,5,1,4,2,5,0,0,0,0,6,2,1,0,0
1,4850,3,1,3,3,1,5,3,2,1,1,1,3,3,3,3,5,2,5,5,5,5,5,2,2,14,3,0,4,4,5,0,1,2,1,6,5,0,5,0,1,6,1,1,2,1,2,2,1,1,3,3,3,3,6,2,1,0,0
1,2940,3,1,1,2,1,1,5,1,1,2,1,1,1,4,2,5,3,3,3,2,2,5,4,3,3,7,0,2,4,1,3,1,5,1,5,1,5,1,4,1,5,1,4,4,4,1,3,2,5,0,0,0,0,6,6,4,0,0
1,5708,3,3,4,4,3,4,4,1,4,3,3,2,4,2,4,5,4,4,5,4,5,5,4,1,0,0,0,5,4,1,5,1,5,1,5,5,0,1,6,1,6,1,6,2,5,5,5,1,5,0,0,0,0,6,6,98,0,0
1,5982,3,3,4,2,2,2,4,1,2,1,1,2,3,2,2,4,3,4,4,2,3,2,5,3,97,19,0,4,4,5,0,1,4,1,5,1,5,1,4,5,0,1,5,3,5,4,4,1,5,0,0,0,0,7,8,4,0,0
1,5013,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,1,2,3,2,2,3,3,2,1,0,0,3,1,1,4,1,3,1,4,1,2,1,1,1,2,5,0,3,1,2,3,3,1,3,3,10,3,8,7,4,0,0
1,5013,4,1,1,2,2,2,2,2,1,1,1,1,1,1,2,3,3,2,3,1,2,3,3,2,15,0,0,2,4,1,3,1,6,1,2,1,2,5,0,1,4,5,0,3,5,1,3,2,1,2,3,9,3,8,6,5,17,0
1,7324,3,1,1,2,1,5,2,1,2,4,1,4,1,1,1,5,2,5,4,4,5,5,1,1,0,0,0,1,4,5,0,5,0,1,5,5,0,5,0,5,0,1,5,5,1,1,1,2,1,2,3,7,3,2,2,1,0,0
1,7324,4,1,1,4,2,4,1,1,4,4,1,4,1,1,2,5,3,3,5,1,3,5,2,1,0,0,0,1,4,5,0,5,0,1,5,5,0,1,5,5,0,1,5,5,1,1,5,2,1,2,3,5,3,2,2,1,0,0
1,4758,3,2,2,3,3,5,2,2,4,3,2,3,3,4,3,5,4,4,4,5,4,5,3,5,3,1,0,5,4,5,0,1,4,1,5,1,4,5,0,1,2,1,3,1,4,4,3,1,1,6,3,6,3,6,6,5,17,13
1,6678,3,1,1,3,1,3,2,2,1,1,1,2,2,3,3,3,2,3,3,4,2,3,1,1,0,0,0,3,3,1,2,1,2,1,2,1,2,5,0,5,0,1,2,2,1,2,3,3,1,10,3,10,3,5,3,2,0,0
1,6371,3,1,1,3,1,4,3,3,1,2,2,3,2,2,1,5,3,5,3,3,3,5,1,8,9,0,0,2,4,1,4,1,4,1,4,1,4,5,0,1,4,1,5,5,5,5,4,2,1,3,3,8,3,6,2,17,5,0
1,2904,3,1,3,2,1,3,2,1,2,2,1,1,1,1,2,4,2,2,3,2,1,4,2,1,0,0,0,5,4,1,4,1,4,1,4,1,3,5,0,1,4,1,4,1,5,1,4,1,5,0,0,0,0,6,6,95,0,0
1,2904,4,2,4,3,1,4,3,1,2,3,1,1,1,2,2,5,3,4,4,4,3,5,2,1,0,0,0,5,4,1,5,1,5,1,4,1,4,5,0,1,4,1,5,1,1,1,2,2,5,0,0,0,0,6,6,95,0,0
1,3320,3,1,2,2,1,4,3,2,1,2,1,1,2,1,2,3,3,2,3,1,2,4,3,1,0,0,0,1,4,5,0,1,4,1,4,5,0,5,0,5,0,1,5,3,1,2,1,1,1,2,3,3,3,4,2,2,17,0
1,4063,3,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,3,2,3,2,1,0,0,0,3,3,5,0,5,0,1,2,5,0,1,3,5,0,5,0,3,1,1,3,3,1,6,3,16,3,6,5,4,2,0
1,2792,3,1,2,2,3,4,4,1,1,3,1,4,4,2,4,5,4,4,4,3,3,4,4,4,8,3,0,5,4,5,0,1,5,5,0,5,0,5,0,1,4,1,4,2,1,3,2,1,1,3,3,7,3,7,7,15,0,0
1,2792,4,1,2,3,2,4,4,2,2,2,2,3,3,2,2,5,4,3,4,3,2,4,4,4,8,3,0,5,4,5,0,1,4,1,4,1,4,1,5,5,0,1,4,2,1,3,2,1,1,4,3,5,3,7,7,15,0,0
1,1942,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,8,1,0,0,0,2,2,5,0,5,0,1,4,5,0,5,0,1,4,1,5,4,1,1,4,1,5,0,0,0,0,8,8,4,0,0
1,1307,3,3,1,4,3,5,5,1,5,5,2,5,5,2,4,4,4,5,3,5,3,5,2,5,3,0,0,4,4,5,0,1,5,1,5,1,3,1,5,1,5,1,5,1,5,5,5,2,1,5,3,12,3,6,6,1,0,0
1,1307,4,3,2,4,3,5,4,2,5,5,2,5,5,2,5,3,5,5,4,5,3,5,2,7,3,0,0,4,4,1,5,1,4,1,5,1,4,1,5,1,5,1,5,1,5,5,5,2,1,5,3,11,3,6,6,1,0,0
1,1670,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,4,1,0,0,0,2,1,5,0,1,2,5,0,5,0,5,0,1,4,5,0,1,4,1,3,3,1,12,3,13,3,6,2,4,1,0
1,94,3,1,1,2,1,1,2,1,2,2,1,1,1,1,1,5,3,3,3,2,1,4,2,1,0,0,0,4,4,1,5,1,5,1,4,1,4,1,5,1,4,1,5,1,4,2,4,2,1,1,3,12,3,2,5,1,0,0
1,2149,4,2,2,3,1,2,2,1,2,2,1,1,3,1,2,4,2,3,3,4,1,5,4,1,0,0,0,4,3,5,0,1,4,1,4,5,0,1,4,5,0,1,4,2,3,1,4,2,5,0,0,0,0,5,2,12,0,0
1,7913,3,3,2,4,1,4,3,2,2,4,1,1,3,2,2,5,3,2,3,3,2,5,4,1,0,0,0,5,4,1,4,1,5,1,4,1,4,1,5,1,4,1,4,2,4,3,2,2,1,3,3,9,3,6,6,1,0,0
1,7913,4,3,1,4,1,3,2,2,1,4,1,1,3,3,2,5,3,3,3,3,2,5,4,1,0,0,0,5,4,1,4,1,5,1,4,1,4,1,5,1,4,1,4,2,4,3,3,2,1,3,3,9,3,6,6,1,0,0
1,540,3,4,2,3,3,4,2,2,3,1,2,2,3,1,2,5,3,3,4,3,4,4,4,1,0,0,0,4,4,5,0,1,4,1,4,5,0,1,3,1,4,1,4,1,4,2,3,2,1,1,3,12,3,6,5,4,0,0
1,540,4,2,2,2,1,3,2,2,3,2,2,2,3,1,2,5,3,3,4,3,3,4,4,1,0,0,0,4,4,5,0,1,4,1,4,5,0,1,4,1,4,1,4,1,4,2,2,2,1,1,3,12,3,6,6,4,0,0
1,1916,2,1,1,4,1,4,4,2,1,2,1,4,4,1,4,5,4,2,5,2,2,5,4,1,0,0,0,5,4,1,4,1,4,1,5,5,0,1,5,5,0,1,4,5,5,5,4,1,5,0,0,0,0,6,2,9,10,0
1,1992,3,4,2,3,2,4,2,1,3,3,2,4,4,1,2,5,4,4,4,5,4,5,2,4,3,0,0,5,4,5,0,1,4,1,4,5,0,5,0,1,4,1,5,4,4,4,4,1,1,2,3,13,3,6,6,98,0,0
1,777,4,3,4,3,1,5,1,1,2,5,1,1,3,1,2,4,2,4,4,4,5,3,3,1,0,0,0,4,4,5,0,5,0,1,4,5,0,5,0,1,4,5,0,4,2,3,4,1,5,0,0,0,0,6,6,95,0,0
1,2861,3,2,1,2,2,3,2,1,1,2,1,2,2,1,2,4,2,3,3,3,2,5,1,1,0,0,0,3,3,5,0,5,0,1,2,1,6,5,0,5,0,1,3,4,1,2,3,2,1,3,3,3,3,6,6,1,5,0
1,2861,4,1,2,2,1,4,4,1,1,1,1,2,1,4,3,4,4,4,4,1,1,4,1,1,0,0,0,1,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,1,4,4,1,3,3,12,3,2,2,4,10,0
1,4684,3,3,1,2,1,4,3,1,3,2,1,2,4,2,3,5,4,4,5,3,3,5,1,5,8,14,0,4,3,1,4,1,4,1,5,1,5,1,4,1,4,1,5,5,4,4,4,2,5,0,0,0,0,6,6,5,0,0
1,4684,4,3,1,2,2,3,2,1,2,1,1,2,4,2,2,5,4,4,4,2,3,5,1,4,8,1,14,5,4,1,4,1,5,1,5,1,3,1,5,1,3,1,4,1,4,4,4,2,5,0,0,0,0,6,7,5,0,0
1,5188,3,1,1,4,1,4,1,1,3,1,1,1,1,1,1,2,3,3,3,4,3,5,1,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,5,0,1,2,5,1,1,5,2,1,10,3,10,3,6,2,17,0,0
1,3009,3,1,3,3,1,4,4,1,1,2,1,1,2,1,2,5,3,3,3,3,4,4,1,1,0,0,0,2,3,5,0,5,0,1,4,5,0,1,4,5,0,5,0,3,1,1,4,2,1,3,3,5,3,7,6,5,0,0
1,3289,3,1,1,2,3,3,3,2,3,1,2,1,2,3,4,5,2,3,4,4,2,3,4,1,0,0,0,5,4,5,0,1,6,5,0,1,6,1,1,1,6,1,6,2,5,1,2,1,5,0,0,0,0,6,6,13,0,0
1,3289,4,1,1,2,3,3,3,3,2,3,3,1,2,2,2,5,2,2,3,2,1,2,5,1,0,0,0,4,4,1,3,1,3,1,2,1,6,1,1,1,3,1,2,2,2,3,3,2,5,0,0,0,0,6,2,13,0,0
1,4159,3,2,3,2,1,4,2,1,2,2,1,2,2,1,2,4,3,4,4,3,4,4,4,1,0,0,0,3,4,5,0,1,4,1,4,5,0,1,4,5,0,1,3,4,2,2,4,2,1,2,3,12,3,6,4,5,0,0
1,4329,3,1,1,2,1,2,1,1,2,2,1,1,2,1,2,3,3,4,3,3,4,5,3,3,3,0,0,4,4,5,0,5,0,1,6,5,0,5,0,5,0,1,6,3,3,2,2,2,1,1,3,14,3,6,6,4,0,0
1,6759,3,1,1,3,2,5,3,2,2,5,2,5,5,1,4,2,3,5,3,4,3,5,1,4,7,3,12,4,4,1,4,1,4,1,5,5,0,5,0,1,5,1,5,1,1,5,4,4,5,0,0,0,0,8,6,5,0,0
1,6116,3,1,1,1,1,5,1,1,1,1,1,1,1,1,3,5,1,4,4,1,1,1,4,1,0,0,0,3,2,1,5,1,5,1,5,1,2,1,2,5,0,5,0,2,1,2,2,1,5,0,0,0,0,6,6,95,0,0
1,6408,4,1,2,4,1,4,4,2,3,2,2,1,3,1,3,4,4,3,2,3,4,5,1,1,0,0,0,2,4,1,4,1,4,1,5,1,3,1,5,1,5,1,5,1,4,2,5,2,5,0,0,0,0,8,7,4,0,0
1,5003,4,3,3,3,2,3,1,1,1,3,1,1,1,1,2,4,2,2,2,4,4,4,2,1,0,0,0,1,3,5,0,5,0,1,4,5,0,5,0,5,0,5,0,4,4,4,4,1,5,0,0,0,0,8,8,95,0,0
1,6967,3,2,2,3,2,2,3,1,1,3,1,2,3,3,4,5,3,2,2,3,3,5,3,1,0,0,0,3,3,1,4,1,5,1,4,1,4,5,0,1,4,1,4,2,5,4,4,2,5,0,0,0,0,6,6,95,0,0
1,5273,3,3,5,1,1,3,1,1,3,3,3,3,2,1,3,3,2,3,3,3,3,2,3,1,0,0,0,1,4,5,0,5,0,1,5,1,5,1,5,1,5,1,5,3,5,5,3,2,1,6,3,8,3,6,2,17,0,0
1,5273,5,3,3,1,1,3,3,1,2,3,3,3,3,1,3,3,2,2,3,2,2,4,2,1,0,0,0,5,4,5,0,1,4,1,6,1,4,1,4,1,4,1,4,3,4,4,5,2,5,0,0,0,0,6,2,98,0,0
1,7006,4,3,5,3,1,4,4,3,1,3,2,1,1,3,2,4,2,4,2,4,4,5,4,1,0,0,0,2,4,1,4,1,2,1,4,1,5,5,0,5,0,1,4,3,1,4,5,1,1,5,3,13,3,6,6,9,0,0
1,5893,3,1,1,3,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,0,0,0,1,4,1,5,5,0,1,4,1,5,1,5,1,5,1,5,3,4,1,5,1,5,0,0,0,0,6,6,1,0,0
1,8106,5,1,1,3,1,5,3,1,4,1,3,4,1,5,3,1,4,4,4,5,5,5,4,1,0,0,0,2,4,5,0,5,0,1,1,5,0,1,5,1,5,1,5,1,4,5,5,1,1,6,3,6,3,6,2,1,4,0
1,4815,3,1,2,3,1,2,1,1,1,2,2,1,3,2,3,2,3,5,3,3,4,5,1,3,12,8,0,4,3,1,6,1,6,1,6,5,0,5,0,5,0,1,6,1,1,1,1,2,1,7,3,9,3,6,6,4,0,0
1,1248,3,1,1,3,1,2,2,1,1,1,1,1,4,1,1,1,2,2,2,2,2,3,1,2,3,0,0,4,4,5,0,5,0,1,2,5,0,1,5,1,4,1,4,1,1,3,2,1,5,0,0,0,0,7,7,3,97,0
1,4176,3,2,1,4,3,5,3,3,4,3,1,3,2,3,2,5,3,4,4,4,5,5,4,5,3,12,0,4,3,5,0,1,4,5,0,1,3,5,0,5,0,1,4,2,3,4,4,2,5,0,0,0,0,7,6,95,0,0
1,2078,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,3,2,3,3,4,4,2,3,0,0,4,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,2,1,2,2,1,1,2,3,4,3,7,6,5,0,0
1,6061,3,3,2,4,1,5,3,1,3,2,5,4,5,2,3,5,4,5,5,2,5,5,2,1,0,0,0,2,3,1,4,5,0,1,5,1,5,5,0,5,0,1,4,2,5,4,2,2,5,0,0,0,0,6,6,2,8,0
1,7668,4,5,2,4,1,4,2,2,2,3,3,4,3,1,3,5,4,5,4,4,3,5,4,1,0,0,0,5,4,1,2,1,5,1,5,1,5,5,0,1,5,1,5,3,1,3,3,2,5,0,0,0,0,8,6,95,0,0
1,3936,3,3,2,4,1,4,1,1,4,3,1,5,4,3,4,5,4,3,5,5,4,5,4,1,0,0,0,3,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,5,1,2,1,10,3,10,3,6,2,1,5,0
1,5358,3,1,1,3,1,3,1,1,1,3,1,1,2,1,1,5,1,4,1,5,3,3,4,1,0,0,0,2,4,1,3,1,2,1,3,5,0,1,5,1,5,5,0,1,1,3,5,2,5,0,0,0,0,6,6,95,0,0
1,5358,4,3,1,4,3,4,1,1,3,3,2,3,4,3,2,5,3,5,3,4,4,5,4,1,0,0,0,2,4,1,2,5,0,1,5,1,5,1,5,1,5,1,5,1,4,5,3,1,5,0,0,0,0,6,2,95,0,0
1,6585,3,1,1,1,1,3,1,1,4,2,2,2,3,1,3,5,4,3,4,3,3,5,2,5,3,13,11,4,4,1,5,1,5,1,5,1,4,1,4,1,5,1,5,5,5,1,4,1,5,0,0,0,0,8,7,4,0,0
1,6571,3,4,1,3,3,3,2,1,4,3,3,2,2,1,1,3,2,3,3,2,3,5,1,1,0,0,0,1,2,5,0,1,3,1,4,5,0,5,0,5,0,1,5,1,4,2,4,2,1,4,3,6,3,4,5,1,0,0
1,1312,3,1,1,4,3,4,4,3,3,3,4,3,3,3,4,5,3,5,5,5,4,5,4,4,3,0,0,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,4,4,2,5,0,0,0,0,7,98,98,0,0
1,7552,3,1,1,1,1,4,1,1,2,1,1,2,2,1,1,2,2,2,3,1,2,2,2,2,6,7,0,1,4,1,4,1,5,1,4,1,4,5,0,5,0,5,0,3,5,2,3,2,1,8,3,12,3,6,6,5,1,0
1,7552,4,1,1,2,2,3,1,1,3,1,1,2,3,1,1,1,2,2,2,1,1,3,2,2,6,0,0,2,3,1,4,1,4,1,4,1,4,5,0,1,4,1,4,3,4,2,3,3,1,7,3,11,3,7,6,4,0,0
1,660,3,1,3,2,1,2,3,1,3,2,1,1,1,1,1,4,4,2,4,1,2,2,1,1,0,0,0,2,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,3,1,1,1,1,5,0,0,0,0,6,6,1,0,0
1,660,4,1,1,2,1,2,2,1,2,1,1,1,1,1,1,4,2,2,4,2,1,2,1,1,0,0,0,2,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,2,1,1,1,1,5,0,0,0,0,8,8,1,0,0
1,7831,3,2,2,3,1,5,3,1,2,3,2,1,2,1,2,5,2,4,2,5,5,5,5,1,0,0,0,4,4,1,4,1,6,1,5,5,0,1,4,1,5,1,6,1,5,5,5,1,5,0,0,0,0,6,6,1,0,0
1,3547,3,2,2,1,1,2,2,1,1,3,1,2,1,1,2,2,2,2,2,1,1,2,1,1,0,0,0,2,2,1,1,1,1,1,6,1,6,5,0,5,0,1,6,2,2,2,2,1,5,0,0,0,0,7,6,1,0,0
1,4504,4,5,1,2,2,2,2,1,2,3,4,2,2,1,1,3,2,3,4,3,3,2,4,1,0,0,0,2,4,1,3,1,4,1,5,1,5,1,5,1,5,1,5,1,4,3,3,3,5,0,0,0,0,6,98,98,0,0
1,4504,5,5,2,2,2,2,2,1,1,3,3,1,9,1,1,2,2,2,8,3,3,3,4,1,0,0,0,2,3,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,3,4,4,2,5,0,0,0,0,6,6,98,0,0
1,6987,3,2,1,4,1,4,4,1,2,2,1,4,4,1,4,5,4,4,4,2,4,5,3,2,2,0,0,2,4,1,5,1,5,1,5,1,5,5,0,1,5,1,5,1,4,5,5,2,5,0,0,0,0,6,6,99,0,0
1,3379,3,2,1,3,4,2,1,2,3,3,2,2,4,2,2,1,3,3,2,2,3,2,3,1,0,0,0,3,3,5,0,5,0,5,0,5,0,1,3,1,3,1,4,4,1,3,3,2,5,0,0,0,0,6,2,2,0,0
1,7595,4,1,2,3,2,3,2,1,2,1,2,1,4,1,1,4,2,3,3,2,3,3,1,1,0,0,0,2,3,5,0,5,0,5,0,1,3,1,5,1,4,1,4,1,1,3,3,1,5,0,0,0,0,6,6,13,0,0
1,7272,5,3,3,3,3,2,2,2,2,3,1,2,1,1,2,4,2,2,3,3,1,4,4,1,0,0,0,2,1,1,6,5,0,1,6,1,2,5,0,1,6,5,0,1,1,1,2,2,5,0,0,0,0,7,6,95,0,0
1,6641,3,4,4,4,2,4,3,4,4,4,3,1,3,3,4,5,4,3,4,4,4,5,5,1,0,0,0,3,4,1,1,1,3,1,4,1,3,5,0,1,3,1,3,3,4,4,3,2,5,0,0,0,0,7,7,1,0,0
1,2439,4,3,1,4,3,4,3,1,3,3,1,1,5,3,5,5,5,4,5,4,3,5,3,4,14,0,0,1,4,5,0,1,2,5,0,1,2,5,0,5,0,1,5,5,1,5,3,2,5,0,0,0,0,8,5,98,0,0
1,3391,6,3,4,4,2,4,4,1,3,3,3,2,2,2,3,5,4,3,4,3,3,4,2,1,0,0,0,3,3,1,4,1,3,1,4,1,4,1,4,1,3,1,4,4,3,2,3,2,5,0,0,0,0,6,6,1,0,0
1,7836,3,3,4,4,2,4,2,1,1,3,2,4,1,1,3,4,3,4,4,4,4,3,2,1,0,0,0,1,4,1,5,1,5,1,3,1,3,1,5,1,4,1,5,5,3,3,3,2,1,6,3,8,3,6,5,98,0,0
1,7836,4,4,4,4,3,4,4,1,4,5,2,4,2,3,2,5,4,4,4,4,4,5,2,1,0,0,0,3,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,5,4,4,5,2,1,4,3,9,3,6,5,13,0,0
1,5016,6,2,1,2,4,4,1,1,1,4,4,2,1,1,2,4,2,2,4,4,5,5,2,1,0,0,0,2,4,1,2,5,0,5,0,5,0,5,0,5,0,5,0,5,1,2,3,1,5,0,0,0,0,7,7,1,0,0
1,8182,3,2,2,3,1,3,1,1,1,1,1,3,1,1,4,4,3,3,3,3,2,5,4,1,0,0,0,1,4,1,2,1,5,1,6,5,0,1,6,5,0,5,0,5,1,1,2,1,8,0,0,0,0,8,6,4,13,0
1,8182,4,2,1,3,1,4,1,1,1,2,1,3,1,2,5,4,2,4,4,4,1,5,4,1,0,0,0,2,4,1,6,1,6,1,2,5,0,1,1,5,0,5,0,4,1,1,2,1,1,1,3,1,3,6,6,4,0,0
1,5305,3,5,1,4,1,4,5,1,2,2,3,3,3,3,3,3,2,2,2,4,3,4,3,2,8,0,0,4,4,1,5,1,5,1,5,1,5,1,5,1,4,5,0,5,2,2,4,3,1,9,3,9,3,8,8,4,0,0
1,2386,3,2,2,3,1,2,1,2,2,3,2,1,4,1,4,4,2,3,5,2,1,5,2,1,0,0,0,4,4,5,0,1,4,1,5,5,0,1,4,1,4,1,5,4,4,4,4,1,5,0,0,0,0,6,6,95,0,0
1,2450,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,4,1,0,0,0,4,4,5,0,5,0,1,4,1,4,1,4,1,4,1,5,4,4,4,4,2,5,0,0,0,0,99,6,95,0,0
1,6582,3,3,2,3,3,5,5,1,3,3,2,1,1,3,3,5,2,3,3,5,5,5,3,1,0,0,0,1,4,1,4,1,5,1,5,1,3,1,2,1,5,1,5,3,2,5,3,1,5,0,0,0,0,8,8,5,0,0
1,6582,4,2,2,3,3,4,1,1,3,3,1,3,3,3,3,5,2,2,4,5,4,5,2,1,0,0,0,1,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,2,4,4,4,1,5,0,0,0,0,8,8,2,0,0
1,4852,6,1,4,3,3,5,1,4,1,5,1,1,4,1,1,5,1,1,3,5,1,5,1,1,0,0,0,5,4,5,0,1,5,1,5,5,0,1,5,1,5,1,5,1,5,5,5,3,1,11,3,11,3,6,6,2,0,0
1,6634,3,1,1,3,3,2,1,1,2,1,3,2,1,2,2,5,3,2,2,4,4,5,4,1,0,0,0,2,3,1,6,1,2,1,2,5,0,5,0,1,2,1,4,3,1,1,3,2,5,0,0,0,0,6,6,4,0,0
1,6634,4,1,2,2,3,4,4,1,4,4,4,1,1,3,4,5,4,4,4,4,5,5,3,1,0,0,0,2,3,1,2,1,2,1,2,5,0,5,0,1,2,1,3,1,2,1,3,2,5,0,0,0,0,6,6,1,0,0
