DEMREL07,DEMID07,DEMSN07,RELPCG07,RELOCG07,SIBIND07,CH07PRWT,CH07WT,PCGRES07,OCGRES07,ASMRES07,CHRES07,TDRES07,CCDRES07,IWER07,SBLNUM07,BIOPR07,BIOGPR07
2,4608,4,1,4,1,3.132,3.1129999,1,1,1,1,1,1,3023,1,1,2
2,5263,2,1,0,5,7.7540002,7.8839998,1,0,1,1,1,1,3016,0,2,0
2,7494,4,1,13,5,8.6929998,9.6029997,1,1,1,1,1,1,3037,3,2,0
2,2669,4,1,0,5,5.9130001,0,1,0,5,5,5,5,3049,1,2,2
2,5132,2,1,0,1,4.73,5.0630002,1,0,1,1,1,1,3023,1,2,0
2,5334,3,4,0,5,4.2670002,4.3899999,1,0,1,1,1,9,3010,2,3,0
2,5132,3,1,0,1,4.6919999,5.0029998,1,0,1,1,1,1,3023,1,2,0
2,7957,2,1,0,1,6.974,7.4949999,1,0,1,1,1,1,3007,4,2,2
2,5262,3,7,8,5,3.7049999,3.678,1,1,1,1,1,1,3007,0,0,1
2,7957,4,1,0,1,6.7719998,7.1880002,1,0,1,1,1,1,3007,4,2,2
2,4994,2,1,0,5,4.27,4.506,1,0,1,1,1,1,3023,2,2,0
2,6006,2,1,0,5,9.7119999,9.6949997,1,0,1,1,1,1,3007,0,2,2
2,8065,2,1,0,1,3.132,3.223,1,0,1,1,1,1,3023,1,2,2
2,8065,3,1,0,1,3.102,3.1849999,1,0,1,1,1,1,3023,1,2,2
2,7341,4,1,0,5,9.1339998,9.2980003,1,0,1,1,1,1,3007,2,2,0
2,3502,2,1,0,1,4.0640001,4.348,1,0,1,1,5,1,3012,1,2,1
2,3502,3,1,0,1,3.9920001,4.237,1,0,1,1,1,1,3012,1,2,1
2,6492,2,1,0,5,10.861,11.99,1,0,1,1,1,1,3008,0,2,2
2,1087,3,1,4,5,3.9319999,4.0029998,1,1,1,1,1,0,3006,0,1,2
2,7903,3,1,0,5,5.1869998,5.138,1,0,1,1,1,1,3006,0,2,1
2,7697,3,1,5,5,5.1020002,4.9790001,1,1,1,1,1,1,3039,1,2,2
2,6680,2,4,0,1,5.5809999,5.698,1,0,1,1,1,1,3035,1,3,0
2,6680,3,4,0,1,5.5170002,5.5710001,1,0,1,1,1,1,3035,1,3,0
2,5078,2,1,0,5,5.9320002,6.3150001,1,0,1,1,1,1,3022,3,2,2
2,4960,3,2,4,5,1.893,1.931,1,1,1,1,1,1,3031,2,3,2
2,6773,4,1,0,1,6.7379999,7.0640001,1,0,1,1,1,1,3022,3,2,2
2,6773,3,1,0,1,6.829,7.0510001,1,0,1,1,1,1,3022,3,2,2
2,1804,3,1,0,1,6.0960002,6.2779999,1,0,1,1,1,1,3006,2,2,2
2,1804,2,1,0,1,2.74,2.8900001,1,0,1,1,1,1,3006,2,2,2
2,171,2,1,0,5,2.675,2.756,1,0,1,1,1,1,3006,3,2,2
2,1886,2,1,0,5,5.5380001,6.1279998,1,0,1,1,1,1,3042,2,2,2
2,4583,3,1,0,5,4.3720002,5.0050001,1,0,1,1,1,1,3040,1,2,0
2,4148,2,13,0,1,4.4060001,4.8850002,1,0,1,1,1,1,3040,2,4,0
2,4148,3,13,0,1,4.3870001,4.8400002,1,0,1,1,1,1,3040,2,4,0
2,3954,2,1,0,5,2.927,3.214,1,0,1,1,1,1,3040,1,2,0
2,6405,3,17,0,5,3.0569999,0,1,0,5,5,5,5,3031,96,4,0
2,1748,2,1,0,5,3.7019999,3.74,1,0,1,1,1,1,3007,96,2,0
2,2067,3,1,4,5,3.681,3.8,1,1,1,1,1,1,3016,9,1,0
2,3227,3,1,4,5,3.6159999,0,1,5,5,5,5,5,3031,9,1,0
2,2056,3,1,4,5,14.904,15.654,1,5,1,1,1,0,3016,2,2,2
2,5391,3,1,0,5,12.135,12.893,1,0,1,1,1,1,3008,1,2,2
2,3866,3,1,0,5,4.1370001,4.3940001,1,0,1,1,1,1,3008,1,2,2
2,8009,2,1,0,1,4.2940001,0,1,0,5,5,1,5,3023,1,2,0
2,8009,3,1,0,1,4.1750002,0,1,0,5,5,1,5,3023,1,2,0
2,72,5,1,4,5,5.573,6.0370002,1,1,1,1,1,1,3037,5,1,0
2,993,2,1,0,1,3.2709999,3.4319999,1,0,1,1,1,1,3037,1,2,2
2,466,2,1,0,5,5.0440001,5.3839998,1,0,1,1,1,1,3037,2,2,2
2,993,3,1,0,1,3.257,3.4089999,1,0,1,1,1,1,3037,1,2,2
2,4713,3,1,5,5,2.8150001,2.885,1,5,1,1,1,1,3003,3,2,0
2,2348,3,1,6,5,7.5250001,8.1370001,1,1,1,1,1,1,3048,96,2,2
2,5775,3,1,4,5,2.0050001,2.1470001,1,1,1,1,1,1,3048,9,1,2
2,6734,3,1,4,5,4.7839999,4.9380002,1,1,1,1,1,1,3040,2,1,2
2,6238,4,1,0,1,4.724,4.7449999,1,0,1,1,5,1,3037,2,2,2
2,2458,3,1,0,5,4.2550001,4.4720001,1,0,1,1,5,1,3037,2,2,2
2,2533,2,7,0,5,14.217,14.629,1,0,1,1,1,1,3037,96,4,1
2,6238,2,1,0,1,4.7859998,4.7750001,1,0,1,1,5,1,3037,2,2,2
2,7224,3,1,4,5,1.75,1.804,1,1,1,1,1,1,3005,1,1,0
2,5664,2,1,0,1,2.2049999,2.2550001,1,0,1,1,1,1,3005,1,2,0
2,4958,3,1,4,5,2.8740001,3.016,1,1,1,1,1,1,3005,1,1,0
2,5664,3,1,0,1,2.1270001,2.1300001,1,0,1,1,1,1,3005,1,2,0
2,7816,4,1,4,5,5.277,5.5170002,1,1,1,1,1,1,3012,2,1,0
2,4512,2,1,0,1,3.5840001,3.753,1,0,1,1,1,1,3026,2,2,2
2,4512,3,1,0,1,3.494,3.582,1,0,1,1,1,1,3026,2,2,2
2,7648,3,1,0,1,5.8369999,6.237,1,0,1,1,1,1,3016,1,2,0
2,7648,2,1,0,1,6.1100001,6.8179998,1,0,1,1,1,1,3016,1,2,0
2,4296,3,1,5,1,0,2.6719999,5,1,1,1,5,1,3002,3,2,2
2,6168,3,1,4,1,7.6989999,7.7810001,1,1,1,1,1,1,3023,2,1,2
2,4813,3,1,10,5,3.5940001,3.724,1,1,1,1,1,1,3002,1,2,2
2,4296,4,1,4,1,0,2.562,5,1,1,1,1,1,3002,3,1,2
2,6168,5,1,4,1,7.4530001,7.408,1,1,1,1,1,1,3023,2,1,2
2,4429,3,1,6,5,11.01,11.574,1,1,1,1,1,1,3001,3,2,2
2,872,4,1,4,1,4.1589999,4.2880001,1,5,1,1,1,1,3033,2,1,2
2,872,3,1,4,1,4.2449999,4.4099998,1,5,1,1,1,1,3033,2,1,2
2,7226,3,1,0,1,5.7789998,6.27,1,0,1,1,1,1,3007,2,2,2
2,7226,4,1,0,1,5.4770002,5.7129998,1,0,1,1,1,1,3007,2,2,2
2,7549,3,1,4,5,2.273,2.28,1,1,1,1,1,0,3012,0,1,2
2,5205,3,1,4,5,1.9299999,1.951,1,1,1,1,1,1,3006,0,1,2
2,1676,3,1,4,1,3.066,3.0420001,1,1,1,1,1,0,3008,1,1,2
2,1676,4,1,4,1,2.9719999,2.9360001,1,1,1,1,1,0,3008,1,1,2
2,1601,2,1,0,5,5.1370001,0,1,0,5,5,5,5,3049,1,2,0
2,5327,4,1,13,5,4.7389998,4.6420002,1,1,1,1,1,1,3008,2,2,0
2,259,2,1,0,5,2.79,2.855,1,0,1,1,1,1,3008,1,2,2
2,1268,3,1,4,1,3.684,3.9890001,1,1,1,1,5,0,3022,1,1,0
2,1268,4,1,4,1,3.559,3.7309999,1,1,1,1,1,0,3022,1,1,0
2,1039,3,1,4,5,3.5209999,3.552,1,1,1,1,1,0,3019,96,1,0
2,970,2,1,0,5,12.167,13.309,1,0,1,1,5,1,3024,2,2,0
2,1395,4,1,0,5,2.2119999,2.4400001,1,0,1,1,5,1,3016,2,2,0
2,1193,2,1,0,1,4.7550001,5.0050001,1,0,1,1,1,1,3016,2,2,2
2,892,3,8,11,5,3.9070001,4.3109999,1,1,1,1,1,1,3016,1,4,0
2,1193,3,1,0,1,4.6409998,4.8280001,1,0,1,1,1,1,3016,2,2,2
2,4995,2,1,0,5,5.8720002,0,1,0,5,5,5,5,3016,2,2,2
2,566,3,1,4,1,1.784,1.9119999,1,1,1,1,1,1,3022,2,1,2
2,5685,4,1,5,5,1.381,1.331,1,1,1,1,1,0,3022,2,2,2
2,566,5,1,4,1,1.723,1.818,1,1,1,1,1,1,3022,2,1,2
2,1530,2,7,0,5,1.0369999,1.059,1,0,1,1,1,1,3022,1,2,2
2,7861,4,1,4,5,5.5700002,5.5209999,1,5,1,1,1,1,3017,2,1,0
2,6795,3,3,0,1,3.609,3.8840001,1,0,1,1,1,1,3026,4,0,0
2,6795,4,3,0,1,3.2379999,3.4200001,1,0,1,1,1,1,3026,4,0,0
2,7115,2,1,0,1,1.881,1.921,1,0,1,1,1,1,3026,2,2,2
2,7115,3,1,0,1,1.873,1.91,1,0,1,1,1,1,3026,2,2,2
2,3565,2,1,0,5,1.7869999,0,1,0,5,5,1,5,3026,1,2,0
2,7074,3,1,4,5,4.0710001,4.211,1,1,1,1,1,1,3029,1,1,0
2,856,4,1,7,5,4.039,4.1799998,1,1,1,1,1,1,3019,1,2,1
2,778,2,1,0,1,6.4359999,6.9390001,1,0,1,1,1,1,3003,1,2,2
2,778,3,1,0,1,6.3839998,6.8540001,1,0,1,1,1,1,3003,1,2,2
2,3912,3,1,5,5,4.7249999,5.0229998,1,1,1,1,1,1,3023,1,2,2
2,4405,2,1,7,5,6.1799998,6.711,1,1,1,1,1,1,3042,0,2,2
2,74,3,1,4,5,4.3179998,4.579,1,5,1,1,1,1,3037,0,1,0
2,5195,3,1,14,1,10.509,11.061,1,1,1,1,1,1,3048,2,2,2
2,5566,3,1,4,5,4.2930002,4.5619998,1,1,1,1,1,1,3048,0,1,2
2,5339,3,1,0,5,7.1030002,7.7129998,1,0,1,1,1,1,3048,1,2,2
2,5195,4,1,14,1,10.315,10.76,1,1,1,1,1,1,3048,2,2,2
2,5994,2,1,0,5,7.0640001,7.638,1,0,1,1,1,1,3048,3,2,2
2,5388,5,1,4,5,4.2859998,4.4590001,1,1,1,1,1,1,3012,2,1,2
2,8016,3,4,1,5,2.9200001,3.085,1,5,1,1,1,1,3007,0,1,2
2,1052,3,1,5,5,3.4130001,3.3629999,1,1,1,1,1,1,3006,1,2,2
2,7015,2,1,0,1,3.273,0,1,0,5,5,5,5,3049,2,2,0
2,1322,2,7,0,1,2.5669999,2.7460001,1,0,1,1,1,1,3039,3,2,1
2,7015,4,1,0,1,3.0710001,0,1,0,5,5,5,5,3049,2,2,0
2,1322,3,7,0,1,2.5639999,2.7820001,1,0,1,1,1,1,3039,3,2,1
2,6082,4,1,5,5,3.5,3.5239999,1,1,1,1,5,1,3039,1,2,0
2,1984,4,1,4,1,6.3210001,7.0300002,1,5,1,1,1,1,3041,2,1,2
2,1984,3,1,4,1,6.4549999,7.2620001,1,5,1,1,1,1,3041,2,1,2
2,5147,2,17,17,5,4.3119998,4.5679998,1,1,1,1,1,1,3046,1,4,2
2,5938,4,1,0,5,8.9510002,9.1879997,1,0,1,1,1,1,3046,2,2,0
2,5807,2,1,0,5,4.204,4.5009999,1,0,1,1,1,1,3024,0,2,2
2,7694,3,1,4,5,4.1490002,4.3579998,1,5,1,1,5,1,3024,1,1,2
2,7953,2,1,0,5,2.234,2.381,1,0,1,1,1,1,3022,1,2,2
2,5572,2,1,0,5,2.8829999,2.855,1,0,1,1,1,1,3034,0,2,0
2,7027,2,1,0,5,3.931,4.0339999,1,0,1,1,1,1,3034,2,2,2
2,2474,3,1,4,5,4.244,4.4780002,1,1,1,1,1,1,3046,0,1,2
2,235,2,1,7,5,8.4490004,9.4460001,1,1,1,1,1,1,3022,1,2,2
2,3614,2,1,0,5,4.1370001,4.3039999,1,0,1,1,1,1,3016,0,2,0
2,3284,6,1,0,5,6.401,7.0640001,1,0,1,1,1,1,3037,4,2,0
2,2555,2,1,0,5,6.21,6.651,1,0,1,1,1,0,3037,0,2,0
2,4143,2,1,0,5,4.4460001,4.5250001,1,0,1,1,1,1,3022,0,2,0
2,6735,2,1,0,5,3.5209999,3.552,1,0,1,1,1,1,3003,1,2,0
2,8104,4,1,4,5,9.6940002,0,1,1,5,5,1,5,3031,3,1,2
2,4491,3,1,0,5,3.5999999,3.5020001,1,0,1,1,1,1,3007,1,2,2
2,1327,3,7,11,5,10.386,11.602,1,1,1,1,1,1,3022,1,0,1
2,502,2,7,8,5,4.4029999,4.7020001,1,1,1,1,1,1,3022,1,2,2
2,3580,3,1,7,5,6.658,7.1539998,1,1,1,1,1,1,3022,1,2,1
2,1692,2,1,7,5,5.559,6.0380001,1,1,1,1,1,1,3022,1,2,2
2,386,2,1,0,5,4.6279998,4.7399998,1,0,1,1,1,1,3022,0,2,2
2,320,6,1,7,5,5.4850001,5.908,1,1,1,1,1,1,3022,96,4,1
2,2170,3,1,4,5,4.3759999,4.9000001,1,1,1,1,1,1,3022,0,1,2
2,2102,2,1,0,5,7.1440001,6.855,1,0,1,1,1,1,3022,0,2,0
2,7532,4,1,0,5,1.079,1.112,1,0,1,1,5,1,3017,2,2,2
2,5785,2,7,0,5,4.612,4.6760001,1,0,1,1,1,9,3017,0,0,1
2,8150,3,3,0,5,4.6490002,4.5450001,1,0,1,1,5,1,3017,96,4,0
2,7687,5,1,4,1,5.4590001,0,1,1,5,5,5,5,3033,4,1,0
2,6114,3,1,8,1,3.4760001,3.3340001,1,1,1,1,1,1,3033,1,2,1
2,7687,6,1,4,1,5.3449998,0,1,1,5,5,5,5,3033,4,1,0
2,6114,2,1,8,1,3.6359999,3.539,1,1,1,1,1,1,3033,1,2,1
2,4849,2,1,0,5,5.553,5.6350002,1,0,1,1,1,1,3011,0,2,0
2,6838,3,1,4,5,4.4710002,4.8720002,1,5,1,1,1,1,3050,1,1,2
2,4032,4,1,4,5,4.3449998,4.5739999,1,1,1,1,1,1,3005,1,1,2
2,344,3,1,5,5,2.9289999,3.033,1,5,1,1,1,1,3005,96,2,2
2,2988,3,1,0,1,4.2329998,4.329,1,0,1,1,1,1,3001,1,1,2
2,2988,4,1,0,1,4.1529999,4.1799998,1,0,1,1,1,1,3001,1,1,2
2,4509,2,1,0,1,9.1389999,10.245,1,0,1,1,1,1,3005,3,2,2
2,4509,3,1,0,1,8.8380003,9.5480003,1,0,1,1,1,1,3005,3,2,2
2,7423,2,1,0,5,4.2010002,4.3400002,1,0,1,1,1,1,3008,1,2,2
2,1160,9,1,4,1,16.999001,0,1,1,5,5,5,5,3049,6,1,2
2,1160,8,1,4,1,17.704,0,1,1,5,5,5,5,3049,6,1,2
2,5690,2,1,0,5,3.927,4.1599998,1,0,1,1,1,1,3042,2,2,2
2,2923,3,1,4,5,2.1670001,2.316,1,1,1,1,1,1,3042,9,1,2
2,3939,2,1,0,5,3.76,4.0279999,1,0,1,1,1,1,3015,96,2,2
2,5096,3,1,0,5,4.1659999,4.434,1,0,1,1,1,1,3048,2,2,0
2,3654,2,1,0,5,2.7679999,2.786,1,0,1,1,1,1,3005,1,2,2
2,3899,3,1,4,5,5.0040002,4.9590001,1,5,1,1,1,1,3034,1,1,2
2,4312,2,1,0,5,3.026,3.233,1,0,1,1,1,1,3011,1,2,2
2,5051,2,1,0,1,2.0869999,2.076,1,0,1,1,1,1,3018,2,2,2
2,5051,3,1,0,1,2.0869999,2.076,1,0,1,1,1,1,3018,2,2,2
2,5316,2,1,0,1,3.608,3.5190001,1,0,1,1,1,1,3018,1,2,2
2,5316,3,1,0,1,3.4089999,3.27,1,0,1,1,1,1,3018,1,2,2
2,7368,4,1,4,5,3.9260001,3.9649999,1,1,1,1,1,1,3033,1,1,0
2,3980,3,1,5,1,2.142,2.145,1,1,1,1,1,1,3007,2,2,0
2,3980,4,1,5,1,2.102,2.098,1,1,1,1,1,1,3007,2,2,0
2,6755,3,1,4,1,3.891,4.1620002,1,5,1,1,1,1,3037,1,1,0
2,6755,4,1,4,1,3.8340001,4.098,1,5,1,1,1,1,3037,1,1,0
2,3948,4,1,4,5,2.425,2.533,1,1,1,1,1,1,3008,1,1,0
2,3182,4,1,0,1,7.4640002,8.0500002,1,0,1,1,1,1,3035,4,2,2
2,3182,5,1,0,1,7.3909998,7.8260002,1,0,1,1,1,1,3035,4,2,2
2,3976,3,1,10,5,3.3299999,3.434,1,1,1,1,1,1,3035,2,2,2
2,6152,2,1,0,5,3.362,3.5179999,1,0,1,1,1,1,3035,96,2,2
2,5607,4,1,4,5,5.888,6.0019999,1,1,1,1,1,1,3019,2,1,2
2,7384,3,1,0,5,3.569,3.615,1,0,1,1,1,1,3036,0,2,2
2,616,3,1,4,5,2.816,3.0610001,1,1,1,1,1,9,3036,0,1,0
2,3146,2,1,0,5,6.8340001,6.4260001,1,0,1,1,1,0,3048,0,2,2
2,4685,4,1,4,1,12.217,11.658,1,1,1,1,1,1,3048,2,1,2
2,4685,5,1,4,1,12.192,11.832,1,1,1,1,1,1,3048,2,1,2
2,5736,2,1,0,1,2.3239999,2.368,1,0,1,1,1,1,3005,1,2,2
2,5736,3,1,0,1,2.2409999,2.233,1,0,1,1,1,1,3005,1,2,2
2,7631,2,1,0,1,4.9250002,5.3299999,1,0,1,1,1,1,3017,1,2,2
2,7631,3,1,0,1,4.809,5.1570001,1,0,1,1,1,1,3001,1,2,2
2,4207,2,1,0,1,4.1469998,4.487,1,0,1,1,1,1,3028,2,2,2
2,3208,2,1,0,1,3.451,3.645,1,0,1,1,1,1,3028,1,2,2
2,4207,3,1,0,1,4.0929999,4.3920002,1,0,1,1,1,1,3028,2,2,2
2,3070,3,4,1,5,2.7780001,2.9489999,1,1,1,1,1,0,3028,1,1,2
2,4141,2,1,0,5,3.9219999,4.1690001,1,0,1,1,1,1,3028,1,2,2
2,3208,3,1,0,1,3.4059999,3.615,1,0,1,1,1,1,3028,1,2,2
2,551,2,1,7,1,2.8210001,2.8469999,1,1,1,1,1,1,3018,1,2,2
2,551,3,1,7,1,2.7980001,2.8510001,1,1,1,1,1,1,3018,1,2,2
2,3388,4,1,4,5,0,4.3039999,5,1,1,1,1,1,3033,1,1,0
2,1315,3,1,4,5,2.95,3.108,1,1,1,1,1,1,3001,9,1,2
2,1242,3,1,0,5,2.848,2.9260001,1,0,1,1,1,1,3017,1,2,2
2,4540,3,7,8,5,3.6059999,3.786,1,1,1,1,1,1,3019,96,4,1
2,4246,4,11,12,5,3.9579999,4.1859999,1,1,1,1,1,1,3011,0,0,0
2,6163,2,1,0,5,5.9809999,6.6389999,1,0,1,1,5,1,3016,96,2,2
2,6382,2,1,5,5,6.5430002,7.0320001,1,1,1,1,1,1,3007,1,2,1
2,5873,2,1,0,5,23.954,0,1,0,5,5,5,5,3049,1,2,2
2,6296,2,1,0,5,8.0550003,0,1,0,5,5,5,5,3031,96,2,2
2,7149,2,1,0,5,2.872,3.0090001,1,0,1,1,1,1,3001,1,2,2
2,6062,2,1,0,5,3.608,3.4230001,1,0,1,1,1,1,3007,1,2,2
2,3257,3,1,5,5,2.8269999,2.852,1,1,1,1,1,1,3012,2,2,2
2,7960,2,1,0,5,6.8080001,7.2470002,1,0,1,1,5,1,3012,96,2,2
2,4663,2,1,0,5,7.4899998,7.9109998,1,0,1,1,1,1,3007,1,2,2
2,4346,2,1,0,1,2.6730001,2.7909999,1,0,1,1,1,1,3042,1,2,2
2,4346,3,1,0,1,2.6489999,2.7520001,1,0,1,1,1,0,3015,1,2,2
2,3629,5,1,0,5,4.2859998,0,1,0,5,5,5,5,3023,5,2,0
2,7501,2,1,0,1,1.926,1.9,1,0,1,1,1,1,3010,1,2,0
2,7501,3,1,0,1,1.923,1.92,1,0,1,1,1,1,3010,1,2,0
2,4131,3,1,0,5,4.5780001,4.9130001,1,0,1,1,1,1,3017,2,2,2
2,4726,3,1,4,5,2.0829999,0,1,5,5,5,5,5,3001,3,1,2
2,3128,2,1,0,5,2.6670001,2.767,1,0,1,1,1,1,3034,1,2,0
2,4905,3,4,1,5,3.3710001,3.494,1,1,1,1,1,1,3015,1,1,2
2,3893,3,1,4,5,1.847,2.013,1,1,1,1,1,1,3023,2,1,2
2,5505,4,1,4,5,3.286,3.661,1,1,1,1,1,1,3005,1,1,2
2,3608,3,1,4,5,3.6730001,3.773,1,1,1,1,1,1,3023,1,1,0
2,5172,4,1,4,5,3.1900001,3.355,1,1,1,1,1,1,3034,0,1,2
2,7615,3,1,4,5,3.7420001,3.767,1,1,1,1,5,1,3004,0,1,2
2,494,5,7,0,5,1.905,2.1389999,1,0,1,1,1,9,3018,0,0,1
2,877,3,1,0,1,2.9660001,3.108,1,0,1,1,1,1,3011,3,2,2
2,877,2,1,0,1,2.99,3.1440001,1,0,1,1,1,1,3011,3,2,2
2,7343,2,1,0,5,0,2.1010001,5,0,1,1,5,1,3033,0,2,2
2,4991,3,1,4,5,1.943,1.928,1,1,1,1,1,1,3003,2,1,2
2,4088,4,1,4,1,4.6199999,4.8899999,1,1,1,1,1,1,3018,2,1,2
2,3926,3,1,4,1,1.381,1.4630001,1,1,1,1,1,1,3011,1,1,2
2,3926,4,1,4,1,1.359,1.431,1,1,1,1,1,1,3011,1,1,2
2,4088,3,1,4,1,4.8470001,5.3460002,1,1,1,1,1,1,3018,2,1,2
2,5862,2,1,0,5,10.036,10.692,1,0,1,1,1,1,3008,0,2,0
2,2565,2,1,0,5,5.8649998,6.3340001,1,0,1,1,5,1,3037,0,2,2
2,4198,2,1,14,5,2.9890001,2.927,1,1,1,1,1,1,3006,1,2,2
2,4263,2,1,0,5,1.541,1.579,1,0,1,1,1,1,3008,2,2,2
2,4101,2,1,0,5,4.5139999,4.7909999,1,0,1,1,1,1,3008,2,2,2
2,4514,3,1,0,5,7.244,7.2709999,1,0,1,1,1,1,3008,1,2,2
2,6260,5,1,0,5,7.2909999,7.7309999,1,0,1,1,1,1,3005,2,1,0
2,6637,2,1,0,5,5.98,6.046,1,0,1,1,1,1,3021,1,2,0
2,7305,4,1,0,5,3.5409999,3.6989999,1,0,1,1,1,1,3019,2,2,0
2,1191,2,1,0,1,3.2590001,3.483,1,0,1,1,1,1,3019,1,2,0
2,1191,3,1,0,1,3.2590001,3.483,1,0,1,1,1,1,3019,1,2,0
2,4316,2,1,0,5,3.431,3.7690001,1,0,1,1,1,1,3022,96,2,0
2,8124,2,1,0,5,1.0369999,1.059,1,0,1,1,1,1,3008,1,2,2
2,8136,3,1,0,5,1.5369999,1.622,1,0,1,1,1,9,3008,2,2,0
2,6451,3,1,4,1,3.9030001,4.0320001,1,1,1,1,1,0,3017,1,1,0
2,6451,4,1,4,1,3.7079999,3.727,1,1,1,1,1,0,3001,1,1,0
2,7681,4,1,4,5,3.816,4.0489998,1,1,1,1,5,1,3001,1,1,0
2,7118,3,1,4,5,3.645,3.7360001,1,5,1,1,1,0,3017,0,1,0
2,7156,2,1,0,5,2.8570001,2.973,1,0,1,1,1,1,3001,1,2,0
2,2247,3,1,0,5,3.9649999,3.9219999,1,0,1,1,5,1,3017,1,2,0
2,7991,2,1,14,5,10.541,11.181,1,1,1,1,1,1,3022,4,2,2
2,2730,3,1,4,5,4.4499998,4.5669999,1,1,1,1,1,1,3023,1,1,2
2,7592,2,1,0,5,4.066,4.0949998,1,0,1,1,1,1,3022,0,2,2
2,2162,2,1,0,5,4.2189999,4.2550001,1,0,1,1,1,1,3023,1,2,2
2,7598,3,1,0,5,3.052,3.154,1,0,1,1,1,1,3019,1,2,2
2,6312,3,1,4,5,4.1690001,4.3369999,1,5,1,1,5,1,3001,96,1,0
2,4691,2,1,0,5,4.0510001,4.1750002,1,0,1,1,1,1,3019,0,2,2
2,1117,2,1,0,1,8.3529997,8.25,1,0,1,1,1,1,3014,2,2,2
2,1117,3,1,0,1,8.3389997,8.3590002,1,0,1,1,1,1,3014,2,2,2
2,4886,2,1,10,5,3.1110001,3.1329999,1,5,1,1,1,1,3008,1,2,0
2,6357,2,1,0,1,4.474,4.823,1,0,1,1,1,1,3037,1,2,0
2,6357,3,1,0,1,4.4089999,4.7160001,1,0,1,1,1,1,3037,1,2,0
2,2708,3,1,0,1,3.984,3.835,1,0,1,1,1,1,3019,3,2,0
2,2708,4,1,0,1,4.1609998,3.783,1,0,1,1,1,1,3019,3,2,0
2,5291,2,4,0,5,2.901,0,1,0,5,5,5,5,3019,9,3,2
2,6499,2,1,0,5,1.454,1.441,1,0,1,1,1,1,3022,0,2,2
2,6822,2,1,0,1,2.9430001,3.165,1,0,1,1,1,1,3022,1,2,2
2,3434,3,1,0,5,5.3930001,5.4549999,1,0,1,1,1,1,3022,1,2,2
2,6822,3,1,0,1,2.8770001,3.016,1,0,1,1,1,1,3022,1,2,2
2,7990,3,1,8,5,0,1.908,5,1,1,1,1,1,3026,0,2,0
2,7954,3,1,4,5,4.2379999,0,1,1,5,5,5,5,3031,96,1,2
2,3200,2,1,0,1,3.9590001,4.23,1,0,1,1,1,1,3015,3,2,2
2,3200,3,1,0,1,3.9779999,4.3179998,1,0,1,1,1,1,3015,3,2,2
2,5825,2,1,0,5,8.3149996,8.5760002,1,0,1,1,1,1,3015,96,2,2
2,1019,2,1,0,5,2.7639999,2.927,1,0,1,1,1,1,3019,0,2,0
2,6171,4,1,0,5,5.8990002,6.3520002,1,0,1,1,5,0,3017,3,2,2
2,6790,2,1,0,1,4.8709998,4.9629998,1,0,1,1,1,1,3019,1,2,2
2,3510,2,2,0,1,3.1589999,3.4059999,1,0,1,1,5,1,3019,1,2,2
2,6629,3,4,1,5,4.3569999,4.3439999,1,1,1,1,1,1,3019,2,1,2
2,6790,3,1,0,1,4.6329999,4.6659999,1,0,1,1,1,1,3019,1,2,2
2,3510,3,1,0,1,3.063,3.316,1,0,1,1,1,1,3019,1,2,2
2,1360,3,1,0,5,1.479,1.572,1,0,1,1,1,1,3012,1,2,2
2,5889,4,1,0,5,4.177,4.5359998,1,0,1,1,1,1,3023,5,2,2
2,1267,2,1,17,5,5.2800002,5.3850002,1,1,1,1,1,1,3008,9,2,0
2,941,4,1,4,5,4.461,0,1,5,5,5,1,5,3008,1,1,0
2,2112,3,1,5,5,4.2470002,4.4949999,1,1,1,1,1,1,3008,3,2,0
2,5651,2,1,0,1,4.8559999,5.1360002,1,0,1,1,1,1,3022,1,2,2
2,5651,3,1,0,1,4.8210001,5.0040002,1,0,1,1,1,1,3022,1,2,2
2,7624,2,1,0,5,11.867,12.215,1,0,1,1,1,1,3019,1,2,2
2,6807,4,1,0,5,3.24,3.437,1,0,1,1,1,0,3017,2,2,0
2,5625,2,1,0,1,2.73,2.875,1,0,1,1,1,1,3001,1,2,0
2,5625,3,1,0,1,2.6989999,2.826,1,0,1,1,1,1,3001,1,2,0
2,8323,3,1,5,1,3.579,3.681,1,5,1,1,1,1,3017,1,2,0
2,8323,4,1,5,1,3.51,3.586,1,5,1,1,1,1,3001,1,2,0
2,1516,2,1,0,1,1.5880001,1.748,1,0,1,1,1,1,3023,1,2,2
2,7181,4,1,4,5,1.602,1.75,1,1,1,1,1,1,3023,1,1,2
2,1516,3,1,0,1,1.544,1.675,1,0,1,1,1,1,3010,1,2,2
2,150,3,1,5,5,2.9949999,3.2490001,1,5,1,1,1,1,3023,1,2,2
2,2586,3,1,4,5,2.062,2.075,1,1,1,1,1,1,3023,1,1,2
2,1146,4,1,0,1,3.6949999,3.918,1,0,1,1,1,1,3030,3,2,2
2,1146,5,1,0,1,3.6949999,3.918,1,0,1,1,1,1,3030,3,2,2
2,2425,1,11,17,1,3.046,3.2320001,1,1,1,1,1,1,3008,2,5,2
2,2425,2,11,17,1,2.96,3.1059999,1,1,1,1,1,1,3008,2,5,2
2,2406,3,1,5,5,1.0369999,1.059,1,1,1,1,1,1,3008,2,2,2
