EMSAREL97,EMSAID97,EMSASN97,Q12A1,Q12A2A,Q12A2B,Q12A2C,Q12A2D,Q12A2E,Q12A2F,Q12A2G,Q12A2H,Q12A2I,Q12A2J,Q12A2K,Q12A2L,Q12A2M,Q12A2N,Q12A2O,Q12A2P,Q12A3,Q12A4,Q12A5,Q12A6A,Q12A6B,Q12A6C,Q12A6D,Q12A6E,Q12A6F,Q12A7A,Q12A7B,Q12A7C,Q12A7D,Q12A7E,Q12A8,Q12A9,Q12A10,Q12A11,Q12A12,Q12A13,Q12A14,Q12A15,Q12A16,Q12A17,Q12A18,Q12A19T,Q12A19S,Q12A20AN,Q12A20AP,Q12A20BN,Q12A20BP,Q12A20CN,Q12A20CP,Q12A20DN,Q12A20DP,Q12A20EN,Q12A20EP,Q12A20FN,Q12A20FP,Q12A21AN,Q12A21AP,Q12A21BN,Q12A21BP,Q12A21CN,Q12A21CP,Q12A21DN,Q12A21DP,Q12A21EN,Q12A21EP,Q12A21FN,Q12A21FP,Q12A21GN,Q12A21GP,Q12A21HN,Q12A21HP,Q12A22A,Q12A22B,Q12A22C,Q12A23,Q12A24,Q12A25,Q12A26,Q12A27,Q12A28,Q12A28A,Q12A28B,Q12A28C,Q12A28D,Q12A29A,Q12A29B,Q12A29C,Q12A29D,Q12A29E,Q12A29F,Q12A29G,Q12A30A,Q12A30B,Q12A30C,Q12A30D,Q12A30E,Q12A31A,Q12A31B,Q12A31C,Q12A31D,Q12A31E,Q12A31F,Q12A31G,Q12A31H,Q12A32,PRESCHL
3,5447,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,323,10,267,3,52,1,0,0,52,24,21,50,49,.40000001,.1,1,1,5,5,17,16,9,3,3,1,20.5,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,5,99,99,4,0,22782,31000,4235,5,0,0,0,0,2,1,1,1,3,2,1,1,5,5,5,1,2,1,2,1,1,1,1,1,175,0
3,4476,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,1150,96,839,59,232,16,1,3,9999,81,999,644,999,16,98,1,1,5,1,55,53,23,23,0,9,99,47,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,0,1,0,99,99,99,99,99,26000,99998,99998,1,9999,9,9,9,2,2,3,3,2,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,4476,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,1150,96,839,59,232,16,1,3,9999,81,999,644,999,16,98,1,1,5,1,55,53,23,23,0,9,99,47,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,0,1,0,99,99,99,99,99,26000,99998,99998,1,9999,9,9,9,2,2,3,3,2,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,1117,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,2,415,10,410,2,3,0,2,0,0,0,0,212,8,5,3,1,1,5,1,30,30,5,5,0,1,13.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,99,30,30,0,0,23677,36000,94,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,175,0
3,3460,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,639,15,603,21,11,4,0,0,0,4,0,0,0,99,1.5,1,5,5,5,34,34,18,10,99,1,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,99,99,10,0,0,34000,99999,99999,5,0,0,0,0,2,1,2,3,2,2,1,1,5,5,5,5,9,1,1,1,1,1,1,9,180,0
3,3460,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,639,15,603,21,11,4,0,0,0,4,0,0,0,99,1.5,1,5,5,5,34,34,18,10,99,1,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,99,99,10,0,0,34000,99999,99999,5,0,0,0,0,2,1,2,3,2,2,1,1,5,5,5,5,9,1,1,1,1,1,1,9,180,0
3,5117,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,632,5,600,6,13,6,6,0,9999,9999,999,9999,999,5,.5,5,1,1,1,20,20,4,0,0,1,26,0,98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,2,99,20,2,2,22700,30000,2500,1,2200,9,5,1,2,1,2,1,1,2,2,1,5,5,5,5,1,1,1,1,1,1,1,1,177,0
3,4471,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,481,19,451,1,1,20,8,0,9999,9999,999,48,48,5,0,1,5,5,5,18.5,99,99,99,0,1,20.6,999,999,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,23,0,77,0,0,0,0,99,99,99,2,1,27079,46000,4200,5,0,0,0,0,1,1,1,2,1,1,1,1,5,5,5,1,1,1,2,1,1,1,1,1,181,0
3,5445,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,320,999,122,189,10,0,0,0,0,0,0,294,0,35,15,1,1,5,5,26,26,4,4,0,1,15,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,2,99,99,0,5,26351,42000,4500,5,0,0,0,0,2,2,1,2,1,1,1,1,5,5,5,1,2,2,1,1,1,1,1,2,181,0
3,1461,4,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,88,1,80,3,1,1,0,3,0,0,0,0,0,1,2,5,5,5,5,7,3,0,0,0,1,12.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,2,2,7800,9550,99999,1,9,2,5,5,2,1,2,1,2,1,1,1,5,5,5,1,2,1,2,1,1,1,1,1,132,0
3,5739,2,2,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,373,9,368,2,3,0,0,0,0,0,0,0,0,.029999999,.02,5,5,5,5,30,26,3,3,2,1,12.4,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,99,4,4,20000,22758,3555,1,2100,6,5,1,1,1,2,1,1,1,1,1,5,5,5,1,1,1,2,1,1,1,1,1,180,0
3,2048,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,470,20,457,7,4,0,0,0,9999,2,999,40,999,4,99,1,1,1,1,28,28,5,0,0,1,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,10,99,99,2,0,27000,35000,99999,5,0,0,0,0,2,2,2,1,1,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,181,0
3,2048,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,470,20,457,7,4,0,0,0,9999,2,999,40,999,4,99,1,1,1,1,28,28,5,0,0,1,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,10,99,99,2,0,27000,35000,99999,5,0,0,0,0,2,2,2,1,1,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,181,0
3,2715,3,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,623,17,601,11,2,8,1,0,0,0,0,12,6,2,1.6,5,5,5,1,34,32,6,3,0,1,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,99,99,3,99,99,3,3,14951,18330,2394,1,965,6,5,1,2,2,2,2,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,4235,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,277,7,269,3,0,3,0,3,0,0,2,1,0,1,.050000001,5,5,1,1,52,40,8,0,0,1,19,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,0,0,0,4,5,99,3,99,24500,48000,500,5,0,0,0,0,1,1,2,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,184,0
3,567,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,650,20,631,13,7,0,0,0,9999,9999,999,293,65,5,0,1,1,1,1,50,50,23,23,1,1,26,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,0,0,0,10,50,0,2,2,21000,32000,400,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,175,0
3,336,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,533,1,267,27,213,16,0,11,9999,0,53,0,0,15,2,5,5,1,1,50,35,15,5,0,1,22,0,85,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,15,0,25,0,55,0,20,0,5,0,0,8,5,0,4,6,21800,24000,99999,1,290,5,5,5,2,2,1,2,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,180,0
3,210,4,1,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,526,15,507,7,4,6,0,2,9999,9999,6,0,0,2,0,5,9,1,1,29,29,10,10,0,1,20,0,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,5,0,0,0,0,10,99,99,2,1,32000,45000,6548,5,0,0,0,0,2,2,3,2,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,210,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,540,25,522,8,5,5,0,0,10,10,5,2,12,6,0,5,5,1,1,37,35,11,10,0,1,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,0,0,0,0,0,3,18,99,5,4,31500,36500,6548,5,0,0,0,0,2,1,2,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,985,3,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,557,27,525,6,6,9,1,0,13,12,13,10,0,7.5,0,5,5,1,1,40,38,11,7,2,1,14.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,999,18,0,0,0,0,0,10,99,99,7,3,32000,40000,7500,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4296,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,658,20,625,6,11,9,7,0,0,0,0,39,28,7,1,1,5,5,1,39,33,8,0,1,1,17.799999,59,0,0,0,0,0,1,0,0,0,0,0,10,0,4,0,0,0,0,0,29,0,26,0,0,0,0,0,99,99,99,4,4,26381,40000,99999,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,170,0
3,5219,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,237,10,142,59,7,24,5,0,9999,9999,12,40,999,2,0,1,5,1,1,14,12,2,2,6,1,27,14,0,1,0,1,0,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,2,0,99,1,0,22000,35000,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2144,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,259,8,254,3,0,3,0,0,0,0,0,40,20,1,3,1,1,5,1,25,20,13,13,0,1,18.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,99,99,99,1,3,23200,30000,99999,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,176,0
3,2843,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,514,13,416,23,22,47,6,6,0,3,6,206,0,99,.5,1,1,5,1,33,31,17,12,1,1,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,0,1,0,0,0,5,99,55,3,3,99998,99998,4934,5,0,0,0,0,1,2,1,1,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,176,0
3,331,3,2,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,164,4,140,16,0,8,0,0,0,0,0,0,0,0,5,5,5,1,1,12,7,3,1,0,1,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,3,3,16000,18000,2290,1,2300,6,5,5,1,2,2,2,3,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,172,0
3,4650,2,1,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,395,10,391,2,0,2,0,0,1,1,1,84,30,6,0,5,1,5,5,23,22,8,7,0,1,17.200001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,99,99,99,15,0,24752,39247,5125,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4650,3,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,435,6,431,7,9998,998,998,999,2,0,2,70,21,1,7,5,1,5,5,16.5,16.5,9,9,0,1,26,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,1,99,99,1,0,24750,99999,3600,5,0,0,0,0,2,1,2,3,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,181,0
3,793,5,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,246,12,245,0,0,1,0,0,0,0,0,0,0,5,.5,5,5,5,5,17,6,1,0,2,1,14.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,99,99,99,2,3,19898,99999,2700,1,2700,6,5,5,1,1,1,1,2,1,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1343,2,3,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,56,3,50,4,0,2,0,0,0,0,0,0,0,.25,99,5,5,5,1,7,5,1,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,2,18000,24000,4500,1,4000,6,1,1,1,1,1,1,9,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,180,0
3,2395,3,1,5,5,5,5,5,5,1,1,1,1,5,5,5,5,1,5,1,1038,12,1017,14,4,3,0,0,9999,3,999,19,6,3,0,5,1,1,1,92,86,18,10,0,1,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,27,0,0,0,0,0,8,40,99,2,0,31134,44485,7100,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,536,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,430,17,412,2,3,13,0,0,0,0,0,17,5,4,.60000002,5,1,1,1,20,18,9,2,1,1,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,10,99,99,1,1,99999,49173,7384,5,0,0,0,0,2,2,1,2,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2395,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,391,33,379,8,3,1,0,0,0,0,0,21,8,2,.5,5,1,1,1,26,23,8,2,0,1,16,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,16,0,0,0,0,3,0,26,0,0,31134,47000,7140,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5539,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,483,19,411,58,2,1,0,5,0,0,0,63,184,7,3,1,1,5,1,40,40,9,9,0,1,19,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,0,0,0,0,0,99,99,38,4,3,22150,28000,5642,5,0,0,0,0,2,2,3,3,1,2,1,1,5,5,5,5,1,1,2,1,1,1,1,1,180,0
3,5144,6,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,880,50,686,167,9,9,9,0,0,4,9,185,79,20,.5,1,5,1,1,61,61,7,7,0,1,14.4,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,33,0,1,0,99,99,3,98,61,5,9,22000,30000,120,5,0,0,0,0,2,1,2,1,2,9,1,1,5,1,5,5,2,2,1,1,1,9,1,2,190,0
3,426,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,560,16,526,10,3,2,14,0,0,0,0,93,37,8,1,1,1,5,5,35,32,17,10,3,1,21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,1,0,0,0,11,1,0,2,1,24000,35000,60,5,0,0,0,0,2,3,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,171,0
3,1431,4,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,738,18,708,15,7,0,7,0,0,0,0,170,111,3,2,1,1,1,1,51,51,12,12,0,1,22,46,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,42,0,4,0,0,0,0,3,0,99,3,1,25600,30000,1650,5,0,0,0,0,2,2,2,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1431,5,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,738,18,708,15,7,0,7,0,0,0,0,170,111,3,2,1,1,1,1,51,51,12,12,0,1,22,46,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,42,0,4,0,0,0,0,3,0,99,3,1,25600,30000,1650,5,0,0,0,0,2,2,2,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5455,3,1,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,2,215,12,209,2,2,2,0,0,9999,6,999,65,19,24,2,1,1,5,5,12.6,12.1,4.5,2,0,1,17.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,999,2,0,0,0,99,99,1,99,4,1,1,22000,35000,99998,5,0,0,0,0,1,1,1,1,2,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,170,0
3,5455,4,1,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,2,215,12,209,2,2,2,0,0,9999,6,999,65,19,24,2,1,1,5,5,12.6,12.1,4.5,2,0,1,17.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,999,2,0,0,0,99,99,1,99,4,1,1,22000,35000,99998,5,0,0,0,0,1,1,1,1,2,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,170,0
3,1365,4,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,330,999,241,2,86,1,2,0,30,30,30,9999,999,10,1,5,1,5,5,22,22,3,3,0,1,12.6,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,2,99,23,3,1,23000,99998,99998,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,189,1
3,3381,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,285,16,94,0,191,0,0,0,0,0,20,120,165,14,.40000001,5,1,5,1,28,28,3,2,2,1,10,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,6,99,99,7,7,21000,25400,5746,5,0,0,0,0,1,1,2,1,1,1,1,1,5,5,5,5,1,2,1,1,1,1,1,1,173,0
3,1500,3,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,826,8,9999,9999,9999,999,999,999,0,0,0,40,20,.5,98,5,1,5,5,70,68,7,7,0,1,11.8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,98,98,98,4,3,18600,99999,99999,5,0,0,0,0,2,2,2,2,1,1,2,1,5,5,5,5,2,1,1,9,9,1,1,1,176,0
3,1375,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,730,29,657,22,44,7,0,0,0,0,8,14,20,8,0,1,5,1,1,49,47,25,0,2,1,24,0,98,1,0,1,0,99,99,99,99,9,9,0,0,0,0,0,0,0,0,19,0,30,0,0,0,0,0,20,2,0,3,1,99999,99999,99999,5,0,0,0,0,2,3,1,1,1,2,1,1,5,5,5,5,9,1,1,1,1,1,1,1,176,0
3,878,2,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,650,620,426,210,9,6,0,6,1,3,6,235,68,15,12,1,1,5,1,40,40,14,14,0,1,16.4,30,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,98,98,98,5,8,22150,99998,99998,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4718,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,462,15,139,152,139,28,5,0,9999,70,80,243,310,15,5,1,1,5,5,43,40,16,16,0,1,10.7,41,0,18,0,2,0,1,0,0,0,9,9,99,9,99,99,99,999,9,99,99,999,99,999,99,9,99,99,99,99,99,3,3,99999,99999,99999,5,0,0,0,0,2,2,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1727,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,448,24,269,0,22,157,0,0,0,0,157,179,67,25,0,1,1,5,1,35,35,8,7,0,1,26.700001,38,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90,0,0,0,0,12,99,99,1,0,27400,41000,5800,1,30,6,5,5,2,1,9,1,3,1,2,5,5,5,5,1,2,1,1,1,1,1,1,2,180,0
3,1727,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,448,24,269,0,22,157,0,0,0,0,157,179,67,25,0,1,1,5,1,35,35,8,7,0,1,26.700001,38,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90,0,0,0,0,12,99,99,1,0,27400,41000,5800,1,30,6,5,5,2,1,9,1,3,1,2,5,5,5,5,1,2,1,1,1,1,1,1,2,180,0
3,1412,4,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,2,630,30,529,6,50,3,42,0,0,0,0,189,999,10,2,1,1,5,1,29,28,12,5,0,1,28,10,0,99,999,2,0,99,99,99,99,9,9,99,9,99,99,99,999,9,99,24,0,4,0,99,9,99,99,1,99,99,8,6,28000,35000,3000,5,0,0,0,0,2,2,1,2,1,1,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,1412,5,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,2,630,30,529,6,50,3,42,0,0,0,0,189,999,10,2,1,1,5,1,29,28,12,5,0,1,28,10,0,99,999,2,0,99,99,99,99,9,9,99,9,99,99,99,999,9,99,24,0,4,0,99,9,99,99,1,99,99,8,6,28000,35000,3000,5,0,0,0,0,2,2,1,2,1,1,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,573,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,582,20,525,5,32,15,5,0,5,10,6,58,116,2,.0099999998,1,5,5,5,25,23,4,0,0,1,23.299999,24,0,99,999,99,99,1,0,99,99,9,9,99,9,99,99,99,999,9,99,5,0,17,0,2,0,99,99,15,2,99,3,3,24000,40000,80,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,3,2,2,1,2,1,1,2,180,0
3,1049,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,2,1004,999,9999,9999,9999,999,999,999,9999,9999,999,9999,999,99,0,5,5,5,1,51,44,10,99,99,9,99,999,999,99,999,99,99,99,99,99,99,9,9,99,9,99,99,99,999,9,99,99,999,99,999,99,9,99,99,99,99,99,99,99,99999,99999,99999,5,0,0,0,0,1,1,2,1,1,2,1,1,5,5,5,5,2,2,2,2,2,2,1,1,178,0
3,1033,4,1,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,3,586,8,498,18,12,59,0,0,9999,17,17,0,8,10,0,1,5,5,5,40,39,2.5,2,3,1,17.5,37,0,0,0,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,99,99,40,6,4,25500,34000,5600,5,0,0,0,0,2,1,1,1,1,1,1,1,1,5,5,5,1,2,2,1,1,1,1,1,175,0
3,2616,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,540,15,513,11,5,11,0,0,0,0,1,8,1,1,1,5,5,1,1,30,26,10,5,0,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,5,99,99,3,3,24000,99999,4793,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2122,3,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,296,8,295,0,0,1,0,0,0,0,0,0,0,2.5,1,5,5,5,5,14,9,3,0,0,1,26.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,2,0,12,2,2,17555,22650,1900,1,1665,6,5,1,2,1,1,1,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,181,0
3,6005,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,475,40,410,50,8,6,1,0,5,9999,5,134,55,20,1,1,1,1,1,23,23,1,1,3,1,28,0,100,0,0,0,0,0,0,0,0,0,0,23,0,99,99,98,998,9,99,99,999,99,999,99,9,99,99,6,99,99,1,9,30000,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,181,0
3,6005,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,475,40,410,50,8,6,1,0,5,9999,5,134,55,20,1,1,1,1,1,23,23,1,1,3,1,28,0,100,0,0,0,0,0,0,0,0,0,0,23,0,99,99,98,998,9,99,99,999,99,999,99,9,99,99,6,99,99,1,9,30000,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,181,0
3,1529,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,586,58,529,41,7,8,1,0,0,0,0,168,25,10,.029999999,5,1,5,5,46,46,4,4,0,1,12.7,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,1,0,98,98,98,2,2,22975,31000,3746,5,0,0,0,0,1,1,1,3,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1636,4,2,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,124,2,120,1,3,0,0,0,0,0,0,2,122,5,1.5,5,5,1,1,10,7,3,1,1,1,14.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,16716,21000,99998,1,820,6,5,1,2,1,3,1,2,2,1,1,5,5,5,5,1,1,2,1,1,1,1,1,180,0
