FUPREL97,FUPID97,FUPSN97,WEEKDAY,WDTDMON,WDTDDAY,WDTDYR,WDIWMON,WDIWDAY,WDIWYR,WD_DAY,WD_A1,WD_A2,WD_SAQ,WD_FTF,WD_PHONE,WEEKEND,WETDMON,WETDDAY,WETDYR,WEIWMON,WEIWDAY,WEIWYR,WE_DAY,WE_A1,WE_A2,WE_SAQ,WE_FTF,WE_PHONE
3,6145,3,1,10,2,1997,10,3,1997,4,1,2,1,1,5,1,9,27,1997,10,3,1997,6,1,3,1,1,5
3,5376,4,1,10,21,1997,10,21,1997,2,1,2,1,1,1,1,10,26,1997,10,26,1997,6,2,4,1,1,5
3,4935,3,1,6,6,1997,6,8,1997,5,4,1,1,1,5,1,6,7,1997,6,8,1997,6,1,1,1,1,5
3,789,5,1,4,15,1997,4,18,1997,2,1,1,1,5,5,1,4,13,1997,4,18,1997,7,1,1,1,5,5
3,291,2,1,5,14,1997,99,99,9999,3,1,3,9,9,9,1,5,10,1997,99,99,9999,6,1,4,9,9,9
3,1223,3,1,3,31,1997,4,2,1997,1,1,1,5,1,5,1,3,30,1997,4,2,1997,7,1,5,1,1,5
3,789,7,1,4,15,1997,4,18,1997,2,1,2,1,5,5,1,4,13,1997,4,18,1997,7,1,1,1,5,5
3,1223,4,1,3,31,1997,4,2,1997,1,1,3,5,1,5,1,3,30,1997,4,2,1997,7,1,5,5,1,5
3,2826,3,1,4,22,1997,4,24,1997,2,1,2,1,5,5,1,4,20,1997,4,24,1997,7,1,2,1,5,5
3,1224,3,1,3,25,1997,3,27,1997,2,1,2,5,5,1,1,3,22,1997,3,24,1997,6,1,4,5,1,5
3,2782,2,1,9,9,1997,9,12,1997,2,1,1,5,1,5,1,99,99,9999,9,12,1997,6,9,9,5,1,5
3,1926,3,1,4,21,1997,4,24,1997,1,1,1,5,1,5,1,4,20,1997,4,24,1997,7,2,1,5,1,5
3,702,3,1,3,10,1997,3,11,1997,1,1,1,1,1,5,1,3,9,1997,3,11,1997,7,1,2,1,1,5
3,702,4,1,3,10,1997,3,11,1997,1,1,1,1,1,5,1,3,9,1997,3,11,1997,7,1,2,1,1,5
3,3510,4,1,4,30,1997,5,12,1997,3,2,1,1,1,5,1,4,27,1997,5,12,1997,7,3,3,1,1,5
3,3510,5,1,4,30,1997,5,12,1997,3,2,3,1,1,5,1,4,27,1997,5,12,1997,7,2,3,1,1,5
3,3818,3,1,4,8,1997,4,11,1997,2,2,2,1,1,5,1,4,5,1997,4,11,1997,6,2,3,1,1,5
3,3818,4,1,4,8,1997,4,11,1997,2,2,2,1,1,5,1,4,5,1997,4,11,1997,6,2,3,1,5,5
3,4334,4,1,4,17,1997,4,20,1997,4,2,4,9,9,9,1,4,19,1997,4,20,1997,6,2,3,9,9,9
3,1009,3,1,9,24,1997,9,27,1997,3,1,2,1,1,5,1,9,20,1997,99,99,9999,6,9,1,1,1,5
3,1009,4,1,9,24,1997,9,27,1997,3,2,2,1,1,5,1,9,20,1997,9,27,1997,6,1,2,1,1,5
3,1574,3,1,3,25,1997,3,26,1997,2,2,1,5,1,5,1,3,23,1997,3,26,1997,7,1,1,5,1,5
3,1574,4,1,3,25,1997,3,26,1997,2,1,1,5,1,5,1,3,23,1997,3,26,1997,7,1,1,9,9,9
3,315,3,1,3,31,1997,4,2,1997,1,1,5,1,1,5,1,3,30,1997,4,2,1997,7,1,5,1,1,5
3,315,4,1,3,31,1997,4,2,1997,1,1,3,1,1,5,1,3,30,1997,4,2,1997,7,1,5,1,1,5
3,636,4,1,6,17,1997,6,24,1997,2,1,2,5,1,5,1,6,22,1997,6,24,1997,7,1,4,5,1,5
3,636,5,1,6,22,1997,6,24,1997,2,1,3,5,1,5,1,6,22,1997,6,24,1997,7,1,4,5,1,5
3,2535,5,1,4,8,1997,4,11,1997,2,1,1,5,5,1,1,4,5,1997,4,11,1997,6,1,2,5,5,1
3,281,3,1,4,14,1997,4,17,1997,1,1,1,5,5,1,1,4,12,1997,4,17,1997,6,1,2,5,5,1
3,2536,3,1,4,30,1997,5,18,1997,3,2,1,1,1,1,1,4,27,1997,5,18,1997,7,1,1,1,1,1
3,725,6,1,5,21,1997,5,21,1997,1,1,1,5,5,1,1,5,21,1997,5,21,1997,7,1,1,5,5,1
3,724,3,1,4,18,1997,4,23,1997,5,1,2,1,5,5,1,4,19,1997,4,23,1997,6,1,2,1,5,5
3,68,3,1,3,27,1997,3,30,1997,4,3,1,5,5,1,1,3,25,1997,3,30,1997,7,3,1,5,5,1
3,2535,6,1,4,11,1997,4,11,1997,2,1,1,5,5,1,1,4,5,1997,4,11,1997,6,1,1,5,5,1
3,3130,3,1,5,2,1997,5,2,1997,2,1,1,5,5,1,1,5,2,1997,5,2,1997,7,2,1,5,5,1
3,3130,4,1,5,2,1997,5,2,1997,2,1,1,9,9,9,1,5,2,1997,5,2,1997,7,2,1,5,5,1
3,280,3,1,4,11,1997,4,12,1997,5,1,1,5,5,1,1,4,13,1997,4,16,1997,7,1,1,1,5,5
3,3582,4,1,5,3,1997,5,3,1997,4,2,1,1,5,5,1,5,5,1997,5,5,1997,7,3,1,5,5,1
3,3583,3,1,4,27,1997,4,28,1997,5,1,1,5,5,1,1,4,27,1997,5,1,1997,6,1,1,5,5,1
3,2468,3,1,10,28,1997,10,28,1997,1,3,2,5,5,1,1,10,28,1997,10,28,1997,7,3,3,5,5,1
3,2468,4,1,10,28,1997,10,28,1997,1,3,2,5,5,1,1,10,28,1997,10,28,1997,7,3,2,5,5,1
3,5414,3,1,5,23,1997,5,23,1997,3,1,1,5,5,1,1,5,21,1997,5,21,1997,6,1,1,5,1,5
3,2192,3,1,5,27,1997,5,28,1997,2,4,1,5,5,1,1,5,24,1997,5,28,1997,6,4,1,5,5,1
3,3360,3,1,4,29,1997,5,3,1997,2,3,2,1,5,5,1,99,99,9999,5,3,1997,7,9,9,1,5,5
3,3360,4,1,4,29,1997,5,3,1997,2,3,1,1,5,5,1,4,27,1997,5,3,1997,7,3,1,1,5,5
3,2354,2,1,4,9,1997,4,11,1997,3,1,2,1,5,1,1,4,5,1997,4,11,1997,6,1,2,1,5,5
3,3823,3,1,4,12,1997,4,12,1997,5,1,4,5,5,1,1,4,9,1997,4,9,1997,7,1,2,1,5,5
3,3823,4,1,4,12,1997,4,12,1997,5,1,4,5,5,1,1,4,9,1997,4,9,1997,7,1,1,1,5,5
3,2058,5,1,4,22,1997,4,23,1997,2,1,1,1,5,1,1,4,26,1997,4,23,1997,6,1,1,1,5,1
3,2586,2,1,10,14,1997,10,14,1997,1,1,1,5,5,1,1,10,14,1997,10,14,1997,6,1,1,5,5,1
3,820,4,1,4,24,1997,4,25,1997,4,4,5,1,5,1,1,4,27,1997,4,30,1997,7,1,1,1,1,5
3,1244,3,1,6,5,1997,6,6,1997,4,1,3,1,1,5,1,6,1,1997,6,6,1997,7,1,5,1,1,5
3,3619,3,1,5,7,1997,5,9,1997,3,4,1,1,1,5,1,5,4,1997,5,9,1997,7,1,1,1,1,5
3,3619,4,1,5,7,1997,5,9,1997,3,1,4,1,1,5,1,5,4,1997,5,9,1997,7,1,1,1,1,5
3,446,4,1,3,14,1997,3,17,1997,5,2,5,1,1,5,1,3,15,1997,3,17,1997,6,1,2,1,1,1
3,4175,3,1,4,8,1997,4,11,1997,2,3,1,5,5,1,1,4,13,1997,4,14,1997,7,3,1,5,1,5
3,446,5,1,3,14,1997,3,17,1997,5,2,1,1,1,5,1,3,15,1997,3,17,1997,6,2,1,1,1,1
3,4175,5,1,4,8,1997,4,11,1997,2,4,1,5,5,1,1,4,13,1997,4,14,1997,7,4,1,5,1,5
3,2182,3,1,4,24,1997,4,27,1997,4,1,2,5,5,1,1,4,20,1997,4,28,1997,7,1,2,5,1,5
3,2182,4,1,4,24,1997,4,27,1997,4,1,2,5,5,1,1,4,20,1997,4,27,1997,7,1,2,5,1,5
3,5448,6,1,6,20,1997,6,20,1997,3,4,3,5,1,5,1,6,24,1997,6,24,1997,7,4,1,5,5,1
3,5448,7,1,6,20,1997,6,20,1997,3,4,3,5,1,5,1,6,24,1997,6,24,1997,7,4,1,5,5,1
3,3122,5,1,4,11,1997,4,15,1997,5,2,2,1,5,5,1,4,13,1997,4,15,1997,7,2,1,1,5,5
3,3911,3,1,5,24,1997,5,24,1997,3,1,1,9,9,9,1,5,17,1997,5,24,1997,6,1,5,9,9,9
3,6038,3,1,10,27,1997,10,27,1997,5,9,1,5,5,1,1,10,27,1997,10,27,1997,6,1,5,5,5,1
3,4971,3,1,5,13,1997,5,15,1997,2,1,3,1,5,5,1,5,17,1997,5,22,1997,6,1,3,1,5,1
3,6038,4,1,10,27,1997,10,27,1997,5,9,1,5,5,1,1,10,27,1997,10,27,1997,6,1,5,5,5,1
3,4971,4,1,5,13,1997,5,18,1997,2,1,5,1,1,5,1,5,17,1997,5,22,1997,6,1,3,1,5,1
3,6212,3,1,10,24,1997,10,31,1997,5,1,1,5,1,5,1,10,25,1997,10,31,1997,6,1,5,5,1,5
3,5898,3,1,11,7,1997,11,5,1997,5,4,1,5,5,1,1,11,2,1997,11,5,1997,7,1,1,5,1,5
3,3513,2,1,4,17,1997,4,18,1997,4,1,1,5,1,5,1,4,12,1997,4,18,1997,6,1,2,5,1,5
3,3513,3,1,4,7,1997,4,18,1997,4,1,1,5,1,5,1,4,12,1997,4,18,1997,6,1,1,5,1,5
3,3515,2,1,4,16,1997,4,18,1997,1,1,5,5,1,5,1,4,13,1997,4,18,1997,6,1,1,9,9,9
3,3515,3,1,4,12,1997,4,18,1997,1,1,5,5,5,5,1,4,12,1997,4,18,1997,6,1,1,5,1,5
3,3742,4,1,5,13,1997,6,20,1997,2,3,2,5,1,5,1,5,11,1997,6,20,1997,7,3,5,9,9,9
3,3743,3,1,4,16,1997,4,17,1997,3,4,2,1,5,1,1,4,19,1997,4,21,1997,6,1,2,1,1,5
3,3232,3,1,4,7,1997,4,9,1997,1,4,1,1,1,5,1,4,5,1997,4,9,1997,6,2,2,1,1,5
3,3232,5,1,4,7,1997,4,9,1997,1,4,1,1,1,5,1,4,5,1997,4,9,1997,6,4,3,1,1,5
3,3000,3,1,4,17,1997,4,18,1997,4,1,4,5,5,1,1,4,13,1997,4,18,1997,7,1,1,5,5,1
3,3000,4,1,4,17,1997,4,18,1997,4,1,4,5,5,1,1,4,13,1997,4,18,1997,7,1,1,5,5,1
3,1134,3,1,3,21,1997,3,24,1997,5,1,1,1,1,5,1,3,22,1997,3,24,1997,6,1,1,1,1,5
3,1134,4,1,3,21,1997,3,24,1997,5,1,1,1,1,5,1,3,22,1997,3,24,1997,6,1,1,1,1,5
3,199,4,1,3,15,1997,3,16,1997,4,3,4,1,1,5,1,3,15,1997,3,16,1997,6,2,4,1,1,5
3,199,3,1,3,14,1997,3,16,1997,4,2,4,1,1,5,1,3,15,1997,3,16,1997,6,3,4,1,1,5
3,2463,3,1,11,13,1997,11,14,1997,4,1,9,5,5,1,1,11,9,1997,11,14,1997,7,1,2,5,5,1
3,2463,5,1,11,13,1997,11,14,1997,4,1,9,5,5,1,1,11,9,1997,11,14,1997,7,1,2,5,5,1
3,1150,5,1,4,9,1997,4,10,1997,3,2,1,1,1,5,1,4,5,1997,4,10,1997,6,2,1,1,1,5
3,633,4,1,4,7,1997,4,9,1997,1,4,2,1,1,5,1,4,5,1997,4,9,1997,6,4,2,1,1,5
3,3008,3,1,4,16,1997,4,99,1997,3,4,1,1,1,5,1,4,6,1997,4,10,1997,7,1,1,1,1,5
3,1150,7,1,4,9,1997,4,10,1997,3,2,1,1,1,5,1,4,5,1997,4,10,1997,6,2,1,1,1,5
3,3741,5,1,5,6,1997,5,10,1997,1,2,2,5,1,5,1,5,10,1997,5,10,1997,6,2,2,5,1,5
3,1587,3,1,5,12,1997,5,12,1997,1,4,2,5,1,5,1,5,10,1997,5,10,1997,7,4,2,5,1,5
3,111,5,1,3,25,1997,3,28,1997,2,1,2,5,5,1,1,3,22,1997,3,28,1997,6,1,3,5,5,1
3,1256,4,1,4,18,1997,4,21,1997,5,1,2,5,5,1,1,4,20,1997,4,21,1997,7,1,2,5,5,1
3,2599,3,1,6,20,1997,6,23,1997,5,1,1,5,5,1,1,6,21,1997,6,23,1997,6,1,3,5,5,1
3,3867,6,1,4,21,1997,4,23,1997,1,1,1,5,1,5,1,4,20,1997,4,23,1997,7,1,2,5,1,5
3,1611,4,1,3,31,1997,99,99,9999,1,2,4,1,5,1,1,3,29,1997,4,1,1997,6,2,5,1,5,1
3,1611,3,1,3,31,1997,4,1,1997,1,2,4,1,5,1,1,3,29,1997,4,1,1997,6,2,5,1,5,1
3,5162,4,1,5,22,1997,5,23,1997,4,3,1,5,1,5,1,5,22,1997,5,99,1997,6,3,5,5,1,5
3,5162,5,1,5,22,1997,5,23,1997,4,3,3,5,1,5,1,5,22,1997,5,23,1997,6,2,3,5,1,5
3,1402,4,1,3,18,1997,3,19,1997,2,4,1,1,1,5,1,3,16,1997,3,19,1997,7,3,1,1,1,5
3,4653,5,1,5,30,1997,6,1,1997,5,1,2,5,1,5,1,5,31,1997,6,1,1997,6,1,1,5,1,5
3,5587,2,1,6,6,1997,6,9,1997,5,4,3,1,5,1,1,6,7,1997,6,9,1997,6,4,2,1,5,1
3,882,4,1,4,8,1997,4,9,1997,2,1,4,1,5,5,1,4,5,1997,4,9,1997,6,1,2,1,5,5
3,5259,4,1,10,13,1997,10,16,1997,1,1,1,1,5,1,1,10,12,1997,10,16,1997,7,1,1,1,5,1
3,5360,4,1,10,3,1997,10,6,1997,5,1,2,1,5,1,1,10,5,1997,10,6,1997,7,1,2,1,5,1
3,2886,2,1,10,16,1997,10,19,1997,4,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3497,2,1,5,9,1997,5,11,1997,5,1,5,5,1,5,1,5,10,1997,5,11,1997,6,1,3,5,1,5
3,2349,3,1,4,29,1997,5,1,1997,2,1,1,5,1,5,1,4,27,1997,5,1,1997,7,1,5,5,1,5
3,6192,3,1,10,21,1997,10,22,1997,2,3,1,5,5,1,1,10,18,1997,10,22,1997,6,3,3,5,5,1
3,6192,4,1,10,21,1997,10,22,1997,2,4,2,5,5,1,1,10,18,1997,10,22,1997,6,4,4,5,5,1
3,637,3,1,11,12,1997,99,99,9999,3,1,2,1,5,5,1,11,8,1997,99,99,9999,6,1,2,1,5,5
3,637,4,1,11,12,1997,99,99,9999,3,1,2,9,9,9,1,11,8,1997,99,99,9999,6,1,2,1,5,5
3,1921,3,1,11,13,1997,99,99,9999,4,1,2,1,5,5,1,11,9,1997,99,99,9999,7,1,2,1,5,5
3,1921,5,1,11,13,1997,99,99,9999,4,1,1,1,5,5,1,11,9,1997,99,99,9999,7,1,2,1,5,5
3,786,5,1,5,1,1997,5,4,1997,4,1,1,5,5,1,1,4,3,1997,5,5,1997,6,1,4,1,5,5
3,786,6,1,5,1,1997,5,4,1997,4,1,2,5,5,1,1,99,99,9999,5,5,1997,6,9,9,1,5,5
3,781,3,1,4,15,1997,4,19,1997,2,1,1,5,1,5,1,4,12,1997,4,19,1997,6,1,2,5,1,5
3,781,4,1,4,15,1997,4,19,1997,2,1,1,5,1,5,1,4,12,1997,4,19,1997,6,1,2,5,1,5
3,582,3,1,6,10,1997,6,26,1997,2,1,4,5,1,5,1,6,29,1997,6,26,1997,7,1,2,5,1,5
3,582,4,1,6,10,1997,6,26,1997,2,1,4,5,1,5,1,6,29,1997,6,26,1997,7,1,2,5,1,5
3,612,4,1,5,19,1997,5,23,1997,1,3,1,9,9,9,1,5,17,1997,5,23,1997,6,3,5,1,5,5
3,612,5,1,5,19,1997,5,23,1997,1,3,1,1,5,5,1,5,17,1997,5,23,1997,6,2,5,1,5,5
3,2938,2,1,4,15,1997,4,18,1997,2,1,4,1,5,5,1,4,15,1997,4,18,1997,6,1,4,1,5,5
3,1563,3,1,5,19,1997,5,20,1997,1,3,5,1,5,5,1,5,18,1997,5,20,1997,7,3,4,1,5,5
3,1563,4,1,5,19,1997,5,20,1997,1,2,2,1,5,5,1,5,18,1997,5,20,1997,7,2,1,1,5,5
3,4404,3,1,9,7,1997,9,7,1997,1,1,1,1,5,5,1,9,7,1997,9,7,1997,7,2,1,1,5,5
3,4404,4,1,9,7,1997,9,7,1997,1,1,1,1,5,5,1,9,9,1997,9,9,1997,7,1,1,5,1,5
3,6309,3,1,10,14,1997,10,14,1997,1,1,1,5,5,1,1,10,14,1997,10,14,1997,6,1,1,5,5,1
3,5264,3,1,10,15,1997,11,4,1997,3,2,2,1,5,5,1,10,26,1997,11,4,1997,7,1,2,1,5,5
3,4442,4,1,5,20,1997,5,23,1997,2,3,2,5,5,1,1,5,18,1997,5,23,1997,7,3,1,5,5,1
3,5247,3,1,9,22,1997,9,18,1997,1,1,4,1,1,1,1,9,20,1997,9,18,1997,6,1,2,1,1,1
3,5247,4,1,9,22,1997,9,18,1997,1,1,4,1,1,1,1,9,20,1997,9,18,1997,6,1,2,1,1,1
3,6154,3,1,11,19,1997,11,23,1997,3,2,1,1,1,5,1,11,21,1997,11,23,1997,6,2,4,1,1,5
3,4359,4,1,11,4,1997,11,6,1997,2,1,1,5,1,5,1,11,6,1997,11,6,1997,6,1,5,5,1,5
3,4359,5,1,11,4,1997,11,6,1997,2,1,1,5,1,5,1,11,1,1997,11,6,1997,6,1,5,5,1,5
3,4126,4,1,4,24,1997,4,27,1997,4,1,1,1,5,1,1,4,26,1997,5,3,1997,6,1,3,1,5,1
3,4126,5,1,4,24,1997,4,27,1997,4,1,1,1,5,1,1,4,26,1997,5,3,1997,6,1,3,1,5,1
3,4033,4,1,6,11,1997,6,12,1997,1,1,1,1,1,5,1,6,11,1997,6,12,1997,6,2,1,1,1,5
3,3520,3,1,5,8,1997,5,10,1997,4,4,2,9,9,9,1,5,4,1997,99,99,9999,7,2,4,9,9,9
3,3646,3,1,4,28,1997,5,6,1997,1,1,1,1,1,5,1,5,3,1997,5,6,1997,6,1,1,1,1,5
3,3184,4,1,4,30,1997,5,4,1997,3,2,1,1,5,5,1,5,3,1997,5,4,1997,6,2,3,1,5,5
3,3184,3,1,4,30,1997,5,4,1997,3,2,1,1,5,5,1,5,3,1997,5,4,1997,6,2,3,1,5,5
3,1378,3,1,4,15,1997,4,16,1997,2,2,2,5,5,1,1,4,13,1997,4,16,1997,7,1,3,1,5,1
3,1378,4,1,4,15,1997,4,16,1997,2,1,2,1,5,1,1,4,13,1997,4,16,1997,7,1,3,1,5,1
3,1379,3,1,4,2,1997,4,5,1997,3,1,2,1,5,1,1,3,29,1997,4,2,1997,6,1,3,1,5,1
3,1656,3,1,4,22,1997,4,23,1997,2,4,2,1,5,1,1,4,19,1997,4,20,1997,6,4,2,1,5,1
3,2408,3,1,4,3,1997,4,3,1997,2,4,5,5,5,1,1,4,3,1997,4,3,1997,7,4,3,5,5,1
3,2408,4,1,4,3,1997,4,3,1997,2,4,1,5,5,1,1,4,3,1997,4,3,1997,7,4,3,5,5,1
3,1643,4,1,4,21,1997,4,25,1997,1,2,1,1,5,5,1,4,19,1997,4,25,1997,6,1,1,1,5,5
3,1643,3,1,4,21,1997,4,25,1997,1,2,1,1,5,5,1,4,19,1997,4,25,1997,6,1,1,1,5,5
3,2723,3,1,6,10,1997,6,11,1997,2,1,3,5,5,1,1,6,7,1997,6,11,1997,6,1,5,5,5,1
3,3457,4,1,5,12,1997,5,13,1997,2,1,2,5,1,5,1,5,24,1997,5,27,1997,6,2,2,1,5,1
3,5002,2,1,99,99,9999,9,27,1997,4,1,5,1,1,1,1,9,27,1997,9,27,1997,6,1,5,1,5,1
3,2334,3,1,5,7,1997,5,8,1997,3,2,1,1,1,5,1,5,11,1997,5,16,1997,7,2,1,1,5,1
3,2334,4,1,5,7,1997,5,8,1997,3,2,1,1,1,5,1,5,11,1997,5,16,1997,7,2,1,1,5,1
3,5446,3,1,9,30,1997,9,30,1997,1,1,1,5,1,5,1,9,30,1997,9,30,1997,7,1,1,5,1,5
3,488,3,1,11,4,1997,11,4,1997,3,3,1,5,1,5,1,11,4,1997,11,4,1997,7,3,1,5,1,5
3,487,3,1,3,25,1997,3,26,1997,2,3,3,5,5,1,1,3,22,1997,3,26,1997,6,3,1,5,5,1
3,1298,3,1,5,22,1997,5,27,1997,4,3,1,5,1,5,1,5,24,1997,5,27,1997,6,2,2,5,1,5
3,487,4,1,3,25,1997,3,26,1997,2,4,3,5,5,1,1,3,22,1997,3,26,1997,6,4,1,5,5,1
3,1298,4,1,4,24,1997,4,29,1997,4,1,1,5,1,5,1,4,27,1997,4,29,1997,6,1,2,5,1,5
3,2057,5,1,4,28,1997,4,29,1997,1,1,1,5,5,1,1,4,27,1997,4,29,1997,7,2,3,5,5,1
3,2102,5,1,3,21,1997,3,22,1997,5,2,3,1,1,5,1,99,99,9999,3,22,1997,7,9,9,1,5,5
3,2102,6,1,99,99,9999,99,99,9999,5,9,9,1,1,5,1,99,99,9999,3,22,1997,7,9,9,1,5,5
3,2326,5,1,5,23,1997,5,26,1997,5,1,1,1,1,5,1,5,24,1997,5,26,1997,6,1,1,1,1,5
3,4874,4,1,5,1,1997,5,5,1997,4,1,1,1,5,1,1,5,4,1997,5,5,1997,7,4,5,1,5,1
3,3179,4,1,5,22,1997,5,23,1997,4,4,2,1,5,5,1,5,24,1997,5,23,1997,6,1,3,1,5,5
3,3179,5,1,5,22,1997,5,23,1997,4,4,2,1,5,5,1,5,24,1997,5,23,1997,6,1,3,1,5,5
3,3746,5,1,5,8,1997,5,9,1997,4,3,2,1,1,5,1,5,4,1997,5,9,1997,7,4,2,1,1,5
3,3746,6,1,5,8,1997,5,9,1997,4,3,2,1,1,5,1,5,4,1997,5,9,1997,7,4,2,1,1,5
3,1069,4,1,4,7,1997,4,10,1997,1,2,2,5,1,5,1,4,5,1997,4,10,1997,6,4,2,5,1,5
3,1879,4,1,11,24,1997,11,24,1997,1,1,1,5,5,1,1,11,23,1997,11,23,1997,7,1,1,5,5,1
3,5225,3,1,11,19,1997,11,23,1997,3,1,1,5,5,1,1,11,22,1997,11,23,1997,6,1,1,5,5,1
3,1879,5,1,11,24,1997,11,24,1997,1,1,1,5,5,1,1,11,23,1997,11,23,1997,7,1,1,5,5,1
3,1275,3,1,3,26,1997,3,31,1997,3,1,2,1,1,1,1,3,23,1997,3,31,1997,7,1,3,1,1,1
3,6062,3,1,10,7,1997,10,7,1997,1,1,1,9,9,9,1,9,28,1997,9,28,1997,6,1,3,1,5,1
3,6062,4,1,10,7,1997,10,7,1997,1,1,1,1,5,1,1,9,28,1997,9,28,1997,6,1,3,1,5,1
3,5215,4,1,6,10,1997,6,13,1997,2,2,1,5,1,5,1,6,7,1997,6,13,1997,6,2,3,5,1,5
3,4009,3,1,9,24,1997,9,25,1997,3,1,2,1,5,1,1,9,21,1997,9,25,1997,7,1,2,1,5,1
3,4009,4,1,9,24,1997,9,25,1997,3,1,2,1,5,1,1,9,21,1997,9,25,1997,7,1,2,1,5,1
3,3164,3,1,6,19,1997,6,22,1997,4,4,1,5,1,5,1,6,15,1997,6,22,1997,7,1,3,5,1,5
3,1671,3,1,4,29,1997,5,1,1997,2,1,2,1,5,1,1,4,27,1997,5,1,1997,7,1,9,1,5,1
3,4254,3,1,4,19,1997,99,99,9999,5,1,2,9,9,9,1,4,20,1997,99,99,9999,6,4,3,9,9,9
3,4254,4,1,4,19,1997,99,99,9999,5,1,3,9,9,9,1,4,22,1997,99,99,9999,6,1,3,9,9,9
3,1998,3,1,5,30,1997,6,2,1997,5,1,1,1,5,1,1,5,25,1997,5,31,1997,7,1,1,1,5,1
3,1998,4,1,5,30,1997,6,2,1997,5,1,1,1,5,1,1,5,25,1997,5,31,1997,7,1,1,1,5,1
3,5306,4,1,5,30,1997,6,2,1997,5,1,1,1,5,1,1,6,1,1997,6,4,1997,7,1,5,1,5,1
3,5306,3,1,5,30,1997,6,2,1997,5,1,1,1,5,1,1,6,1,1997,6,4,1997,7,1,5,1,5,1
3,1640,3,1,6,20,1997,6,22,1997,4,1,1,5,5,1,1,6,22,1997,6,22,1997,6,1,4,5,5,1
3,4942,4,1,6,9,1997,6,10,1997,1,4,2,1,5,5,1,6,7,1997,6,10,1997,6,4,2,1,5,5
3,672,3,1,4,7,1997,4,8,1997,1,1,2,1,5,5,1,4,6,1997,4,8,1997,7,4,3,1,5,5
3,2422,3,1,4,15,1997,4,17,1997,2,2,4,9,9,9,1,4,12,1997,4,17,1997,6,2,1,9,9,9
3,1061,2,1,4,9,1997,4,11,1997,3,1,1,1,5,5,1,4,7,1997,4,11,1997,7,1,2,1,5,5
3,1061,3,1,4,9,1997,4,11,1997,3,1,1,1,5,5,1,4,7,1997,4,11,1997,7,1,2,1,5,5
3,3960,3,1,4,16,1997,4,20,1997,3,1,2,9,9,9,1,4,19,1997,4,20,1997,6,1,3,9,9,9
3,3960,4,1,4,16,1997,4,20,1997,3,1,2,5,5,5,1,4,19,1997,4,20,1997,6,1,3,9,9,9
3,227,3,1,3,24,1997,3,25,1997,1,2,2,1,1,5,1,3,23,1997,3,25,1997,7,2,2,1,1,5
3,2289,4,1,5,12,1997,5,13,1997,1,1,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2289,5,1,99,99,9999,5,13,1997,1,9,9,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2306,3,1,4,20,1997,4,24,1997,4,1,1,1,5,5,1,4,17,1997,4,24,1997,7,1,1,1,5,5
3,118,3,1,3,20,1997,3,23,1997,4,2,5,1,5,5,1,3,22,1997,3,23,1997,6,2,2,1,5,5
3,1919,5,1,5,7,1997,5,15,1997,3,1,1,5,5,1,1,5,4,1997,5,15,1997,6,1,2,5,5,1
3,1919,6,1,5,7,1997,5,12,1997,3,1,1,5,5,1,1,5,5,1997,5,6,1997,6,1,4,5,5,1
3,1464,3,1,5,2,1997,4,23,1997,5,1,2,5,5,1,1,5,4,1997,4,25,1997,7,1,1,5,5,1
3,1514,3,1,5,20,1997,5,21,1997,2,9,9,5,5,1,1,5,18,1997,5,21,1997,7,9,9,5,5,1
3,5326,3,1,10,2,1997,10,3,1997,4,1,1,1,1,5,1,9,27,1997,10,3,1997,6,1,1,1,1,5
3,5326,4,1,10,2,1997,10,3,1997,4,1,1,1,1,5,1,9,27,1997,10,3,1997,6,1,1,1,1,5
3,2156,3,1,10,28,1997,10,28,1997,2,4,2,5,5,1,1,10,26,1997,10,26,1997,7,4,2,5,5,1
3,2156,4,1,10,28,1997,10,28,1997,2,4,2,5,5,1,1,10,26,1997,10,26,1997,7,4,2,5,5,1
3,1864,4,1,3,24,1997,3,25,1997,1,1,2,5,1,5,1,3,22,1997,3,25,1997,6,1,1,5,1,5
3,2979,4,1,4,9,1997,4,9,1997,3,9,5,5,1,5,1,99,99,9999,4,9,1997,7,9,9,5,1,5
3,2979,5,1,4,9,1997,4,9,1997,3,9,5,5,1,5,1,99,99,9999,4,9,1997,7,9,9,5,1,5
3,1655,3,1,3,26,1997,3,26,1997,1,1,5,5,5,1,1,3,26,1997,3,26,1997,7,1,1,5,5,1
3,1655,4,1,3,26,1997,3,26,1997,1,1,5,5,5,1,1,3,26,1997,3,26,1997,7,1,1,5,5,1
3,1652,3,1,4,25,1997,4,26,1997,4,4,2,1,1,1,1,4,27,1997,4,29,1997,7,4,2,1,1,1
3,3359,3,1,5,5,1997,5,7,1997,1,3,2,9,9,9,1,5,3,1997,5,7,1997,6,3,2,9,9,9
3,1665,4,1,3,20,1997,3,23,1997,4,4,1,1,5,5,1,3,22,1997,99,99,9999,6,2,2,9,9,9
3,1137,2,1,3,25,1997,3,27,1997,2,2,1,5,1,5,1,4,2,1997,4,2,1997,6,1,2,5,5,1
