EMSTRL97,EMSTID97,EMSTSN97,Q9A1M,Q9A1D,Q9A1Y,Q9A2,Q9A3,Q9A4,Q9A5A,Q9A5B,Q9A5C,Q9A5D,Q9A5E,Q9A5F,Q9A5G,Q9A5H,Q9A6A,Q9A6B,Q9A6C,Q9A6D,Q9A6E,Q9A6F,Q9A6G,Q9A6H,Q9A6I,Q9A6J,Q9A6K,Q9A6L,Q9A6M,Q9A6N,Q9A6O,Q9A6P,Q9A6Q,Q9A6R,Q9A6S,Q9A6T,Q9A6U,Q9A6V,Q9A6W,Q9A6X,Q9A6Y,Q9A6Z,Q9A6AA,Q9A6BB,Q9A6CC,Q9A6DD,Q9A6EE,Q9A6FF,Q9A6GG,Q9A6HH,Q9A6II,Q9A7,Q9A8,Q9A9,Q9A10,Q9A11,Q9A11AA,Q9A11AB,Q9A11AC,Q9A11AD,Q9A11AE,Q9A11AF,Q9A11AG,Q9A11AH,Q9A11AI,Q9A11AJ,Q9A11AK,Q9A11AL,Q9A11AM,Q9A11AN,Q9A12,Q9A13,Q9A14,Q9A15,Q9A16,Q9A17,Q9A18,Q9A19,Q9A19B,Q9A20A,Q9A20B,Q9A20C,Q9A20D,Q9A20E,Q9A20F,Q9A20G,Q9A20H,Q9A20I,Q9A20J,Q9A20K,Q9A21,Q9A22,Q9A23A,Q9A23B,Q9A23C,Q9A23D,Q9A23E,Q9A23F,Q9A23G,Q9A23H,Q9A24,Q9A24A,Q9A25A,Q9A25B,Q9A25C,Q9A25D,Q9A25E,Q9A25F,Q9A25G,Q9A26,Q9A26A,Q9A27,Q9A27A,Q9A27B,Q9A27C,Q9A27D,Q9A27E,Q9A28,Q9A29,Q9A29B,Q9A29C,Q9A29DH,Q9A29DM,Q9A29E,Q9A30,Q9A30A,Q9A30B,Q9A30C,Q9A30D,Q9A30E,Q9A31,Q9A32,Q9A32B,Q9A32C,Q9A32DH,Q9A32DM,Q9A32E,Q9B1,Q9B2A,Q9B2B,Q9B2C,Q9B2D,Q9B2E,Q9B3A,Q9B3B,Q9B3C,Q9B3D,Q9B3E,Q9B3F,Q9B4,Q9B5,Q9B5A,Q9B6,Q9B7,Q9B7A,Q9B8,Q9B9,Q9B10,Q9B11A,Q9B11B,Q9B11C,Q9B11D,Q9B11E,Q9B11F,Q9B11G,Q9B11H,Q9B11I,Q9B11J,Q9B11K,Q9B12,Q9B13A,Q9B13B,Q9B13C,Q9B13D,Q9C1,Q9C2Y,Q9C2M,Q9C3,Q9C4A,Q9C4B,Q9C4C,Q9C4D,Q9C4E,Q9C4F,Q9C4G,Q9C5,Q9C6,Q9C7,Q9C8,Q9C9,Q9C10,Q9C11,Q9C12,Q9C12A,Q9C13A,Q9C13B,Q9C13C,Q9C14,Q9C15,Q9C16A,Q9C16B,Q9C16C,Q9C17A,Q9C17B,Q9C17C,Q9D1M,Q9D1D,Q9D1Y,Q9D2,Q9D3H,Q9D3M,Q9D4,Q9D5,Q9D6_1,Q9D6_1B,Q9D6_1E,Q9D6_2,Q9D6_2B,Q9D6_2E,Q9D6_3,Q9D6_3B,Q9D6_3E,Q9D6_4,Q9D6_4B,Q9D6_4E,Q9D6_5,Q9D6_5B,Q9D6_5E,Q9D7,Q9D8,Q9D9_1,Q9D9_1B,Q9D9_1E,Q9D9_2,Q9D9_2B,Q9D9_2E,Q9D9_3,Q9D9_3B,Q9D9_3E,Q9D9_4,Q9D9_4B,Q9D9_4E,Q9D9_5,Q9D9_5B,Q9D9_5E,Q9D10,Q9D11,Q9D12_1,Q9D12_1B,Q9D12_1E,Q9D12_2,Q9D12_2B,Q9D12_2E,Q9D12_3,Q9D12_3B,Q9D12_3E,Q9D12_4,Q9D12_4B,Q9D12_4E,Q9D13
3,367,3,5,18,1997,7,1,4,5,4,5,5,5,4,5,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,.5,2,2,3,3,1,1,3,3,5,0,1,1,1,1,1,1,1,2,4,2,1,3,1,2,1,1,1,1,1,0,20,5,1,0,0,0,0,0,9,0,0,0,0,0,0,9,1,0,0,1,0,9,0,0,0,0,0,2,5,0,2,5,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,5,5,8,6,1,1,1,5,5,5,5,2,1,2,1963,5,3,3,1,2,5,5,1,23000,1,1,2,1,2,5,2,5,19,1997,1,0,30,30600,32400,5,30600,30900,1,30900,31200,4,31200,31800,3,31800,32400,0,0,0,55800,1,10,55800,56400,10,56400,57600,0,0,0,0,0,0,0,0,0,57600,1,1,77400,81000,0,0,0,0,0,0,0,0,0,1
3,4601,3,5,23,1997,5,1,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,1,5,0,5,5,5,5,5,5,1,5,5,5,5,1,0,2,1,2,2,1,8,3,2,5,0,1,1,1,1,1,1,1,2,9,2,5,2,1,1,2,1,1,1,1,9,12.5,5,2,9,99,1,1,1,1,5,0,0,0,0,0,22,1,0,0,1,0,15,0,0,0,6,1,4,5,0,2,1,2,2,5,9,1,1,1,1,2,1,2,1,1,2,4,4,2,2,3,1,4,14,0,6,5,1,5,5,5,5,5,2,1,2,1954,5,4,6,1,1,9,1,1,99999,5,1,4,1,9,2,9,5,99,1997,9,0,10,29400,30600,10,29400,30600,0,0,0,0,0,0,0,0,0,0,0,0,54000,1,5,54300,55200,6,55200,59400,7,59400,61200,1,61200,63000,0,0,0,63000,1,2,77400,81000,7,81000,86400,0,0,0,0,0,0,1
3,367,4,8,20,1997,2,1,1,3,4,3,3,4,3,5,5,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,1,5,5,1,1,0,0,2,1,1,1,2,1,2,2,5,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,12,1,0,0,0,0,12,99,99,99,1,9,0,5,0,1,5,0,0,5,5,4,4,1,1,1,2,4,1,1,1,1,2,1,1,1,1,6,3,4,6,1,1,5,5,5,5,5,2,1,2,1937,1,1,1,1,2,5,5,5,8000,1,1,1,1,2,2,1,99,99,1997,1,0,20,28800,32400,1,28800,29400,3,29400,30600,5,30600,31500,0,0,0,0,0,0,55800,1,3,55800,57600,5,57600,57900,0,0,0,0,0,0,0,0,0,99999,1,1,99999,99999,7,99999,99999,0,0,0,0,0,0,9
3,2732,3,4,19,1997,4,1,3,4,4,4,4,4,3,4,5,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,1,5,5,5,9,0,0,2,1,3,3,3,1,3,2,5,0,2,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,0,0,1,21,0,1,1,0,0,1,5,0,3,5,0,1,1,3,4,2,4,4,2,1,3,1,1,1,1,2,4,3,3,1,3,3,8,6,5,1,5,5,5,5,5,2,1,9,1954,1,2,3,1,3,5,5,1,32000,1,2,5,2,1,4,3,4,18,1997,5,0,15,29700,32100,1,29700,30300,3,30300,30600,2,30600,30900,5,30900,31200,4,31200,32100,55800,1,4,55800,56100,1,56100,56700,6,56700,58200,10,58200,59100,2,59100,60300,60300,5,0,0,0,0,0,0,0,0,0,0,0,0,5
3,1273,3,3,24,1997,5,1,2,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,1,5,1,5,5,0,0,2,1,2,2,1,1,2,2,5,0,1,1,1,1,1,1,1,2,6,1,0,0,0,0,0,1,1,1,5,0,0,0,1,0,0,0,0,0,1,1,1,5,0,0,0,17,1,0,0,0,0,16,0,1,0,0,0,2,5,0,7,5,0,5,1,1,1,4,1,1,1,1,3,1,1,1,1,5,1,2,1,2,5,4,6,6,5,1,1,5,1,5,5,2,1,2,1952,5,3,3,1,2,5,1,5,27000,6,1,3,1,2,4,3,3,25,1997,2,0,10,26100,30600,2,26400,27600,1,27600,28800,4,28800,29400,1,29400,30000,3,30000,30600,54000,1,9,54000,54600,5,54600,55200,1,55200,56100,3,56100,57000,2,57000,58200,58200,1,1,69300,70200,2,70200,75600,0,0,0,0,0,0,1
3,1273,4,3,24,1997,2,1,2,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,1,5,1,5,5,0,7,2,1,2,2,1,1,2,2,5,0,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,24,1,0,0,1,0,22,1,0,1,0,0,2,5,0,7,5,0,1,1,1,4,4,1,1,1,1,3,1,1,1,1,1,1,2,1,2,4,2,6,6,1,1,5,5,5,5,5,2,1,2,1968,5,3,5,1,2,5,5,5,24000,6,1,1,1,2,4,3,3,25,1997,2,0,30,26100,30600,2,26100,27000,1,27000,27900,3,27900,28800,5,28800,29400,4,29400,29700,50400,1,10,50400,51300,3,51300,52200,8,52200,57600,1,57600,59400,2,59400,66600,66600,1,2,68400,70200,1,70200,72000,0,0,0,0,0,0,1
3,228,3,5,29,1997,5,1,3,5,5,4,5,5,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,2,1,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,0,99,3,8,3,3,3,8,1,2,1,1,1,1,1,1,1,1,1,2,4,2,5,99,3,1,1,1,5,0,0,0,0,0,2,5,99,1,1,1,1,5,0,0,0,0,0,24,1,0,0,0,1,24,0,0,0,0,0,2,5,0,3,5,0,1,1,2,1,2,2,4,2,2,3,1,1,1,1,5,1,1,1,1,4,3,8,6,1,1,1,5,5,5,5,2,1,2,1950,5,2,3,1,5,5,5,1,29900,1,4,4,1,1,9,3,5,29,1997,2,0,15,27000,32700,1,27000,27600,3,27600,28200,5,28200,29700,5,29700,30300,8,30300,31500,56100,1,4,56100,56700,7,56700,57600,10,57600,60300,10,60300,63000,0,0,0,63000,1,7,70200,79200,0,0,0,0,0,0,0,0,0,1
3,2696,2,4,22,1997,10,1,2,4,5,5,5,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,8,1,5,0,5,5,5,5,5,5,5,5,5,5,9,0,0,2,1,1,2,1,1,1,1,5,0,2,2,1,1,1,1,1,4,5,1,0,0,0,0,0,1,1,1,1,0,20,5,2,5,3,1,9,7,5,0,0,0,0,0,0,50,2,2,0,0,0,99,99,99,99,99,9,1,1,9,2,1,1,2,1,3,3,4,3,3,3,2,2,1,1,2,4,4,1,2,2,2,5,0,8,6,5,5,1,1,5,5,1,2,1,2,1951,5,2,5,5,0,5,1,1,32000,4,1,1,1,3,3,4,4,22,1997,2,0,15,28800,30600,3,28800,29400,5,29400,30000,6,30000,30600,0,0,0,0,0,0,55200,1,1,50400,51300,3,51300,52200,9,52200,56700,0,0,0,0,0,0,56700,1,2,68400,70200,1,70200,75600,0,0,0,0,0,0,1
3,3378,4,4,29,1997,7,1,3,5,4,5,5,4,5,4,3,3,3,2,3,1,2,2,2,3,3,3,1,3,2,1,8,3,2,3,2,1,3,1,3,3,3,3,3,1,2,3,3,2,1,3,2,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,2,1,2,2,1,8,1,1,5,0,2,8,1,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,9,99,5,2,1,2,5,0,2,1,1,1,1,0,30,5,26,1,0,0,0,1,22,1,2,1,0,0,8,5,0,1,5,0,1,5,2,1,4,1,1,2,1,2,1,1,1,1,4,2,2,2,1,5,9,8,6,5,1,5,5,5,5,5,2,1,1,1959,5,2,3,1,2,5,5,5,30000,5,1,1,1,3,4,2,5,1,1997,4,0,30,29700,30900,5,29700,30300,1,30300,30900,0,0,0,0,0,0,0,0,0,54300,1,2,54360,54600,4,54600,54900,1,54900,55800,4,55800,56100,7,56100,59400,59400,1,2,69300,70500,6,70500,72600,0,0,0,0,0,0,5
3,5033,4,5,21,1997,1,1,2,4,3,3,4,3,3,3,2,3,2,3,2,3,2,2,3,1,2,2,2,2,3,2,3,2,2,2,2,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,2,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,5,5,5,0,5,5,5,5,1,5,5,5,5,1,9,0,0,2,2,1,2,1,1,1,2,5,0,1,3,2,1,1,1,1,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,17,1,0,0,1,0,11,0,6,0,0,0,0,5,0,3,1,3,1,1,1,4,1,2,1,1,1,1,1,3,3,2,2,1,1,2,3,2,1,10,6,1,1,5,5,5,5,5,2,1,2,1971,5,2,1,5,0,5,1,1,23500,1,1,1,1,9,3,4,5,20,1997,2,0,10,27300,28800,5,27300,27900,4,27900,28500,1,28500,29400,0,0,0,0,0,0,55200,1,3,55200,55800,1,55800,57600,0,0,0,0,0,0,0,0,0,57600,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,457,3,99,99,9999,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,99,99,3,1,3,3,2,1,1,2,5,0,1,1,1,1,1,1,2,2,6,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,21,1,0,1,0,0,11,9,0,1,0,0,2,5,0,3,5,0,1,5,3,4,1,4,4,1,2,2,1,1,1,1,4,1,2,2,2,6,0,8,6,1,1,5,5,5,5,5,2,1,2,1954,5,2,2,1,3,5,1,1,28000,5,1,1,4,1,1,3,5,7,1997,3,0,20,28500,30600,1,28500,29100,10,29100,30600,0,0,0,0,0,0,0,0,0,52800,1,10,52800,54000,4,54000,55800,1,55800,57000,2,57000,58200,3,58200,60000,60000,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5104,3,5,27,1997,6,1,3,5,5,5,5,4,5,5,5,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,1,0,0,2,8,3,2,2,8,1,8,5,0,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,1,0,30,5,24,1,0,0,0,0,19,4,0,0,0,1,1,5,0,2,1,2,1,5,2,1,1,4,1,1,2,3,1,1,1,4,5,1,1,2,2,7,17,3,7,5,1,5,5,1,5,5,2,1,2,1948,5,4,2,1,3,1,1,1,38500,1,1,1,1,2,5,1,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,3189,4,5,26,1997,8,3,3,4,4,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,1,5,0,5,5,5,5,5,5,5,1,5,1,9,0,0,2,1,2,2,2,2,1,2,5,0,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,5,0,4,5,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,1,1,0,7,5,5,5,5,5,5,5,1,1,2,1953,5,3,6,1,1,9,1,9,0,1,3,3,3,1,2,2,7,7,1997,1,0,15,32400,32400,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,1,10,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,64800,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1359,2,4,21,1997,5,1,2,4,4,3,3,2,3,3,3,2,3,1,3,2,3,1,1,3,3,3,3,2,2,3,1,1,3,3,3,3,3,3,3,2,1,3,3,2,2,3,2,2,2,3,2,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,3,5,5,1,9,5,5,5,5,5,5,1,1,5,1,9,0,1,2,8,8,2,2,2,2,2,5,0,2,1,9,1,1,1,9,2,2,1,0,0,0,0,0,1,1,1,1,0,45,1,1,0,0,0,0,0,1,1,1,1,9,99,1,17,1,1,0,1,0,17,0,0,0,0,0,1,5,0,2,5,0,3,5,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,2,2,6,5,8,7,5,1,5,5,5,5,5,2,1,2,1942,5,2,2,1,4,1,1,1,99999,7,4,4,5,2,4,4,4,21,1997,3,0,15,25800,28800,1,25800,26220,2,26220,26640,3,26640,27000,5,27600,28320,8,28320,29100,53100,1,9,53100,54000,2,54000,54900,1,54900,55800,0,0,0,0,0,0,55800,1,2,64800,66600,4,66600,67500,1,68400,71100,0,0,0,5
3,1837,3,4,9,1997,4,1,3,3,3,3,3,3,2,4,3,3,3,3,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,2,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,1,5,5,1,9,0,0,2,8,2,2,1,8,1,2,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,1,1,1,0,10,5,1,0,0,0,0,0,9,0,0,0,0,0,0,24,1,0,0,0,0,23,0,0,1,0,9,3,5,0,2,5,0,6,1,1,1,1,4,1,1,2,2,1,2,2,2,3,1,1,1,2,7,3,7,7,5,1,5,5,5,5,1,2,1,2,1951,5,4,1,1,1,1,1,1,54000,6,1,4,1,2,4,4,4,9,1997,3,0,12,29700,32400,1,29700,30600,9,30600,32400,0,0,0,0,0,0,0,0,0,55800,1,4,55800,56100,3,56100,56700,6,56700,57600,2,57600,58500,0,0,0,58500,1,4,64800,66600,3,73800,76500,0,0,0,0,0,0,1
3,3906,3,10,10,1997,8,1,1,5,4,5,5,4,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,1,5,0,5,5,5,5,5,5,1,5,1,1,9,0,0,1,8,1,2,1,8,1,1,5,0,1,1,1,1,1,1,1,4,2,2,5,8,1,1,7,5,0,0,0,0,0,0,2,5,8,1,1,7,1,1,1,1,0,30,5,26,1,0,0,0,0,26,0,0,0,0,0,1,5,0,2,1,9,1,5,2,1,2,1,1,1,1,2,1,2,4,4,5,2,2,2,2,7,3,2,6,5,1,5,5,5,5,5,2,1,2,1952,5,4,2,1,1,5,5,5,37118,1,1,1,1,2,5,3,10,10,1997,1,0,33,26100,27900,2,26100,26280,5,26280,26580,1,26580,27000,3,27000,27600,10,27600,27900,51300,1,10,51300,52200,8,52200,54900,2,54900,55800,0,0,0,0,0,0,55800,1,7,59400,62100,3,62100,63000,0,0,0,0,0,0,1
3,1503,4,6,10,1997,10,1,3,3,3,3,3,2,2,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,2,3,2,2,1,1,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,8,5,5,2,3,5,5,5,0,5,5,5,5,5,5,9,9,9,9,9,0,1,2,8,3,2,1,8,2,3,1,1,1,1,1,1,1,1,1,4,5,1,0,0,0,0,0,1,1,1,5,0,0,0,1,0,0,0,0,0,1,1,5,1,0,30,5,14,1,0,0,0,0,14,0,0,0,0,0,3,5,0,2,5,0,5,1,3,1,1,1,1,2,2,3,1,1,4,4,5,2,1,1,1,2,1,0,6,5,1,5,5,5,5,5,2,1,1,1974,5,4,4,1,2,9,1,9,99999,4,1,1,1,2,5,1,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,1503,5,5,12,1997,2,1,3,2,1,3,3,2,1,2,2,2,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,99,1,5,5,5,1,5,5,5,5,5,5,1,5,5,5,1,5,5,3,3,5,5,5,0,5,5,1,5,5,5,1,1,5,1,8,0,1,2,2,2,2,2,1,2,2,5,0,1,1,1,1,1,1,1,2,2,2,5,4,1,3,1,1,5,0,0,0,0,0,2,5,4,1,3,1,1,5,0,0,0,0,0,16,1,0,0,0,0,15,0,0,1,0,0,1,5,0,3,5,0,1,1,1,1,1,1,1,2,3,3,1,9,1,1,4,2,2,3,2,5,0,9,7,1,1,5,5,5,5,1,2,1,2,1949,5,2,2,1,3,5,5,1,18000,1,3,3,1,2,2,2,5,15,1997,1,0,10,26400,29700,1,26700,27300,5,27300,27600,2,27600,28200,3,28200,29100,9,29100,29700,53100,1,9,53100,54000,1,54000,54900,2,54900,55800,3,55800,56700,5,56700,57600,57600,1,3,59400,61200,1,61200,63000,1,68400,70200,5,75600,77400,5
3,956,2,12,11,1997,6,1,1,3,2,3,3,3,2,3,2,2,3,3,2,3,3,1,2,3,2,2,2,2,2,3,3,3,1,3,2,2,3,3,3,2,2,3,3,1,3,2,1,1,1,2,3,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,5,5,5,5,5,5,5,9,5,9,5,0,1,1,8,2,1,1,8,1,1,5,0,9,9,9,9,9,9,9,2,1,1,0,0,0,0,0,1,1,1,1,0,15,5,1,0,0,0,0,0,1,1,1,1,0,20,5,22,1,0,0,2,1,12,9,0,1,0,0,1,1,5,7,5,0,0,1,2,1,1,1,1,1,1,2,1,1,4,4,4,1,1,2,2,7,21,4,7,5,1,5,5,5,5,5,2,2,2,1948,5,1,1,5,0,5,1,1,45000,1,1,2,1,2,5,2,12,12,1997,5,0,15,28800,33000,1,29100,29700,3,29700,30600,10,30600,32400,0,0,0,0,0,0,56100,1,5,56100,56700,3,56700,58500,10,58500,60300,0,0,0,0,0,0,60300,1,2,73800,76800,0,0,0,0,0,0,0,0,0,1
3,4006,2,4,22,1997,4,1,3,4,3,2,4,3,3,3,2,2,2,1,3,1,2,1,2,3,2,2,1,1,2,2,3,1,2,3,2,3,2,2,2,1,2,2,3,3,2,1,1,2,3,1,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,9,9,9,9,9,9,9,9,9,9,9,0,0,3,8,3,2,1,8,1,1,5,0,2,1,1,1,1,1,1,4,2,2,1,3,1,2,2,1,1,1,1,9,99,1,1,0,0,0,0,0,1,1,1,1,9,99,1,20,1,0,0,1,0,6,14,0,0,0,0,1,5,0,3,5,0,2,5,1,1,1,2,1,1,2,2,1,1,2,3,4,9,9,9,1,6,10,8,6,5,1,1,9,9,9,9,2,1,2,1940,5,1,2,1,4,1,1,1,39000,4,1,1,1,1,4,3,4,22,1997,2,0,5,23400,32100,3,23400,25200,2,25200,27000,5,27000,28800,7,28800,30600,0,0,0,55500,1,1,55800,57000,3,57000,59400,0,0,0,0,0,0,0,0,0,59400,1,2,68400,71100,0,0,0,0,0,0,0,0,0,1
3,3368,3,4,30,1997,9,1,4,5,9,9,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,0,0,1,8,8,3,1,8,2,3,5,0,1,1,1,1,1,1,1,7,9,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,32,1,0,0,0,0,27,3,1,1,0,0,0,5,0,4,1,1,1,5,5,3,4,3,3,3,4,4,3,1,4,3,1,1,1,2,2,3,2,8,7,9,9,9,9,9,9,1,2,1,2,1949,5,4,6,1,5,1,1,1,25000,1,1,1,1,2,5,2,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,1962,4,5,19,1997,6,1,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,99,99,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,99,0,9,0,0,0,0,0,1,1,1,1,0,30,5,2,1,5,1,1,2,5,0,0,0,0,0,0,25,1,0,1,0,0,18,5,0,0,0,0,3,5,0,9,5,0,3,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,6,11,0,7,5,1,5,5,1,5,5,2,1,3,1955,5,2,3,1,2,5,5,5,33500,5,1,1,1,2,9,9,5,19,1997,1,0,30,30000,30600,3,30000,30600,0,0,0,0,0,0,0,0,0,0,0,0,55800,1,1,57600,58200,3,58200,59400,2,59400,60300,5,60300,61200,0,0,0,61200,1,2,75600,78300,0,0,0,0,0,0,0,0,0,1
