ID_2001,SN_2001,weekly_avg_hrs_cat_3901,weekly_avg_hrs_cat_3902,weekly_avg_hrs_cat_3903,weekly_avg_hrs_cat_3904,weekly_avg_hrs_cat_3905,weekly_avg_hrs_cat_3906,weekly_avg_hrs_cat_3907,weekly_avg_hrs_cat_3908,weekly_avg_hrs_cat_3909,weekly_avg_hrs_cat_3910,weekly_avg_hrs_cat_3911,weekly_avg_hrs_cat_3912,weekly_avg_hrs_cat_3913,weekly_avg_hrs_cat_3914,weekly_avg_hrs_cat_3915,weekly_avg_hrs_cat_3916,weekly_avg_hrs_cat_3917,weekly_avg_hrs_cat_3918,weekly_avg_hrs_cat_3919,weekly_avg_hrs_cat_3920,weekly_avg_hrs_cat_3921,weekly_avg_hrs_cat_3922,weekly_avg_hrs_cat_3923,weekly_avg_hrs_cat_3924,weekly_avg_hrs_cat_3925,weekly_avg_hrs_cat_3926,weekly_avg_hrs_cat_3927,weekly_avg_hrs_cat_3928,weekly_avg_hrs_cat_3929,weekly_avg_hrs_cat_3930,weekly_avg_hrs_cat_3931,weekly_avg_hrs_cat_3932,weekly_avg_hrs_cat_3933,weekly_avg_hrs_cat_3934,weekly_avg_hrs_cat_3935,weekly_avg_hrs_cat_3936,weekly_avg_hrs_cat_3937,weekly_avg_hrs_cat_3938,weekly_avg_hrs_cat_3939,parent_interactive_skill_hrs_wk
5432,4,0.0,4.25,0.0,0.0,0.0,0.0,0.5,0.5,77.25,0.0,0.0,1.25,44.166666666666664,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.75,0.0,0.0
5436,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,109.73333333333333,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.16666666666666666,0.0,0.0
5438,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,69.53333333333333,0.0,0.0,0.5,48.333333333333336,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,28.133333333333333,0.0,0.0
5440,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,97.83333333333333,0.0,18.75,0.0,1.0,0.0,5.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.083333333333332,5.0,2.5
5441,4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,83.0,0.0,0.0,0.0,46.25,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.75,0.0,0.0
5441,5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,81.75,0.0,0.0,0.0,42.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.75,0.0,0.0
5447,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66666666666667,0.0,0.0,0.0,50.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0
5459,3,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,90.75,0.0,0.0,0.0,41.666666666666664,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,18.25,0.0,0.0
5467,3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,47.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
5467,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,43.25,0.0,4.333333333333333,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,18.25,0.0,3.0
5468,3,0.0,0.0,5.833333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,76.5,0.0,0.0,5.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,2.5,0.0
5472,2,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,115.13833333333334,55.555,56.805,55.555,96.805,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,73.47166666666666,55.555,0.0
5472,3,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,115.13833333333334,55.555,56.805,55.555,96.805,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,73.47166666666666,55.555,0.0
5474,3,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.3333333333333333,88.0,0.0,2.433333333333333,0.0,50.833333333333336,0.0,2.7333333333333334,2.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,5.75,0.0,2.0
5478,3,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,87.6,0.0,0.0,10.65,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.583333333333332,26.25,0.0,0.0
5483,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46666666666667,0.13333333333333333,1.9833333333333334,0.0,46.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,0.0,41.25
5484,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,88.25,0.0,0.0,0.8333333333333334,48.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,10.5,6.833333333333333,0.0,2.933333333333333
5491,4,0.0,3.0,0.0,0.0,0.0,0.0,1.9166666666666667,3.3333333333333335,81.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,12.5,0.0,0.0
5492,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.83333333333333,0.0,2.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.916666666666668,0.0,0.0
5497,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.583333333333334,76.73333333333333,0.0,0.0,9.583333333333334,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,3.75,0.0
5497,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,1.5,2.3333333333333335,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.5,23.75,0.0,0.0
5498,3,0.0,7.583333333333333,0.0,0.0,0.0,0.0,8.233333333333333,2.033333333333333,100.58333333333333,0.0,2.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.75,0.0,11.833333333333334,21.25,0.5,0.0
5498,4,0.0,7.583333333333333,0.0,0.0,0.0,0.0,8.233333333333333,2.033333333333333,97.08333333333333,0.0,2.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,25.0,1.5,0.0
5506,3,0.0,1.6666666666666667,0.16666666666666666,0.0,0.0,0.0,2.5,2.5,88.08333333333333,0.0,0.0,0.0,41.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0,16.166666666666668,2.5,4.0
5506,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.83333333333333,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.0
5511,3,5.666666666666667,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,1.6666666666666667,72.5,0.0,5.0,0.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,24.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416666666666666,1.5,0.0,0.0
5515,3,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.0,87.53333333333333,0.0,0.0,7.083333333333333,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,2.25,11.4,32.15,0.0,0.0
5515,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,87.33333333333333,0.0,0.0,0.5833333333333334,45.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,10.25,12.416666666666666,0.0,2.0
5518,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36666666666666,0.0,0.0,2.5,40.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.466666666666667,23.75,0.0,0.0
5518,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.03333333333333,0.0,0.0,1.2666666666666666,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.066666666666666,0.0,0.0,0.0,1.8666666666666667,0.6666666666666666,2.466666666666667,22.833333333333332,0.0,1.0
5522,2,0.0,2.0,0.0,0.0,1.5,0.0,0.0,1.5,80.25,0.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.75,1.0,4.0
5525,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25.25,13.5,0.0,0.0
5526,3,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.666666666666667,76.25,0.0,1.25,5.833333333333333,45.25,0.0,3.9,3.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.316666666666666,15.766666666666667,0.0,9.0
5528,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,5.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,36.5,5.0,0.0,0.0
5529,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41666666666667,0.0,6.0,19.75,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,23.166666666666668,0.0,0.0
5532,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73333333333333,0.0,6.6,1.6666666666666667,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233333333333333,7.266666666666667,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.916666666666668,0.0,0.0
5533,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.5,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.416666666666668,20.0,0.0,0.0
5535,2,0.0,14.5,2.5,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.5,5.0,0.0
5535,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.5,1.0,0.0
5541,3,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,90.83333333333333,0.0,1.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.416666666666666,0.0,1.0
5543,4,0.0,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,109.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.25,0.0,6.25,0.0,0.0,0.0,0.0,1.1666666666666667,25.416666666666668,0.0,0.0
5550,3,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,81.91666666666667,0.0,8.25,0.0,32.083333333333336,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.833333333333333,0.0,0.0
5550,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,9.25,0.0,32.083333333333336,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.916666666666667,0.0,0.0
5554,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.41666666666667,0.0,0.4166666666666667,4.833333333333333,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,36.833333333333336,0.0,2.6666666666666665
5559,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,71.23333333333333,0.0,0.3333333333333333,0.0,55.416666666666664,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334,21.266666666666666,0.0,0.0
5562,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333333333,0.0,0.0,0.0,53.333333333333336,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.25,0.0
5562,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16666666666667,0.0,0.0,0.0,51.25,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,13.833333333333334,1.25,0.0
5564,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,2.5,0.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.5,0.5,0.0
5574,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66666666666667,0.0,0.0,0.0,40.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,6.0
5575,3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,91.33333333333333,0.0,2.0,0.0,43.333333333333336,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.8333333333333333
5575,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33333333333333,0.0,2.0,0.0,37.916666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.833333333333332,13.583333333333334,0.0,1.0
5576,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.05,0.0,5.0,0.0,19.2,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,11.5,0.0,0.0
5581,3,0.0,3.5,0.0,0.0,0.0,0.0,1.25,4.166666666666667,66.41666666666667,0.0,1.6666666666666667,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.75,32.583333333333336,0.0,5.416666666666667
5581,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.41666666666667,0.0,1.6666666666666667,0.0,49.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,19.5,0.0,0.0
5585,3,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,73.71666666666667,0.0,0.0,0.0,50.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,8.783333333333333,21.333333333333332,1.25,0.0
5588,3,0.0,2.5,0.0,0.0,0.0,0.0,3.3333333333333335,0.8333333333333334,93.58333333333333,0.0,1.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,11.916666666666666,0.0,0.0
5588,4,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,12.666666666666666
5596,3,0.0,0.5,11.333333333333334,1.3333333333333333,0.0,0.0,1.5,1.0,70.25,0.0,0.6666666666666666,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.5,0.0,0.0,0.0,0.0,13.0,11.666666666666666,0.0,0.0
5596,4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,76.25,0.0,0.0,2.0,39.166666666666664,0.0,5.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,4.166666666666667,23.916666666666668,0.0,0.26666666666666666
5600,3,0.0,15.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.06666666666666667,101.35,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.766666666666666,9.066666666666666,1.25,0.0
5600,4,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,96.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,27.416666666666668,15.25,0.0,0.0
5602,2,0.0,11.5,2.0,0.0,0.0,0.0,0.0,0.0,100.16666666666667,0.0,0.0,0.0,42.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
5611,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.13333333333333333,0.0,41.416666666666664,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,9.0,7.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,28.5,0.0,0.0
5611,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41666666666667,0.0,0.0,0.0,35.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333333,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,1.0,0.0
5614,2,33.75,0.4166666666666667,0.0,0.0,0.0,0.0,5.666666666666667,2.6666666666666665,66.66666666666667,0.0,0.0,9.75,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.083333333333334,0.0,0.0
5617,3,59.166666666666664,3.0,0.0,1.8333333333333333,0.0,0.0,2.0833333333333335,3.75,86.08333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.416666666666666,0.0,0.0
5619,4,15.5,0.0,0.0,0.0,0.0,0.0,8.75,2.5,104.41666666666667,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083333333333332,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
5623,3,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,102.22166666666666,55.555,55.555,79.305,103.88833333333334,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,56.805,55.555,0.0
5623,4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.8333333333333335,81.75,0.0,2.0,0.0,48.75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.5,0.0,0.0
5624,2,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.6666666666666667,81.08333333333333,0.0,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,17.583333333333332,0.0,0.0,0.0
5626,3,55.555,69.305,55.555,55.555,55.555,55.555,55.555,55.555,125.555,55.555,55.555,55.555,55.555,55.555,61.388333333333335,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,57.221666666666664,55.555,55.555,55.555,55.555,55.555,58.055,55.555,55.555,55.555,55.555,55.555,58.055,60.555,74.305,55.555,0.0
5626,4,0.0,3.75,0.0,2.6666666666666665,0.0,0.0,0.0,0.7,82.4,0.0,0.2,2.3333333333333335,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,6.416666666666667,37.416666666666664,0.0,0.0
5630,3,0.0,2.0,0.0,0.0,0.0,0.0,3.2333333333333334,1.2666666666666666,75.33333333333333,0.0,0.0,5.433333333333334,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.9166666666666665,15.566666666666666,0.0,7.5
