DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
6,3174,2,1,0,5,3.177,1,0,1,1,1,1,1,2046,1,1,2,2,2,2,1
6,3177,2,7,0,5,5.8969998,1,0,1,1,1,1,0,2015,0,0,4,2,1,2,0
6,3180,3,1,19,5,60.939999,1,1,1,1,1,1,0,2009,0,0,2,2,2,2,0
6,3181,3,4,4,1,18.643,1,5,5,5,5,5,0,2032,1,1,1,1,2,2,5
6,3181,4,1,4,1,18.097,1,5,1,1,1,1,0,2032,1,1,1,1,2,2,0
6,3187,2,1,0,5,5.164,1,0,1,1,1,1,1,2050,1,1,2,2,0,0,1
6,3188,3,1,5,1,19.736,1,1,1,1,1,1,0,2083,3,2,2,2,0,0,0
6,3188,4,1,4,1,19.438999,1,1,1,5,1,1,1,2083,3,2,1,1,0,0,1
6,3190,2,1,13,5,2.9560001,1,5,1,1,1,1,1,2094,1,1,2,2,0,0,1
6,3194,2,1,0,1,2.825,1,0,1,1,1,1,0,2050,1,1,2,2,2,2,0
6,3194,3,1,0,1,2.832,1,0,1,1,1,1,5,2050,1,1,2,2,2,2,1
6,3202,3,1,10,5,32.255001,1,5,5,5,5,5,0,2108,2,1,2,2,2,2,5
6,3208,3,1,4,5,2.6760001,1,1,1,1,1,5,0,2116,0,0,1,1,0,0,0
6,3209,2,1,0,5,5.625,1,0,1,1,1,1,5,2091,2,2,2,2,2,2,1
6,3212,4,1,4,5,2.0120001,1,1,1,1,1,0,0,2016,1,1,1,1,2,2,0
6,3213,4,1,0,1,10.321,1,0,1,1,1,1,1,2024,3,3,2,2,2,2,1
6,3213,5,1,0,1,10.177,1,0,1,1,1,1,5,2024,3,3,2,2,2,2,1
6,3214,3,1,4,1,5.013,1,5,5,5,5,5,0,2071,2,2,1,1,2,2,0
6,3214,4,1,4,1,4.8860002,1,5,5,5,5,1,0,2071,2,2,1,1,2,2,0
6,3228,4,1,4,1,2.9549999,1,5,1,1,1,1,0,2008,3,2,2,1,2,2,0
6,3228,5,1,4,1,2.9059999,1,5,1,1,1,1,0,2008,3,2,2,1,2,2,0
6,3229,3,1,4,5,6.0879998,1,1,1,1,1,1,1,2008,1,1,1,1,2,2,1
6,3230,3,1,0,1,43.480999,1,0,5,5,5,5,0,2057,1,1,2,2,2,2,5
6,3230,4,1,0,1,43.166,1,0,5,0,5,5,0,2057,1,1,2,2,2,2,5
6,3234,3,1,5,1,15.97,1,5,1,1,5,1,0,2104,3,3,2,2,2,2,0
6,3234,4,1,5,1,15.715,1,5,1,1,5,1,0,2104,3,3,2,2,2,2,0
6,3236,5,1,0,5,5.0300002,1,0,1,1,1,1,0,2087,1,3,2,2,0,0,0
6,3237,4,7,8,1,12.061,1,1,1,1,1,1,1,2115,1,1,4,4,1,1,1
6,3237,5,7,8,1,12.391,1,1,1,1,1,1,0,2115,1,1,4,4,1,1,0
6,3239,3,1,4,1,15.883,1,1,1,1,1,1,1,2010,2,2,1,1,0,0,1
6,3239,4,1,4,1,15.726,1,1,1,1,1,1,1,2010,2,2,1,1,0,0,1
6,3240,3,1,0,1,2.118,1,0,1,1,1,1,0,2064,1,2,2,2,1,1,0
6,3240,4,1,0,1,2.095,1,0,1,1,1,1,0,2064,1,2,2,2,1,1,0
6,3244,4,1,4,1,3.385,1,1,1,1,1,1,0,2087,1,2,1,1,2,2,0
6,3244,5,1,4,1,3.3399999,1,1,1,1,1,1,0,2087,1,2,1,1,2,2,0
6,3246,4,7,8,5,5.7080002,1,1,1,1,1,1,0,2100,9,1,0,0,1,1,0
6,3263,3,1,4,1,14.585,1,1,1,1,1,1,0,2006,1,1,1,1,2,2,0
6,3263,4,1,4,1,14.625,1,1,1,1,1,1,0,2006,1,1,1,1,2,2,0
6,3268,4,1,4,5,2.776,1,1,1,1,1,1,0,2053,1,1,1,1,0,0,0
6,3270,4,1,10,1,56.615002,1,5,5,5,5,5,0,2035,2,2,2,2,0,0,5
6,3270,5,1,4,1,53.550999,1,1,1,0,5,1,5,2035,2,2,1,1,0,0,1
6,3274,3,3,6,5,14.206,1,1,1,5,1,1,1,2070,0,0,4,4,0,0,1
6,3282,2,1,0,5,4.0619998,1,0,1,1,1,1,1,2068,96,96,2,2,0,0,1
6,3284,4,1,4,1,15.586,1,1,1,0,1,1,1,2098,2,2,1,1,2,2,1
6,3284,5,1,4,1,15.586,1,1,1,0,1,1,1,2098,2,2,1,1,2,2,1
6,3286,4,1,5,1,3.4219999,1,1,1,1,1,1,0,2019,2,2,2,2,0,0,0
6,3286,5,1,5,1,3.3540001,1,1,1,1,1,1,0,2019,2,2,2,2,0,0,0
6,3287,3,1,4,1,22.202999,1,5,1,1,1,1,0,2006,0,1,0,1,0,0,0
6,3287,4,1,4,1,20.587999,1,5,1,5,1,1,1,2006,0,1,0,1,0,0,1
6,3293,3,7,0,5,32.188999,1,0,1,1,1,1,0,2054,10,0,6,4,4,1,0
6,3294,2,1,19,5,28.712999,1,1,1,1,1,1,0,2106,96,96,2,2,2,2,0
6,3295,3,1,4,1,22.412001,1,1,1,1,1,1,0,2110,1,1,1,1,2,2,0
6,3295,4,1,4,1,21.603001,1,1,1,1,1,1,0,2110,1,1,1,1,2,2,0
6,3297,2,1,0,5,3.332,1,0,1,1,1,1,1,2093,0,0,2,2,0,0,1
6,3299,3,1,4,1,17.93,1,5,1,1,5,1,5,2013,1,1,1,1,2,2,1
6,3299,4,1,4,1,17.966999,1,5,1,5,5,5,0,2013,1,1,1,1,2,2,5
6,3302,4,8,7,5,20.527,1,1,1,5,1,1,1,2034,0,96,2,4,2,1,1
6,3303,5,1,4,5,12.649,1,1,1,1,1,1,0,2034,2,2,1,1,2,2,0
6,3305,3,1,7,1,5.3099999,1,1,1,1,1,1,1,2075,2,2,2,2,0,0,1
6,3305,4,1,7,1,5.3099999,1,1,1,1,1,1,5,2075,2,2,2,2,0,0,1
6,3306,3,1,5,1,20.337,1,1,1,1,1,1,1,2083,2,2,2,2,0,0,1
6,3306,4,1,4,1,20.407,1,1,1,1,1,1,1,2083,2,2,1,1,0,0,1
6,3309,4,1,4,1,4.2709999,1,1,1,1,1,1,1,2013,2,2,1,1,2,2,1
6,3309,5,1,4,1,4.2480001,1,1,1,1,1,1,1,2013,2,2,1,1,2,2,1
6,3310,3,3,6,5,34.463001,1,1,1,1,1,1,1,2080,0,0,4,4,0,0,1
6,3312,2,1,7,5,8.3769999,1,1,1,0,1,1,1,2014,0,0,2,2,2,2,1
6,3313,4,1,4,5,5.6760001,1,1,5,5,1,5,1,2014,2,2,1,1,2,2,1
6,3316,2,1,0,5,10.035,1,0,1,1,1,1,0,2061,0,0,2,2,2,2,0
6,3318,4,1,4,5,1.837,1,1,1,1,1,5,0,2107,1,1,1,1,0,0,0
6,3322,4,1,4,1,5.2839999,1,1,1,1,1,1,0,2050,2,2,1,1,2,2,0
6,3323,3,1,4,1,8.6129999,1,1,1,1,1,1,1,2086,1,1,1,1,0,0,1
6,3323,4,1,4,1,8.6739998,1,1,1,1,1,1,1,2086,1,1,1,1,0,0,1
6,3324,3,1,4,5,9.0869999,1,1,1,0,1,1,5,2068,3,2,1,1,0,0,1
6,3328,3,1,4,1,41.68,1,1,1,1,1,1,1,2034,1,1,1,1,0,0,1
6,3328,4,1,4,1,41.495998,1,1,1,0,1,1,1,2034,1,1,1,1,0,0,1
6,3338,2,1,0,5,38.175999,1,0,1,1,1,1,1,2092,0,0,2,2,0,0,1
6,3344,3,1,5,5,30.743,1,1,1,1,1,1,0,2059,1,1,2,2,2,2,0
6,3346,4,1,4,5,12.82,1,1,1,1,1,1,0,2094,1,1,1,1,2,2,0
6,3350,4,1,5,5,17.822001,1,1,1,1,1,1,0,2033,1,1,2,2,2,2,0
6,3352,4,1,4,5,15.281,1,1,1,1,1,1,0,2028,1,1,1,1,0,0,0
6,3353,3,1,7,5,1.561,1,1,1,0,1,5,5,2036,0,0,2,2,1,1,1
6,3357,4,1,13,1,3.72,1,5,5,5,5,5,0,2073,2,2,2,2,0,0,5
6,3357,5,7,11,1,3.552,1,1,1,5,1,1,5,2073,1,1,0,5,1,1,1
6,3358,4,1,4,5,2.0829999,1,1,1,1,1,1,0,2039,1,1,1,1,0,0,0
6,3360,3,1,4,1,3.4349999,1,5,1,1,1,0,5,2031,0,0,1,1,2,2,1
6,3360,4,11,12,1,4.5209999,1,5,1,1,1,5,0,2031,96,96,4,4,2,2,0
6,3363,3,1,0,1,10.455,1,0,1,1,1,1,0,2096,1,1,2,2,2,2,0
6,3363,4,1,0,1,10.416,1,0,1,1,1,1,5,2096,1,1,2,2,2,2,1
6,3364,3,1,5,1,16.052,1,1,1,1,1,5,0,2096,2,2,2,2,2,2,5
6,3364,4,1,5,1,15.915,1,1,1,5,1,5,0,2096,2,2,2,2,2,2,5
6,3367,2,1,0,5,3.0039999,1,0,1,1,1,1,0,2056,1,1,2,2,0,0,0
6,3368,4,1,4,5,27.632999,1,1,1,1,1,1,0,2012,9,1,1,1,2,2,0
6,3375,3,1,4,5,4.073,1,1,1,1,1,1,1,2075,2,2,1,1,0,0,1
6,3376,4,1,4,5,4.7340002,1,5,1,1,5,1,0,2098,9,1,1,1,0,2,0
6,3378,3,1,4,5,1.1619999,1,1,1,0,1,1,1,2063,0,0,1,1,2,2,1
6,3379,3,1,4,5,4.7470002,1,1,1,1,1,1,0,2093,1,1,1,1,2,2,0
6,3383,4,1,4,5,2.891,1,1,1,1,1,1,0,2060,9,1,1,1,2,2,0
6,3393,3,1,4,1,16.240999,1,1,1,1,1,1,1,2054,2,2,1,1,2,2,1
6,3393,4,1,4,1,15.872,1,1,1,1,1,1,1,2054,2,2,1,1,2,2,1
6,3397,2,1,0,5,4.4369998,1,0,1,1,1,1,5,2021,0,0,2,2,2,2,1
6,3398,3,1,4,1,18.405001,1,1,1,1,1,5,0,2047,2,2,1,1,2,2,5
6,3398,4,1,4,1,18.129,1,1,1,1,1,5,0,2047,2,2,1,1,2,2,5
6,3399,3,1,0,1,38.297001,1,0,1,1,1,1,0,2070,1,1,2,1,2,2,0
6,3399,4,1,0,1,37.893002,1,0,1,1,1,1,0,2070,1,1,2,1,2,2,0
6,3408,52,1,0,1,6.2150002,1,0,5,5,5,5,0,2080,1,10,1,6,0,4,5
6,3417,3,1,4,5,20.676001,1,1,1,5,1,1,1,2006,2,2,1,1,2,2,1
6,3426,3,1,4,5,15.215,1,1,5,5,1,0,0,2012,96,1,1,1,2,2,5
6,3429,3,1,4,5,4.329,1,1,1,1,1,1,0,2057,1,1,1,1,0,0,0
6,3430,2,1,0,1,4.0149999,1,0,1,1,1,1,0,2097,2,1,2,2,2,2,0
6,3430,3,1,0,1,3.9779999,1,0,1,1,1,1,5,2097,2,1,2,2,2,2,1
6,3434,3,1,0,5,5.8969998,1,0,1,0,1,1,1,2008,96,1,2,2,2,2,1
6,3436,4,1,5,1,4.204,1,1,1,1,1,1,0,2088,3,3,2,2,0,0,0
6,3436,5,1,5,1,3.3039999,1,1,1,1,1,1,0,2088,3,3,2,2,0,0,0
6,3437,3,1,4,1,33.5,1,1,1,1,1,1,0,2070,1,1,1,1,0,0,0
6,3437,4,1,4,1,33.577,1,1,1,1,1,1,1,2070,1,1,1,1,0,0,1
6,3438,3,1,4,5,16.736,1,1,1,1,1,1,0,2070,96,96,1,1,2,2,0
6,3442,4,1,4,5,19.82,1,1,1,1,1,1,0,2031,9,1,1,1,2,2,0
6,3443,5,1,4,1,20.938,1,1,1,1,1,1,5,2027,9,2,1,1,2,2,1
6,3446,3,1,4,1,3.323,1,1,1,1,1,1,1,2091,1,1,1,1,0,0,1
6,3446,4,1,4,1,3.2639999,1,1,1,0,1,1,1,2091,1,1,1,1,0,0,1
6,3447,2,1,0,1,10.45,1,0,1,1,1,1,0,2050,1,1,2,2,0,2,0
6,3447,3,1,0,1,9.9700003,1,0,1,1,1,1,0,2050,1,1,2,2,0,2,0
6,3451,3,1,4,1,3.151,1,1,1,1,1,0,0,2024,1,1,1,1,2,2,0
6,3451,4,1,4,1,3.1400001,1,1,1,1,1,0,0,2024,1,1,1,1,2,2,0
6,3464,3,1,4,1,2.089,1,1,1,1,1,1,0,2016,1,1,1,1,1,1,0
6,3464,4,1,4,1,2.053,1,1,1,1,1,1,0,2016,1,1,1,1,1,1,0
6,3466,3,1,4,1,23.396,1,1,1,1,1,1,0,2102,2,2,1,1,2,2,0
6,3466,4,1,4,1,23.183001,1,1,1,1,1,0,5,2102,2,2,1,1,2,2,1
6,3477,3,1,4,1,28.764,1,1,1,1,1,1,0,2006,3,3,1,1,2,2,0
6,3477,5,1,4,1,27.871,1,1,1,5,1,1,1,2006,3,3,1,1,2,2,1
6,3481,3,1,4,1,29.659,1,1,1,1,1,1,0,2028,2,1,1,1,0,0,0
6,3481,4,1,4,1,28.968,1,1,1,1,1,1,5,2028,2,1,1,1,0,0,1
6,3485,3,1,4,1,17.058001,1,1,1,1,1,1,0,2013,0,1,0,1,0,0,0
6,3485,4,1,4,1,16.847,1,1,1,1,1,1,0,2013,0,1,0,1,0,0,0
6,3489,3,1,4,1,3.6819999,1,1,1,1,1,0,0,2002,1,1,1,1,0,0,0
6,3489,4,1,4,1,3.6530001,1,1,1,1,1,1,0,2002,1,1,1,1,0,0,0
6,3492,3,1,4,1,23.108999,1,1,1,1,1,0,0,2002,1,1,1,1,2,2,0
6,3492,4,1,4,1,23.166,1,1,1,1,1,0,0,2002,1,1,1,1,2,2,0
6,3493,2,1,0,5,5.9070001,1,0,1,1,1,1,1,2053,0,0,2,2,2,2,1
6,3498,2,1,0,5,2.132,1,0,1,1,1,1,0,2088,1,1,2,2,0,0,0
6,3502,3,1,13,5,24.327,1,1,1,1,1,1,0,2034,96,1,2,2,2,2,0
6,3503,5,1,7,5,38.285,1,1,1,1,1,1,5,2028,1,1,2,2,1,1,1
6,3504,3,1,4,1,34.348,1,1,1,1,1,1,0,2068,1,1,1,1,0,0,0
6,3504,4,1,4,1,33.943001,1,1,1,1,1,1,0,2068,1,1,1,1,0,0,0
6,3506,3,1,4,1,59.613998,1,1,1,1,1,1,0,2069,5,5,1,1,0,0,0
6,3506,6,1,4,1,58.042,1,1,1,1,1,1,0,2069,5,5,1,1,0,0,0
6,3510,3,1,0,1,14.897,1,0,1,1,1,0,0,2088,1,2,2,2,0,0,0
6,3510,4,1,0,1,14.62,1,0,1,1,1,1,0,2088,1,2,2,2,0,0,0
6,3518,2,1,5,5,36.615002,1,1,1,5,1,1,1,2023,1,1,2,2,2,2,1
6,3525,3,1,4,5,5.9289999,1,1,1,1,1,0,0,2028,0,0,1,1,2,2,0
6,3530,3,7,8,1,43.835999,1,1,1,1,1,5,0,2002,1,1,4,4,1,1,0
6,3530,4,7,8,1,43.835999,1,1,1,1,1,5,0,2002,1,1,4,4,1,1,0
6,3533,4,1,4,1,49.756001,1,1,1,1,1,1,0,2112,2,2,1,1,2,2,0
6,3533,5,1,4,1,49.168999,1,1,1,1,1,1,0,2112,2,2,1,1,2,2,0
6,3540,3,1,4,1,5.7080002,1,5,1,1,5,1,0,2087,2,1,1,1,0,0,0
6,3540,4,1,4,1,4.2160001,1,5,1,1,5,1,1,2087,2,1,1,1,0,0,1
6,3541,3,1,4,1,19.48,1,5,1,1,1,1,0,2046,1,1,1,1,2,2,0
6,3541,4,1,4,1,19.042,1,5,1,1,1,1,0,2046,1,1,1,1,2,2,0
6,3542,2,1,0,1,2.073,1,0,1,1,1,1,1,2054,2,2,2,2,2,2,1
6,3542,3,1,0,1,2.073,1,0,1,1,1,1,1,2054,2,2,2,2,2,2,1
6,3543,3,1,4,5,29.413,1,1,1,1,1,1,1,2106,1,1,1,1,2,2,1
6,3545,3,1,13,5,8.2539997,1,5,1,1,5,5,0,2046,1,1,2,2,2,2,0
6,3555,3,7,0,5,4.2740002,1,0,1,1,1,1,5,2064,2,2,5,2,1,1,1
6,3565,3,1,4,1,24.538,1,1,1,1,1,0,0,2075,2,2,1,1,0,0,0
6,3565,4,1,4,1,24.264,1,1,1,1,1,0,0,2075,2,2,1,1,0,0,0
6,3567,4,1,4,1,36.668999,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
6,3567,5,1,4,1,35.618,1,1,1,1,1,1,0,2083,2,2,1,1,0,0,0
6,3568,2,1,5,5,4.0619998,1,1,1,1,1,1,0,2075,2,1,2,2,2,2,0
6,3570,2,1,0,1,1.846,1,0,1,1,1,1,0,2020,1,1,2,2,0,0,0
6,3570,3,1,0,1,1.793,1,0,1,0,1,1,1,2020,1,1,2,2,0,0,1
6,3572,3,1,4,5,13.457,1,1,1,1,1,1,0,2071,0,0,1,1,0,0,0
6,3575,4,1,5,1,28.768,1,1,1,1,1,1,0,2017,2,2,2,2,0,0,0
6,3575,5,1,4,1,26.898001,1,1,1,5,1,0,5,2017,2,2,1,1,0,0,1
6,3577,3,1,5,5,3.102,1,1,1,1,1,1,5,2012,1,0,2,2,2,2,1
6,3581,3,2,4,5,49.851002,1,1,1,5,1,0,5,2096,1,1,3,3,2,2,1
6,3583,3,1,4,5,38.297001,1,1,1,5,1,1,1,2036,0,0,1,1,2,2,1
6,3585,5,7,11,5,5.914,1,5,5,0,5,5,0,2108,96,0,4,2,1,1,5
6,3586,3,1,4,1,28.308001,1,1,1,1,1,0,0,2001,1,1,1,1,0,0,0
6,3586,4,1,4,1,27.666,1,1,1,1,1,1,1,2001,1,1,1,1,0,0,1
6,3589,4,1,0,1,8.7860003,1,0,1,1,5,1,0,2087,0,4,0,2,0,0,0
6,3589,5,1,0,1,8.6890001,1,0,1,1,5,1,5,2087,0,4,0,2,0,0,1
6,3597,3,1,4,5,9.7779999,1,1,1,1,1,1,1,2098,0,0,1,1,2,2,1
6,3600,4,1,4,5,23.285999,1,1,1,1,1,1,0,2098,9,1,1,1,2,2,0
6,3601,4,7,0,5,28.042999,1,0,1,1,1,1,0,2017,1,96,2,4,2,1,0
6,3604,4,1,4,1,18.731001,1,1,1,1,1,1,0,2018,1,1,2,1,2,2,0
6,3604,5,1,7,1,20.334,1,1,1,1,1,1,0,2018,1,1,4,0,2,2,0
6,3605,4,1,0,1,5.5339999,1,0,1,1,1,1,0,2046,3,3,2,2,0,0,0
6,3605,5,1,0,1,5.9289999,1,0,1,1,1,1,0,2046,3,3,2,2,0,0,0
6,3607,3,7,0,5,4.1090002,1,0,1,1,1,1,1,2064,96,96,4,4,1,1,1
6,3608,2,1,0,1,2.697,1,0,1,1,1,1,0,2068,1,1,2,2,2,2,0
6,3608,3,1,0,1,2.0929999,1,0,1,1,1,1,5,2068,1,1,2,2,2,2,1
6,3611,5,1,4,1,2.997,1,1,5,5,1,0,0,2100,2,2,1,1,0,0,0
6,3616,4,1,4,5,3.1719999,1,1,1,1,1,5,0,2054,1,1,1,1,2,2,0
6,3620,3,4,1,5,18.344,1,1,1,0,1,1,1,2061,1,1,1,1,2,2,1
6,3621,3,1,4,5,21.07,1,1,1,1,1,1,1,2026,1,1,1,1,2,2,1
6,3628,3,1,7,1,18.547001,1,1,1,1,1,1,0,2098,1,1,2,1,0,0,0
6,3628,4,1,7,1,18.268,1,1,1,1,1,1,0,2098,1,1,2,1,0,0,0
6,3629,4,1,0,5,20.462999,1,0,1,1,1,1,0,2015,9,1,2,1,2,2,0
6,3633,3,1,4,1,21.469999,1,1,1,1,1,5,0,2111,1,1,1,1,0,0,0
6,3633,4,1,4,1,20.035999,1,1,1,0,1,1,1,2111,1,1,1,1,0,0,1
6,3638,4,1,4,1,32.93,1,1,1,1,1,1,0,2083,4,5,1,1,0,0,0
6,3638,5,1,4,1,31.322001,1,1,1,1,1,1,1,2083,4,5,1,1,0,0,1
6,3641,4,7,8,5,22.516001,1,1,1,1,1,5,0,2069,0,0,4,4,0,0,0
6,3644,3,1,4,1,35.487999,1,1,1,1,1,1,0,2088,2,2,1,1,3,1,0
6,3644,4,1,4,1,35.134998,1,1,1,1,1,1,0,2088,2,2,1,1,3,1,0
6,3645,3,1,13,5,4.2849998,1,5,5,5,5,5,0,2094,1,1,2,2,0,0,5
6,3647,6,1,0,1,31.518999,1,0,1,1,1,1,0,2023,10,3,6,4,4,1,0
6,3649,3,4,9,5,9.323,1,5,1,1,1,1,0,2107,0,0,3,3,0,0,0
6,3652,3,1,4,1,2.6470001,1,5,1,1,1,1,0,2040,2,2,2,2,2,2,0
6,3652,4,1,4,1,2.569,1,5,1,0,1,5,1,2040,2,2,1,1,2,2,1
6,3653,3,7,8,5,3.4389999,1,1,1,1,1,1,1,2028,0,0,0,0,1,1,1
6,3654,2,1,0,1,3.4330001,1,0,1,1,1,1,0,2063,2,2,2,2,1,1,0
6,3654,3,1,0,1,3.1849999,1,0,1,1,1,1,0,2063,2,2,2,2,1,1,0
6,3656,2,1,0,5,2.5510001,1,0,1,1,1,1,0,2019,0,0,2,2,0,0,0
6,3657,2,1,0,5,8.3050003,1,0,1,1,1,1,0,2076,0,0,2,2,0,0,0
6,3659,5,1,4,1,1.799,1,1,1,1,1,1,5,2076,3,3,1,1,2,2,1
6,3659,6,1,4,1,1.795,1,1,1,1,1,1,5,2076,3,3,1,1,2,2,1
6,3660,3,1,4,5,6.3309999,1,1,1,1,1,1,0,2020,2,1,1,1,0,0,0
6,3663,4,1,4,5,17.466999,1,1,1,1,1,1,0,2086,96,1,1,1,2,2,0
6,3665,4,1,4,1,19.580999,1,1,1,1,1,0,0,2094,1,2,1,1,2,2,0
6,3665,5,1,4,1,19.49,1,1,1,1,1,0,0,2094,1,2,1,1,2,2,0
6,3668,4,1,4,1,31.886,1,1,1,1,1,1,1,2031,2,2,1,1,0,2,1
6,3668,5,1,4,1,31.974001,1,1,1,5,1,1,1,2031,2,2,1,1,0,2,1
6,3671,4,1,5,5,3.691,1,1,1,1,1,0,0,2073,96,1,2,2,0,0,0
6,3675,3,1,4,5,20.718,1,1,1,1,1,0,0,2099,96,96,1,1,2,2,0
6,3679,2,1,0,1,1.809,1,0,1,1,1,1,0,2112,1,1,2,2,2,2,0
6,3679,3,1,0,1,2.1689999,1,0,1,1,1,1,0,2112,1,1,2,2,2,2,0
6,3680,3,7,8,5,21.806,1,1,1,1,1,0,5,2002,0,0,4,4,1,1,1
6,3682,3,1,5,5,4.0180001,1,1,5,5,1,0,0,2012,1,1,2,2,0,0,5
6,3693,4,1,4,5,20.332001,1,1,1,1,1,0,0,2019,1,1,1,1,0,0,0
6,3697,4,1,4,1,23.997,1,1,1,1,1,1,0,2044,9,1,1,1,2,2,0
6,3710,3,1,5,5,10.579,1,1,5,5,1,5,0,2090,2,1,2,2,2,2,5
6,3713,3,1,4,5,23.247999,1,1,1,1,1,1,5,2105,1,1,1,1,2,2,1
6,3716,3,1,4,1,28.337,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
6,3716,4,1,4,1,27.777,1,1,1,1,1,1,5,2030,1,1,1,1,2,2,1
6,3717,3,1,4,1,27.983,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
6,3717,4,1,4,1,27.509001,1,1,1,1,1,1,0,2030,1,1,1,1,2,2,0
6,3719,5,1,5,1,24.59,1,1,1,1,1,1,0,2061,2,2,2,2,0,0,0
6,3722,3,1,5,5,3.4260001,1,1,1,1,1,1,0,2102,96,96,2,2,2,2,0
6,3728,4,1,4,5,28.285,1,1,1,1,1,1,0,2004,1,1,1,1,0,0,0
6,3730,3,1,4,1,27.26,1,5,5,5,5,5,0,2014,1,1,1,1,2,2,5
6,3730,4,1,4,1,26.806999,1,5,5,5,5,5,0,2014,1,1,1,1,2,2,5
6,3737,5,4,0,5,3.7160001,1,0,1,1,1,5,0,2030,2,2,3,1,0,0,0
6,3738,3,1,4,1,9.5640001,1,1,1,1,1,1,0,2063,7,7,1,1,2,2,0
6,3738,8,1,4,1,9.2010002,1,1,1,1,1,1,1,2063,7,7,1,1,2,2,1
6,3739,5,1,0,5,2.29,1,0,1,1,1,0,0,2062,2,2,2,2,0,0,0
6,3740,3,4,0,5,1.289,1,0,1,1,1,1,1,2116,0,0,2,1,2,2,1
6,3741,4,7,8,5,2.6570001,1,5,1,1,1,1,5,2057,0,0,5,5,1,1,1
6,3742,3,1,13,1,5.993,1,1,1,1,1,1,0,2049,1,1,2,2,0,0,0
6,3742,4,1,0,1,5.8060002,1,0,1,1,1,1,0,2049,0,0,2,4,2,1,5
6,3743,2,1,0,1,10.357,1,0,1,1,5,1,0,2087,4,4,2,2,1,1,0
6,3743,3,1,0,1,10.237,1,0,1,1,5,1,0,2087,4,4,2,2,1,1,0
6,3747,3,1,4,5,23.195999,1,1,1,1,1,1,1,2111,0,0,1,1,0,0,1
6,3750,3,1,4,1,3.244,1,1,1,1,1,0,1,2098,1,1,1,1,2,2,1
6,3750,4,1,4,1,3.3380001,1,1,1,1,1,1,0,2098,1,1,1,1,2,2,0
6,3754,4,1,4,5,31.622,1,5,5,5,5,5,0,2014,1,1,2,2,2,2,5
6,3758,3,2,4,5,21.278999,1,1,1,5,1,1,1,2038,1,1,1,1,0,0,1
6,3760,5,1,14,5,3.4200001,1,1,1,0,1,1,1,2076,3,3,2,2,2,2,1
6,3765,3,1,4,1,2.658,1,1,1,1,1,5,0,2091,1,1,1,1,0,0,0
6,3765,4,1,4,1,3.1689999,1,1,1,1,1,1,1,2091,1,1,1,1,0,0,1
6,3769,4,1,0,1,2.7179999,1,0,1,1,1,0,0,2102,1,1,2,1,2,2,9
6,3770,5,1,4,5,12.862,1,1,1,1,1,1,0,2035,2,2,1,1,2,2,0
6,3772,3,1,4,5,23.357,1,1,1,5,1,1,1,2106,1,1,1,1,2,2,1
6,3775,2,1,0,5,6.0190001,1,0,1,1,1,0,1,2072,0,0,2,2,0,0,1
6,3776,3,1,4,1,10.107,1,1,1,1,1,1,1,2071,2,2,1,1,0,0,1
6,3776,5,1,4,1,10.062,1,1,1,1,1,1,1,2071,2,2,1,1,0,0,1
6,3777,3,1,4,5,2.7149999,1,5,1,1,1,1,0,2064,0,0,1,1,0,0,0
6,3784,3,1,0,5,35.400002,1,0,1,1,5,0,0,2046,9,1,2,2,0,0,0
6,3800,3,1,4,1,22.15,1,1,1,1,1,1,1,2014,1,1,1,1,2,2,1
6,3800,4,1,4,1,22.179001,1,1,1,5,1,1,1,2014,1,1,1,1,2,2,1
6,3809,3,11,7,5,2.316,1,5,1,1,1,1,0,2087,0,0,0,0,1,1,0
6,3811,4,1,4,5,2.7349999,1,1,1,1,1,1,5,2069,1,1,1,1,0,0,1
6,3812,3,1,0,5,5.0029998,1,0,1,1,1,1,0,2068,1,1,2,2,0,0,0
6,3814,3,1,0,5,12.776,1,0,1,1,1,1,1,2098,0,0,3,2,2,2,1
6,3821,5,1,4,1,3.5079999,1,5,1,1,1,1,0,2063,1,3,2,1,0,0,0
6,3821,6,1,4,1,3.5350001,1,5,1,1,1,1,0,2063,1,3,2,1,0,0,0
6,3825,3,1,0,1,7.3499999,1,0,1,1,1,1,0,2053,2,2,2,2,2,2,0
6,3825,4,1,4,1,6.9689999,1,1,1,5,1,1,5,2053,2,2,2,2,2,2,1
6,3828,4,1,0,1,6.1129999,1,0,1,1,1,0,0,2098,2,2,2,2,0,0,0
6,3828,5,7,0,1,5.4390001,1,0,1,0,1,1,5,2098,1,1,2,2,1,1,1
6,3832,2,1,8,5,3.888,1,1,1,1,1,1,0,2076,0,0,4,4,1,1,0
6,3834,6,1,4,1,19.683001,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,3834,7,1,4,1,19.448999,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
