GENREL02,GENID01,GENSN01,CH_ID68,CH_PN,OCG_ID68,OCG_PN,PCG_ID68,PCG_PN
3,6590,3,941,38,941,5,941,186
3,6594,3,391,32,391,174,391,5
3,6598,2,478,38,0,0,478,30
3,6598,3,478,39,478,177,478,30
3,6600,2,5573,41,5573,40,5573,9
3,6602,5,3117,5,3117,1,3117,3
3,6602,6,3117,6,3117,1,3117,3
3,6604,3,351,39,351,5,351,173
3,6605,4,1266,31,1266,173,1266,2
3,6609,2,6590,41,0,0,6590,10
3,6609,3,6590,45,0,0,6590,10
3,6613,3,2053,32,2053,174,2053,4
3,6613,4,2053,33,2053,174,2053,4
3,6619,3,404,33,404,4,404,174
3,6619,5,404,35,404,4,404,174
3,6622,3,6625,34,6625,176,6625,7
3,6622,4,6625,35,6625,176,6625,7
3,6624,3,1141,179,1141,30,1141,2
3,6624,4,1141,37,1141,913,1141,912
3,6629,2,6857,184,6857,190,6857,6
3,6629,3,6857,30,6857,199,6857,200
3,6630,3,6212,37,0,0,6212,3
3,6634,6,3303,7,3303,2,3303,3
3,6636,3,1077,31,1077,170,1077,3
3,6636,4,1077,32,1077,170,1077,3
3,6641,3,1151,37,1151,4,1151,173
3,6641,4,1151,39,1151,4,1151,173
3,6644,3,3066,3,3066,1,3066,2
3,6646,3,88,35,88,5,88,174
3,6646,4,88,36,88,5,88,174
3,6658,4,6060,30,6060,1,6060,3
3,6658,5,6060,31,6060,1,6060,3
3,6666,2,5305,36,5305,190,5305,183
3,6666,3,5305,37,5305,190,5305,183
3,6672,2,2662,32,0,0,2662,172
3,6676,3,6588,41,0,0,6588,36
3,6689,4,1830,33,1830,3,1830,173
3,6692,3,2920,34,2920,6,2920,174
3,6692,4,2920,35,2920,6,2920,174
3,6695,3,6478,52,6478,197,6478,30
3,6699,2,5812,53,0,0,5812,34
3,6699,4,5812,60,0,0,5812,34
3,6705,3,2034,34,2034,177,2034,30
3,6709,3,565,32,565,173,565,4
3,6709,4,565,34,565,173,565,4
3,6712,2,1167,41,0,0,1167,32
3,6712,3,1167,43,0,0,1167,32
3,6719,2,5018,34,5018,2,5018,4
3,6720,2,99,32,0,0,99,171
3,6720,3,99,33,0,0,99,171
3,6721,4,6590,39,6590,8,6590,175
3,6721,5,6590,40,6590,8,6590,175
3,6728,4,6476,35,6476,6,6476,174
3,6735,4,1141,35,0,0,1141,171
3,6736,2,2436,37,0,0,2436,174
3,6742,3,3353,3,3353,1,3353,2
3,6742,4,3353,4,3353,1,3353,2
3,6744,3,6851,31,0,0,6851,3
3,6747,3,2278,39,2278,30,2278,178
3,6757,3,3202,3,3202,1,3202,2
3,6757,5,3202,5,3202,1,3202,2
3,6765,3,1055,30,1055,178,1055,4
3,6766,3,3082,3,3082,1,3082,2
3,6766,4,3082,4,3082,1,3082,2
3,6769,3,22,176,22,4,22,175
3,6774,4,6626,32,6626,171,6626,4
3,6774,5,6626,36,6626,171,6626,4
3,6777,4,1654,31,1654,4,1654,170
3,6778,2,834,34,834,179,834,174
3,6778,3,834,35,834,179,834,174
3,6781,3,2657,36,2657,177,2657,8
3,6781,4,2657,38,2657,177,2657,8
3,6789,2,3098,3,0,0,3098,2
3,6789,3,3098,4,0,0,3098,2
3,6792,3,3113,3,3113,1,3113,2
3,6797,3,5608,30,0,0,5608,171
3,6797,4,5608,31,0,0,5608,171
3,6798,3,5987,192,0,0,5987,1
3,6802,2,5706,208,0,0,5706,6
3,6802,3,5706,40,0,0,5706,6
3,6803,3,961,37,961,175,961,3
3,6803,4,961,38,961,175,961,3
3,6806,2,5299,42,0,0,5299,170
3,6810,2,6710,35,0,0,6710,31
3,6812,2,6232,46,6232,7,6232,37
3,6815,3,2034,31,0,0,2034,4
3,6815,5,2034,33,0,0,2034,4
3,6820,2,6706,37,0,0,6706,176
3,6820,3,6706,38,0,0,6706,176
3,6821,2,6228,36,0,0,6228,30
3,6821,3,6228,37,0,0,6228,30
3,6827,3,5663,53,5663,198,5663,32
3,6829,4,6205,38,6205,1,6205,2
3,6829,6,6205,40,6205,1,6205,2
3,6830,2,6590,47,0,0,6590,31
3,6835,3,6171,33,0,0,6171,1
3,6836,3,6358,37,0,0,6358,3
3,6842,3,899,33,899,180,899,177
3,6843,2,5584,33,0,0,5584,30
3,6853,2,6475,38,0,0,6475,32
3,6859,2,5834,184,0,0,5834,173
3,6860,2,1088,37,0,0,1088,178
3,6860,3,1088,38,0,0,1088,178
3,6861,4,2260,33,2260,4,2260,173
3,6861,5,2260,36,2260,4,2260,173
3,6865,2,5057,38,0,0,5057,30
3,6866,4,728,32,728,172,728,3
3,6869,3,2443,31,0,0,2443,170
3,6869,4,2443,30,0,0,2443,170
3,6872,3,4,187,4,186,4,5
3,6879,2,2083,173,0,0,2083,174
3,6879,3,2083,31,0,0,2083,174
3,6880,2,1516,172,0,0,1516,171
3,6880,3,1516,30,0,0,1516,171
3,6882,3,1242,33,1242,5,1242,177
3,6882,5,1242,39,1242,5,1242,177
3,6886,3,6499,39,6499,30,6499,185
3,6889,2,6115,49,0,0,6115,15
3,6889,3,6115,53,0,0,6115,15
3,6896,3,6478,45,6478,2,6478,181
3,6907,3,128,30,128,4,128,172
3,6907,4,128,31,128,4,128,172
3,6913,3,3389,3,3389,1,3389,2
3,6918,2,6153,31,0,0,6153,178
3,6919,2,5299,58,0,0,5299,32
3,6923,3,2095,32,2095,4,2095,177
3,6923,4,2095,33,2095,4,2095,177
3,6931,2,1782,34,1782,176,1782,174
3,6934,5,6187,35,6187,172,6187,11
3,6934,6,6187,37,6187,172,6187,11
3,6938,2,1242,35,0,0,1242,6
3,6938,3,1242,38,0,0,1242,6
3,6941,2,84,34,0,0,84,177
3,6941,3,84,35,0,0,84,177
3,6958,2,6646,37,0,0,6646,30
3,6958,3,6646,39,0,0,6646,30
3,6960,3,2260,31,2260,172,2260,6
3,6960,5,2260,35,2260,172,2260,6
3,6963,3,5812,51,0,0,5812,9
3,6966,3,5323,30,5323,170,5323,3
3,6967,3,1242,32,1242,3,1242,171
3,6971,2,5133,33,0,0,5133,3
3,6974,3,5287,193,0,0,5287,5
3,6985,3,5443,37,5443,171,5443,7
3,6987,2,1690,35,1690,175,1690,174
3,6987,3,1690,36,1690,175,1690,174
3,6988,2,6750,184,0,0,6750,183
3,6988,3,6750,185,0,0,6750,183
3,6991,2,3143,4,3143,170,3143,1
3,6996,3,1332,33,0,0,1332,180
3,7000,5,1841,35,1841,4,1841,171
3,7000,6,1841,36,1841,4,1841,171
3,7005,2,1852,32,0,0,1852,30
3,7011,3,2067,38,2067,30,2067,189
3,7014,4,6664,32,0,0,6664,177
3,7014,5,6664,33,0,0,6664,177
3,7023,3,5014,40,0,0,5014,32
3,7026,4,1163,42,1163,3,1163,172
3,7036,3,2251,40,2251,6,2251,174
3,7038,3,1163,36,1163,170,1163,4
3,7044,5,5904,45,5904,5,5904,176
3,7044,7,5904,48,5904,5,5904,176
3,7047,3,1055,32,1055,181,1055,172
3,7055,2,2006,177,0,0,2006,174
3,7055,3,2006,178,0,0,2006,174
3,7059,2,6616,181,0,0,6616,179
3,7059,4,6616,183,0,0,6616,179
3,7061,3,2341,33,2341,174,2341,4
3,7061,4,2341,34,2341,174,2341,4
3,7063,2,712,34,0,0,712,4
3,7065,2,3347,5,3347,171,3347,4
3,7070,3,5663,49,5663,197,5663,7
3,7086,3,3057,5,3057,1,3057,2
3,7087,3,626,189,626,31,626,188
3,7087,4,626,48,626,31,626,188
3,7090,2,5664,32,0,0,5664,3
3,7090,3,5664,33,0,0,5664,3
3,7093,2,1363,31,1363,3,1363,170
3,7098,3,1028,39,1028,180,1028,6
3,7098,4,1028,40,1028,180,1028,6
3,7113,4,344,31,344,187,344,6
3,7113,5,344,32,344,187,344,6
3,7114,6,3047,6,3047,3,3047,2
3,7117,4,3151,4,3151,1,3151,2
3,7117,5,3151,5,3151,1,3151,2
3,7125,2,5120,30,5120,190,5120,5
3,7133,3,722,34,722,30,722,178
3,7136,4,769,35,769,172,769,3
3,7136,5,769,39,769,172,769,3
3,7141,5,5018,33,5018,30,5018,3
3,7142,3,5120,31,0,0,5120,173
3,7144,2,6590,46,0,0,6590,34
3,7149,4,3206,4,3206,1,3206,2
3,7154,3,5835,36,5835,5,5835,35
3,7155,2,1722,184,0,0,1722,183
3,7155,3,1722,185,0,0,1722,183
3,7158,4,1670,34,1670,7,1670,172
3,7162,2,6867,36,6867,204,6867,203
3,7163,5,1541,37,1541,172,1541,5
3,7164,3,5055,176,5055,188,5055,171
3,7164,7,5055,43,5055,188,5055,171
3,7166,2,5853,44,5853,202,5853,33
3,7174,3,3088,4,3088,2,3088,3
3,7174,4,3088,5,3088,2,3088,3
3,7184,3,6115,52,0,0,6115,37
3,7184,4,6115,54,0,0,6115,176
3,7185,2,3130,2,0,0,3130,1
3,7192,3,3043,3,3043,1,3043,2
3,7193,3,2558,31,2558,30,2558,170
3,7203,4,6262,34,6262,172,6262,4
3,7211,3,6547,172,6547,6,6547,171
3,7211,4,6547,32,6547,6,6547,171
3,7214,3,1163,45,1163,30,1163,175
3,7218,2,2642,34,0,0,2642,179
3,7218,3,2642,35,0,0,2642,179
3,7220,4,6484,44,6484,175,6484,5
3,7221,2,1722,40,0,0,1722,35
3,7222,3,5040,33,5040,183,5040,30
3,7222,4,5040,181,5040,183,5040,30
3,7226,3,1701,32,1701,172,1701,4
3,7226,4,1701,33,1701,172,1701,4
3,7232,3,3211,3,3211,1,3211,2
3,7232,4,3211,4,3211,1,3211,2
3,7235,3,2288,33,2288,172,2288,4
3,7235,4,2288,34,2288,172,2288,4
3,7239,3,6342,170,0,0,6342,2
3,7250,2,1695,51,1695,174,1695,33
3,7250,3,1695,52,1695,174,1695,33
3,7260,4,3248,4,3248,2,3248,1
3,7260,5,3248,5,3248,2,3248,1
3,7261,3,6598,34,0,0,6598,4
3,7261,4,6598,36,0,0,6598,4
3,7270,2,1332,30,1332,183,1332,174
3,7270,3,1332,32,1332,183,1332,174
3,7276,3,6625,175,6625,174,6625,30
3,7279,3,496,31,0,0,496,180
3,7283,2,826,32,826,174,826,173
3,7286,3,1648,173,1648,3,1648,172
3,7286,4,1648,32,1648,3,1648,172
3,7295,2,5449,33,0,0,5449,30
3,7300,3,478,40,478,179,478,36
3,7301,2,5406,33,0,0,5406,173
3,7301,3,5406,176,0,0,5406,173
3,7304,3,1690,173,0,0,1690,30
3,7306,2,5120,33,5120,188,5120,178
3,7307,2,6227,30,6227,2,6227,5
3,7307,3,6227,178,6227,2,6227,5
3,7309,3,5164,32,0,0,5164,3
3,7312,2,6545,180,0,0,6545,179
3,7324,4,356,32,356,30,356,177
3,7331,2,3390,3,0,0,3390,2
3,7335,3,1498,178,1498,174,1498,175
3,7335,4,1498,34,1498,174,1498,175
3,7337,3,1654,32,1654,3,1654,172
3,7338,3,5965,185,5965,189,5965,182
3,7338,4,5965,37,5965,189,5965,182
3,7360,3,1163,37,1163,6,1163,171
3,7360,4,1163,38,1163,6,1163,171
3,7364,2,6722,31,0,0,6722,5
3,7370,2,2714,183,0,0,2714,191
3,7377,3,5812,50,5812,205,5812,33
3,7377,4,5812,52,5812,205,5812,33
3,7378,4,5614,36,0,0,5614,5
3,7378,5,5614,38,0,0,5614,31
3,7384,3,868,34,868,182,868,6
3,7384,4,868,36,868,182,868,6
3,7396,3,5942,37,0,0,5942,9
3,7397,2,1613,41,1613,8,1613,176
3,7404,1,5689,198,0,0,5689,6
3,7411,2,1084,32,0,0,1084,4
3,7415,2,5559,37,0,0,5559,176
3,7423,4,5861,34,0,0,5861,3
3,7423,5,5861,35,0,0,5861,3
3,7424,3,6845,43,0,0,6845,186
3,7424,4,6845,44,0,0,6845,186
3,7429,3,479,30,479,3,479,170
3,7429,4,479,31,479,3,479,170
3,7438,2,2278,42,2278,916,2278,184
3,7443,2,6475,37,0,0,6475,195
