TDFOREL,TDFOID01,TDFOSN01,Q28_WD,Q28_WE,Q28WDDAY,Q28WEDAY,Q28WDIWM,Q28WDIWD,Q28WDIWY,Q28WEIWM,Q28WEIWD,Q28WEIWY,Q28WDSAQ,Q28WESAQ,Q28WDFTF,Q28WEFTF,Q28WDTEL,Q28WETEL,Q28R_CH,Q28R_PCG,Q28WD_A1,Q28WE_A1,Q28WD_A2,Q28WE_A2,Q28WDA3M,Q28WDA3D,Q28WDA3Y,Q28WEA3M,Q28WEA3D,Q28WEA3Y,Q28WDA4M,Q28WDA4D,Q28WDA4Y,Q28WEA4M,Q28WEA4D,Q28WEA4Y,Q28WDA5,Q28WEA5,Q28WDA6,Q28WEA6,Q28WDA6A,Q28WEA6A,Q28WDA6B,Q28WEA6B,Q28WDA6C,Q28WEA6C,Q28WDA6D,Q28WEA6D,Q28WDA6E,Q28WEA6E,Q28WDA7,Q28WEA7,Q28WDA7A,Q28WEA7A,Q28WDA7B,Q28WEA7B,Q28WDA8,Q28WEA8,Q28WDA8A,Q28WEA8A,Q28WDA8B,Q28WEA8B,Q28WDA8C,Q28WEA8C,Q28WDA8D,Q28WEA8D,Q28WDA8E,Q28WEA8E,Q28WDA9,Q28WEA9,Q28WDA9A,Q28WEA9A,Q28WDA9B,Q28WEA9B
2,5497,4,1,1,4,7,3,5,2003,99,99,9999,1,1,1,1,5,5,1,5,3,3,1,2,1,29,2003,2,1,2003,1,30,2003,2,5,2003,35,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5498,3,1,1,6,7,1,10,2003,1,10,2003,1,1,5,5,5,5,5,1,1,1,5,1,1,5,2003,1,4,2003,1,5,2003,1,5,2003,25,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5498,4,1,1,6,7,1,10,2003,1,10,2003,1,1,5,5,5,5,5,1,1,1,5,1,1,3,2003,1,4,2003,1,5,2003,1,5,2003,25,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5506,3,1,1,2,1,12,15,2002,1,20,2003,1,5,1,5,5,1,5,1,2,1,1,1,12,9,2002,1,12,2003,12,14,2002,1,20,2003,120,30,1,1,29520,28800,57480,63000,5,5,0,0,0,0,5,5,0,0,0,0,1,1,28800,28800,54000,0,5,5,0,0,0,0,5,5,0,0,0,0
2,5506,4,1,1,2,1,12,15,2002,12,15,2002,1,1,1,1,5,5,1,5,3,3,1,1,12,9,2002,12,8,2002,12,9,2002,12,8,2002,90,45,5,1,0,29520,0,57480,0,5,0,0,0,0,5,5,0,0,0,0,5,1,0,28800,0,50400,9,5,0,0,0,0,5,5,0,0,0,0
2,5511,3,1,1,6,7,1,21,2003,1,21,2003,5,5,1,1,5,5,1,5,3,3,2,3,12,6,2002,12,7,2002,12,11,2002,12,11,2002,10,15,1,5,28800,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,18000,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5515,3,1,1,4,7,1,26,2003,1,26,2003,1,1,1,1,5,5,1,5,2,3,5,1,1,22,2003,1,25,2003,1,26,2003,1,26,2003,30,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5515,4,1,1,4,7,1,26,2003,1,26,2003,1,1,1,1,5,5,1,1,2,2,1,2,1,22,2003,1,25,2003,1,26,2003,1,26,2003,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5518,2,1,1,2,1,1,12,2003,1,12,2003,1,1,1,1,5,5,5,1,1,1,3,3,1,6,2003,1,5,2003,1,6,2003,1,5,2003,20,37,1,5,32400,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5518,3,1,1,2,1,1,12,2003,1,12,2003,1,1,1,1,5,5,5,1,1,1,3,3,1,6,2003,1,5,2003,1,6,2003,1,5,2003,20,39,1,5,32400,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5522,2,1,1,2,7,11,22,2002,11,22,2002,1,1,1,1,5,5,5,1,1,1,1,4,11,18,2002,11,17,2002,11,18,2002,11,17,2002,999,999,1,5,25200,0,55800,0,5,0,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,5525,3,1,1,5,1,12,11,2002,12,11,2002,1,1,5,5,5,5,5,1,1,1,5,1,12,5,2002,12,8,2002,12,11,2002,12,8,2002,90,90,9,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5526,3,1,1,2,1,2,8,2003,2,8,2003,5,5,1,1,5,5,5,1,1,2,1,2,2,3,2003,1,27,2003,2,5,2003,1,30,2003,35,45,1,5,29700,0,66600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5528,2,1,1,5,1,3,8,2003,3,7,2003,5,5,1,1,5,5,1,1,2,2,2,2,2,27,2003,3,1,2003,2,27,2003,3,8,2003,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5529,3,1,1,3,1,1,31,2003,1,31,2003,5,1,1,5,5,5,1,1,2,2,1,3,1,28,2003,1,26,2003,1,28,2003,1,27,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,22500,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5532,4,1,1,6,7,1,7,2003,1,7,2003,5,5,1,1,5,5,1,5,3,3,2,2,99,99,9999,99,99,9999,12,23,2002,12,23,2002,30,30,1,5,25200,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,25200,25200,57600,57600,5,5,0,0,0,0,5,5,0,0,0,0
2,5533,3,1,1,2,7,12,14,2002,12,14,2002,5,5,1,1,1,1,1,1,3,3,2,3,2,16,2003,2,22,2003,2,22,2003,2,23,2003,15,10,1,5,32400,0,68400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5535,2,1,1,5,7,2,19,2003,2,19,2003,1,1,1,1,1,1,1,1,3,3,5,3,2,13,2003,2,15,2003,2,19,2003,2,19,2003,30,40,5,5,0,0,0,0,0,0,0,0,0,0,1,5,28800,0,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5535,3,1,1,5,7,2,19,2003,2,19,2003,1,1,1,1,1,1,1,5,3,3,2,2,2,13,2003,2,15,2003,2,19,2003,2,19,2003,40,30,5,5,0,0,0,0,0,0,0,0,0,0,1,5,28800,0,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5541,3,1,1,2,1,12,15,2002,12,15,2002,5,5,1,1,5,5,1,1,2,2,2,5,12,11,2002,12,8,2002,12,11,2002,12,18,2002,30,45,1,1,29700,28800,61200,59400,5,5,0,0,0,0,5,5,0,0,0,0,1,1,27000,25200,64800,64800,5,9,0,0,0,0,5,5,0,0,0,0
2,5543,4,1,1,6,7,1,6,2003,1,6,2003,5,5,1,1,5,5,1,5,3,3,5,4,1,3,2003,1,4,2003,1,6,2003,1,6,2003,20,35,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5550,3,1,1,6,1,2,5,2003,2,5,2003,1,1,1,1,5,5,5,1,1,1,5,5,1,1,2003,2,2,2003,2,4,2003,2,4,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5550,5,1,1,6,1,2,5,2003,2,5,2003,1,1,1,1,5,5,5,1,1,1,5,5,1,31,2003,2,2,2003,2,4,2003,2,4,2003,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5554,2,1,1,4,1,1,22,2003,1,22,2003,5,5,5,5,1,1,5,1,1,1,1,9,1,15,2003,1,19,2003,1,23,2003,1,23,2003,10,15,1,5,25200,0,54900,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5559,3,1,1,4,7,1,25,2003,1,25,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,15,2003,1,18,2003,1,15,2003,1,18,2003,30,30,1,1,32400,32400,63000,63000,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5562,2,1,1,4,1,11,23,2002,11,23,2002,1,5,1,1,1,1,5,1,2,1,1,1,11,20,2002,11,17,2002,11,23,2002,11,23,2002,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,1,5,32400,0,61200,0
2,5562,4,1,1,4,1,11,23,2002,11,23,2002,5,1,1,1,5,1,5,1,1,1,1,1,11,20,2002,11,17,2002,11,23,2002,11,23,2002,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,1,5,32400,0,61200,0
2,5564,3,1,1,6,1,11,7,2002,11,7,2002,5,5,1,1,5,5,5,1,1,1,1,1,11,1,2002,11,3,2002,11,2,2002,11,3,2002,15,15,1,5,25200,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,30000,0,50400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5574,3,1,1,6,7,2,16,2003,2,16,2003,5,5,1,1,5,5,5,1,1,1,1,1,2,14,2003,2,15,2003,2,16,2003,2,16,2003,25,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5575,3,1,1,5,1,2,14,2003,2,14,2003,1,1,1,1,5,5,5,1,1,1,1,1,2,13,2003,2,9,2003,2,14,2003,2,14,2003,30,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5575,4,1,1,5,1,2,14,2003,2,14,2003,1,1,1,1,5,5,5,1,1,1,1,1,2,13,2003,2,9,2003,2,14,2003,2,14,2003,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5576,3,1,1,2,1,3,17,2003,3,17,2003,5,5,1,1,5,5,1,1,2,2,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,5581,3,1,1,3,7,1,12,2003,1,12,2003,5,5,1,1,5,5,5,1,1,1,1,5,1,7,2003,1,11,2003,1,7,2003,1,12,2003,20,15,1,5,26700,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,28800,36000,68400,54000,5,5,0,0,0,0,5,5,0,0,0,0
2,5581,4,1,1,3,7,1,12,2003,1,12,2003,1,5,5,5,1,1,1,1,1,2,1,2,1,7,2003,1,11,2003,1,7,2003,1,25,2003,15,15,1,5,26700,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,28800,36000,68400,54000,5,5,0,0,0,0,5,5,0,0,0,0
2,5585,3,1,1,3,7,2,5,2003,2,5,2003,5,5,1,1,5,5,1,5,3,3,3,2,2,4,2003,1,2,2003,2,4,2003,2,4,2003,140,30,1,1,14400,21600,61200,59400,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5588,3,1,1,5,7,4,5,2003,4,5,2003,1,1,5,5,5,5,1,5,2,3,3,3,4,3,2003,4,29,2003,4,4,2003,4,4,2003,15,120,1,5,14400,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5588,4,1,1,5,7,4,5,2003,4,5,2003,1,1,5,5,5,5,1,5,2,2,1,1,3,27,2003,3,29,2003,3,28,2003,3,30,2003,60,60,1,5,14400,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5596,3,1,1,3,7,5,11,2003,5,11,2003,5,5,1,1,5,5,1,1,2,2,1,2,5,6,2003,5,10,2003,5,11,2003,5,11,2003,30,35,1,1,14400,30600,48600,55800,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5596,4,1,1,5,1,2,8,2003,2,8,2003,1,1,1,1,5,5,1,5,2,2,3,2,2,6,2003,2,2,2003,2,8,2003,2,8,2003,15,20,1,5,68400,0,25200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5600,3,1,1,2,1,11,17,2002,11,17,2002,5,5,1,1,1,1,5,1,1,1,4,1,11,11,2002,11,10,2002,11,16,2002,11,16,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5600,4,1,1,2,1,11,17,2002,11,17,2002,5,5,1,1,1,1,5,1,1,1,4,1,11,11,2002,11,10,2002,11,16,2002,11,16,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5602,2,1,1,6,1,11,18,2002,11,18,2002,5,5,1,1,5,5,1,5,3,3,3,3,11,18,2002,11,18,2002,11,18,2002,11,18,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5611,2,1,1,4,7,11,5,2002,11,5,2002,1,1,1,1,5,5,1,5,3,3,3,5,10,28,2002,11,2,2002,11,4,2002,11,5,2002,30,20,1,5,21600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5611,3,1,1,4,7,11,5,2002,1,5,2003,1,1,1,1,5,5,5,1,7,1,4,2,10,28,2002,11,3,2002,11,5,2002,11,5,2002,40,999,1,5,21600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5614,2,1,1,4,7,4,15,2003,4,15,2003,5,5,1,1,5,5,1,5,3,3,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5617,3,1,1,3,7,4,2,2003,4,2,2003,5,1,1,1,5,5,1,5,3,3,2,2,4,1,2003,3,29,2003,4,2,2003,4,2,2003,15,20,1,5,27000,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5619,4,1,1,5,1,6,4,2003,6,4,2003,5,5,1,1,5,5,1,5,3,3,3,2,6,5,2003,6,1,2003,6,4,2003,6,4,2003,25,999,1,1,50400,50400,79200,81000,5,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5623,3,1,5,4,9,6,13,2003,0,0,0,5,9,1,9,5,9,1,5,3,9,2,9,2,26,2003,0,0,0,2,26,2003,0,0,0,15,999,1,9,27000,0,57600,0,5,9,0,0,0,0,5,9,0,0,0,0,1,9,28800,0,61200,0,5,9,0,0,0,0,5,9,0,0,0,0
2,5623,4,1,1,4,1,6,5,2003,6,5,2003,5,5,1,1,5,5,5,1,1,1,3,9,6,4,2003,6,1,2003,6,5,2003,6,5,2003,15,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5624,2,1,1,6,7,3,29,2003,3,29,2003,1,1,1,1,5,5,5,1,1,1,2,2,3,21,2003,3,22,2003,3,29,2003,3,29,2003,35,30,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5626,3,1,5,4,9,1,25,2003,0,0,0,5,9,1,9,5,9,1,1,2,9,2,9,1,1,2003,0,0,0,1,25,2003,0,0,0,30,999,5,9,0,0,0,0,0,9,0,0,0,0,5,9,0,0,0,0,5,9,0,0,0,0,9,9,0,0,0,0,5,9,0,0,0,0
2,5626,4,1,1,4,1,1,25,2003,1,25,2003,5,1,1,1,5,5,1,1,3,2,2,2,1,1,2003,1,5,2003,1,25,2003,1,25,2003,21,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5630,3,1,1,3,7,2,7,2003,2,7,2003,1,1,1,1,5,5,1,5,3,3,1,3,1,28,2003,1,25,2003,1,28,2003,1,28,2003,35,35,1,5,27000,0,60300,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,60300,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5636,3,1,1,2,1,2,5,2003,2,5,2003,1,1,1,1,5,5,5,1,1,1,2,5,1,27,2003,2,2,2003,1,29,2003,2,5,2003,10,10,1,5,25200,0,55800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5636,4,1,1,2,1,2,5,2003,2,5,2003,1,1,1,1,5,5,5,1,1,1,2,5,1,27,2003,2,2,2003,1,29,2003,2,5,2003,10,10,1,5,25200,0,55800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5637,4,1,1,4,7,2,7,2003,2,7,2003,5,5,1,1,5,5,5,1,1,2,1,5,2,5,2003,2,1,2003,2,7,2003,2,7,2003,20,30,1,5,24000,0,52200,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,18000,14400,68400,7200,5,5,0,0,0,0,5,5,0,0,0,0
2,5641,3,1,1,2,7,12,19,2002,12,19,2002,5,5,5,5,1,1,1,5,3,3,1,1,12,16,2002,12,14,2002,12,19,2002,12,16,2002,25,10,1,5,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5642,3,1,1,3,7,12,11,2002,12,11,2002,1,1,1,1,5,5,1,5,3,3,3,5,12,3,2002,12,7,2002,12,9,2002,12,9,2002,30,30,1,5,28800,0,59400,0,5,0,0,0,0,0,1,5,64800,0,68400,0,1,5,21600,0,52200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5642,4,1,1,3,7,12,10,2002,12,10,2002,1,1,1,1,5,5,1,1,2,2,1,1,12,3,2002,12,7,2002,12,3,2002,12,7,2002,30,30,1,5,28800,0,59400,0,5,0,0,0,0,0,1,5,64800,0,68400,0,1,5,21600,0,52200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5645,3,1,1,6,7,2,13,2003,2,13,2003,5,5,1,1,5,5,1,5,3,3,1,3,2,7,2003,2,8,2003,2,13,2003,2,13,2003,999,19,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5647,3,1,1,6,7,11,16,2002,11,16,2002,1,1,1,1,5,5,1,1,2,2,1,1,11,8,2002,11,9,2002,11,16,2002,11,16,2002,35,35,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,5,1,0,43200,0,0,9,5,0,0,0,0,5,5,0,0,0,0
2,5647,4,1,1,6,7,11,16,2002,11,16,2002,1,1,1,1,5,5,1,1,2,2,1,9,11,8,2002,11,9,2002,11,16,2002,11,16,2002,35,35,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,5,1,0,43200,0,0,9,5,0,0,0,0,5,5,0,0,0,0
2,5653,2,1,1,4,1,5,8,2003,5,8,2003,5,5,1,1,5,5,1,5,3,3,2,1,5,7,2003,5,5,2003,5,8,2003,5,8,2003,35,999,1,5,50400,0,82800,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5653,3,1,1,4,1,5,8,2003,5,8,2003,5,5,1,1,5,5,1,5,3,3,2,1,5,7,2003,5,5,2003,5,8,2003,5,8,2003,20,999,1,5,30600,0,82800,0,1,0,50400,0,82800,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,5,0,0,0,0
2,5661,2,1,1,2,1,2,16,2003,2,16,2003,5,5,1,1,5,5,1,1,2,2,1,1,2,10,2003,2,16,2003,2,11,2003,2,16,2003,35,35,1,5,68400,0,16200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5663,4,1,1,4,7,3,19,2003,3,19,2003,5,5,1,1,5,5,1,1,2,2,1,4,3,12,2003,3,15,2003,3,19,2003,3,19,2003,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5671,2,1,1,5,1,2,22,2003,2,22,2003,1,1,1,1,5,5,1,5,3,3,2,3,2,20,2003,2,16,2003,2,20,2003,2,20,2003,10,10,1,5,29700,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5671,3,1,1,5,1,2,22,2003,2,22,2003,1,1,1,1,5,5,1,5,3,3,3,5,2,20,2003,2,16,2003,2,20,2003,2,17,2003,25,20,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5672,3,1,1,2,1,2,22,2003,2,22,2003,1,1,1,1,5,5,1,1,1,1,4,4,2,10,2003,2,9,2003,2,11,2003,2,10,2003,40,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5672,4,1,1,2,1,2,22,2003,2,22,2003,1,1,1,1,5,5,1,1,1,1,4,4,2,10,2003,2,9,2003,2,11,2003,2,10,2003,40,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5675,2,1,1,3,1,12,14,2002,12,14,2002,1,1,1,1,5,5,1,1,1,2,1,2,12,10,2002,12,8,2002,12,10,2002,12,14,2002,60,15,5,5,0,0,0,0,0,0,0,0,0,0,1,5,30600,0,61200,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5679,2,1,1,5,1,10,30,2002,10,30,2002,5,5,1,1,5,5,5,1,1,1,1,3,10,24,2002,10,27,2002,10,24,2002,10,27,2002,30,30,1,1,28800,57600,57600,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5681,2,1,1,2,7,1,25,2003,1,25,2003,5,5,1,1,5,5,1,1,1,1,2,3,1,13,2003,1,18,2003,1,23,2003,1,24,2003,30,30,1,5,28800,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5704,5,1,1,6,1,1,27,2003,1,27,2003,1,1,1,1,5,5,5,1,1,1,4,1,1,24,2003,1,26,2003,1,27,2003,1,27,2003,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,30600,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5705,2,1,1,2,7,1,25,2003,1,25,2003,5,5,1,1,5,5,1,1,2,2,4,2,1,20,2003,1,18,2003,1,25,2003,1,25,2003,15,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5705,3,1,1,2,7,1,25,2003,1,25,2003,5,5,1,1,5,5,1,1,2,2,4,2,1,20,2003,1,18,2003,1,25,2003,1,25,2003,15,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5708,3,1,1,6,7,2,1,2003,2,1,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,31,2003,1,25,2003,2,1,2003,2,1,2003,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,99999,68400,99999,25200,5,1,0,68400,0,25200,5,5,0,0,0,0
2,5708,4,1,1,6,7,2,1,2003,2,1,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,31,2003,1,25,2003,2,1,2003,2,1,2003,10,10,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,25200,68400,68400,25200,5,1,0,68400,0,25200,5,5,0,0,0,0
2,5709,2,1,1,2,7,12,13,2002,12,13,2002,1,1,5,5,5,5,5,1,1,1,2,5,12,9,2002,12,7,2002,12,13,2002,12,13,2002,25,30,1,5,99999,0,99999,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5711,4,1,1,5,7,12,2,2002,12,2,2002,1,1,1,1,5,5,5,1,1,1,5,4,11,28,2002,11,30,2002,11,28,2002,11,30,2002,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,5712,3,1,1,3,7,2,7,2003,2,7,2003,1,1,1,1,5,5,5,1,1,2,1,1,2,4,2003,2,1,2003,2,4,2003,2,1,2003,999,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,75600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5712,4,1,1,3,7,2,7,2003,2,7,2003,1,1,1,1,5,5,5,1,1,2,1,1,2,4,2003,2,1,2003,2,4,2003,2,1,2003,999,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,75600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,5713,3,1,1,3,7,12,12,2002,12,12,2002,1,1,5,5,1,1,1,5,3,3,3,3,12,10,2002,11,7,2002,12,10,2002,11,8,2002,30,30,1,5,21600,0,47700,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,54000,0,5,9,0,0,0,0,5,5,0,0,0,0
